race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
6220260506010003,広島競輪,3R,16:45,4-6,4,6,432.0,0.05305239115713148,21.918632979880798
2120260504030008,弥彦競輪,8R,23:00,3-6,3,6,505.5,0.03848452486224131,18.453927317862984
2120260504030004,弥彦競輪,4R,21:40,1-4,1,4,202.1,0.08219028356508871,15.610656308504428
7420260504030007,高知競輪,7R,22:50,4-5,4,5,279.7,0.05104447398492981,13.277139373584868
5620260504030005,岸和田競輪,5R,12:34,5-7,5,7,473.5,0.025676258521582333,11.157708409969235
5620260504030010,岸和田競輪,10R,14:51,3-6,3,6,389.4,0.03077072594556588,10.982120683203354
6220260506010004,広島競輪,4R,17:10,2-7,2,7,335.5,0.035562399814469,10.93118513775435
5620260504030002,岸和田競輪,2R,11:25,3-6,3,6,223.5,0.04273341701091715,8.550918701939983
4320260505020006,岐阜競輪,6R,10:10,1-6,1,6,244.3,0.03775814385117628,8.224314542842366
6220260506010001,広島競輪,1R,15:55,2-6,2,6,343.1,0.026470924341294992,8.082174141498312
4720260504030010,松阪競輪,10R,19:41,6-7,6,7,283.3,0.03157666726444389,7.945669836016956
1220260504030002,青森競輪,2R,09:00,2-6,2,6,433.1,0.01958724217162311,7.483234584529969
1220260504030004,青森競輪,4R,09:40,6-7,6,7,208.6,0.03842317633481335,7.015074583442065
2120260504030001,弥彦競輪,1R,20:40,3-6,3,6,278.2,0.028737251929268817,6.994703486722584
4320260505020007,岐阜競輪,7R,10:30,4-6,4,6,459.2,0.016437528230219767,6.548112963316917
1220260504030003,青森競輪,3R,09:20,6-7,6,7,306.2,0.02374049606753946,6.269339895880583
4320260505020003,岐阜競輪,3R,09:10,2-3,2,3,403.1,0.01620524161405381,5.532332894625092
6220260506010011,広島競輪,11R,19:53,2-6,2,6,341.2,0.019124326602196262,5.525220236669364
4320260505020001,岐阜競輪,1R,08:30,2-6,2,6,224.9,0.027853814804678086,5.264322949572102
5620260504030003,岸和田競輪,3R,11:47,4-6,4,6,83.1,0.07288184114112178,5.05648099882722
6220260506010010,広島競輪,10R,19:29,6-7,6,7,98.2,0.059077462314179756,4.801406799252452
5620260504030012,岸和田競輪,12R,16:12,2-5,2,5,130.6,0.04236136909429411,4.53239480371481
3520260501060001,平塚競輪,1R,10:45,2-6,2,6,227.3,0.024087442888047393,4.475075768453173
4720260504030003,松阪競輪,3R,17:02,1-6,1,6,93.7,0.05719834238572097,4.359484681542055
4720260504030005,松阪競輪,5R,17:46,2-6,2,6,99.8,0.052507080986548355,4.240206682457526
5620260504030006,岸和田競輪,6R,12:59,2-3,2,3,60.7,0.07679642597195119,3.661543056497437
6220260506010002,広島競輪,2R,16:20,6-7,6,7,229.5,0.020266506583554833,3.651163260925834
5620260504030011,岸和田競輪,11R,15:29,1-6,1,6,68.6,0.06599863533619287,3.5275063840628302
5620260504030007,岸和田競輪,7R,13:25,1-6,1,6,132.5,0.03378474268103088,3.476478405236591
3520260501060004,平塚競輪,4R,12:16,6-9,6,9,297.7,0.014953902425147804,3.4517767519665012
6220260506010008,広島競輪,8R,18:42,4-6,4,6,165.0,0.026826672164717465,3.4264009071783814
1220260504030001,青森競輪,1R,08:40,2-4,2,4,173.5,0.025046015674335363,3.345483719497185
4320260505020004,岐阜競輪,4R,09:30,3-7,3,7,88.7,0.04886723805525679,3.3345240155012776
3520260501060006,平塚競輪,6R,13:18,3-4,3,4,81.1,0.05338271552572152,3.329338229136015
5620260504030008,岸和田競輪,8R,13:47,6-7,6,7,94.5,0.04399968524956817,3.157970256084192
3520260501060005,平塚競輪,5R,12:47,6-7,6,7,206.1,0.020058711365380705,3.1341004124049627
3520260501060003,平塚競輪,3R,11:40,1-2,1,2,103.2,0.0387183220099758,2.9957308314295026
4320260505020002,岐阜競輪,2R,08:50,1-5,1,5,69.3,0.05741160446526904,2.978624189443144
5620260504030009,岸和田競輪,9R,14:16,3-7,3,7,39.4,0.09757299195795184,2.8443758831433024
4720260504030001,松阪競輪,1R,16:05,6-7,6,7,67.0,0.05698968218863122,2.818308706638292
1220260504030007,青森競輪,7R,10:40,3-7,3,7,100.3,0.03757733495803034,2.769006696290443
7420260504030002,高知競輪,2R,21:10,1-6,1,6,57.7,0.06525862523141443,2.7654226758526126
4320260505020005,岐阜競輪,5R,09:50,1-7,1,7,78.5,0.04783116203038806,2.7547462193854626
5620260504030001,岸和田競輪,1R,11:00,1-5,1,5,118.2,0.03093134369213349,2.6560848244101787
3520260501060007,平塚競輪,7R,13:55,7-9,7,9,189.1,0.01913566144345613,2.6185535789575543
1220260504030005,青森競輪,5R,10:00,1-2,1,2,97.0,0.03640115219730608,2.5309117631386897
1220260504030006,青森競輪,6R,10:20,1-6,1,6,103.0,0.03417943830542461,2.5204821454587347
3520260501060011,平塚競輪,11R,16:30,4-8,4,8,249.5,0.013762690389288753,2.433791252127544
4720260504030007,松阪競輪,7R,18:30,5-6,5,6,83.4,0.04113539519623849,2.4306919593662903
5620260504030004,岸和田競輪,4R,12:09,4-6,4,6,36.9,0.09195641067787709,2.3931915540136646
3520260501060008,平塚競輪,8R,14:32,8-9,8,9,105.4,0.03124110393643422,2.292812354900167
4720260504030002,松阪競輪,2R,16:37,3-4,3,4,45.7,0.07091748100866228,2.2409288820958664
4720260504030004,松阪競輪,4R,17:24,2-4,2,4,63.9,0.047457300949272516,2.0325215306585136
4720260504030012,松阪競輪,12R,20:30,3-7,3,7,44.7,0.06709180358362814,1.9990036201881778
6220260506010009,広島競輪,9R,19:05,2-3,2,3,49.3,0.05984671097547148,1.950442851090744
6220260506010006,広島競輪,6R,17:56,5-6,5,6,52.3,0.054932506518409856,1.8729700909128355
4720260504030009,松阪競輪,9R,19:17,2-6,2,6,55.2,0.051220095720668636,1.8273492837809089
4720260504030011,松阪競輪,11R,20:05,6-7,6,7,59.0,0.04781339236435744,1.820990149497089
2120260504030009,弥彦競輪,9R,23:20,3-7,3,7,107.2,0.025656290037179716,1.7503542919856656
4720260504030006,松阪競輪,6R,18:08,4-6,4,6,85.0,0.031839450617291265,1.7063533024697577
3520260501060010,平塚競輪,10R,15:48,5-9,5,9,56.0,0.04651234564836781,1.6046913563085972
7420260504030004,高知競輪,4R,21:50,1-5,1,5,19.5,0.13052171254700273,1.5451733946665533
3520260501060009,平塚競輪,9R,15:09,1-2,1,2,89.4,0.02749941680683846,1.4584478625313584
