race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
6220260228030004,広島競輪,4R,09:52,1,1,100,0.0,-100.0,0,0,0.0,0.0
6220260228030005,広島競輪,5R,10:13,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260228030007,広島競輪,7R,10:55,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260228030001,和歌山競輪,1R,11:05,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260228030002,和歌山競輪,2R,11:28,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260228030004,和歌山競輪,4R,12:17,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260228030007,和歌山競輪,7R,13:35,1,1,100,0.0,-100.0,0,0,0.0,0.0
4420260228030008,大垣競輪,8R,14:16,1,1,100,0.0,-100.0,0,0,0.0,0.0
4420260228030011,大垣競輪,11R,15:44,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260301020001,久留米競輪,1R,15:54,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260228030012,和歌山競輪,12R,16:02,1,1,200,0.0,-200.0,0,0,0.0,0.0
2720260301020001,京王閣競輪,1R,16:06,1,1,200,0.0,-200.0,0,0,0.0,0.0
4420260228030012,大垣競輪,12R,16:20,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260301020003,京王閣競輪,3R,16:46,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260301020004,久留米競輪,4R,16:58,1,0,100,0.0,-100.0,0,0,,
2720260301020005,京王閣競輪,5R,17:36,1,0,100,0.0,-100.0,0,0,,
2720260301020006,京王閣競輪,6R,18:02,1,0,100,0.0,-100.0,0,0,,
8320260301020007,久留米競輪,7R,18:15,1,0,100,0.0,-100.0,0,0,,
8320260301020010,久留米競輪,10R,19:34,1,0,200,0.0,-200.0,0,0,,
2720260301020011,京王閣競輪,11R,20:16,1,0,100,0.0,-100.0,0,0,,
