bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,14,6,0,0.0,0,0.0,2200.0,1200.0,0.0,-2200.0,0.007025022815542509,4323.210000000001,27.883444278515572
