race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
5520260317010002,和歌山競輪,2R,09:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260317010003,和歌山競輪,3R,09:31,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260317010006,和歌山競輪,6R,10:34,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260317010001,宇都宮競輪,1R,11:16,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260316020002,小田原競輪,2R,11:29,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260317010003,宇都宮競輪,3R,12:08,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260317010004,宇都宮競輪,4R,12:36,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260316020005,小田原競輪,5R,12:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260317010005,宇都宮競輪,5R,13:04,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260317010006,宇都宮競輪,6R,13:32,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260316020009,小田原競輪,9R,14:42,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260317010009,宇都宮競輪,9R,14:56,1,1,200,0.0,-200.0,0,0,0.0,0.0
4220260317010001,名古屋競輪,1R,15:47,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260316020012,小田原競輪,12R,16:10,1,1,100,0.0,-100.0,0,0,0.0,0.0
4220260317010008,名古屋競輪,8R,18:38,1,0,200,0.0,-200.0,0,0,,
4220260317010009,名古屋競輪,9R,19:02,1,0,200,0.0,-200.0,0,0,,
4220260317010010,名古屋競輪,10R,19:26,1,0,200,0.0,-200.0,0,0,,
6120260316020012,玉野競輪,12R,20:30,1,0,200,0.0,-200.0,0,0,,
7420260316020001,高知競輪,1R,20:40,1,0,200,0.0,-200.0,0,0,,
3120260316020001,松戸競輪,1R,20:50,1,0,200,0.0,-200.0,0,0,,
