race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
2320260613010002,取手競輪,2R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260613010003,取手競輪,3R,09:11,1,1,100,0.0,-100.0,0,0,0.0,0.0
2320260613010004,取手競輪,4R,09:32,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260613010005,取手競輪,5R,09:53,1,1,100,0.0,-100.0,0,0,0.0,0.0
4320260611030001,岐阜競輪,1R,10:45,1,1,200,0.0,-200.0,0,0,0.0,0.0
3720260613010001,伊東競輪,1R,10:53,1,1,200,0.0,-200.0,0,0,0.0,0.0
3720260613010002,伊東競輪,2R,11:17,1,1,200,0.0,-200.0,0,0,0.0,0.0
5320260613010003,奈良競輪,3R,11:49,1,1,100,0.0,-100.0,0,0,0.0,0.0
3720260613010004,伊東競輪,4R,12:05,1,1,100,0.0,-100.0,0,0,0.0,0.0
5320260613010004,奈良競輪,4R,12:13,1,1,100,0.0,-100.0,0,0,0.0,0.0
5320260613010005,奈良競輪,5R,12:37,1,1,100,0.0,-100.0,0,0,0.0,0.0
5320260613010006,奈良競輪,6R,13:03,1,1,200,0.0,-200.0,0,0,0.0,0.0
3720260613010007,伊東競輪,7R,13:21,1,1,100,0.0,-100.0,0,0,0.0,0.0
5320260613010008,奈良競輪,8R,14:11,1,1,200,0.0,-200.0,0,0,0.0,0.0
3720260613010009,伊東競輪,9R,14:22,1,1,200,0.0,-200.0,0,0,0.0,0.0
5320260613010010,奈良競輪,10R,15:21,1,1,100,0.0,-100.0,0,0,0.0,0.0
3720260613010011,伊東競輪,11R,15:32,1,1,100,0.0,-100.0,0,0,0.0,0.0
2120260612020001,弥彦競輪,1R,20:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
2120260612020003,弥彦競輪,3R,21:30,1,0,200,0.0,-200.0,0,0,,
8420260612020004,武雄競輪,4R,21:40,1,0,200,0.0,-200.0,0,0,,
