race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
2420260530020003,宇都宮競輪,3R,11:44,1-6,1,6,194.7,0.01876288709978962,2.6531341183290387
3620260531010003,小田原競輪,3R,09:11,4-6,4,6,105.5,0.033459140166052226,2.52993928751851
8720260529030008,熊本競輪,8R,14:29,4-6,4,6,62.7,0.05582713575733975,2.5003614119852027
8720260529030004,熊本競輪,4R,12:29,2-3,2,3,80.9,0.04276952240991855,2.4600543629624108
1120260530020001,函館競輪,1R,16:10,4-5,4,5,38.3,0.08987115302289735,2.442065160776968
1120260530020004,函館競輪,4R,17:18,3-6,3,6,56.8,0.05951534109275735,2.3804713740686174
1120260530020011,函館競輪,11R,20:16,6-7,6,7,86.6,0.03863876662194153,2.3461171894601365
3120260531010003,松戸競輪,3R,16:42,2-7,2,7,196.1,0.016659184368659846,2.2668660546941957
5620260531010007,岸和田競輪,7R,23:21,2-3,2,3,45.7,0.06880680772569236,2.1444711130641414
8720260529030006,熊本競輪,6R,13:29,1-2,1,2,33.3,0.08563703573453466,1.8517132899600037
3120260531010011,松戸競輪,11R,20:02,1-6,1,6,104.2,0.025874694983307973,1.696143217260691
1120260530020009,函館競輪,9R,19:22,2-3,2,3,66.7,0.03691879010360175,1.4624832999102368
1120260530020007,函館競輪,7R,18:30,2-5,2,5,100.5,0.023155482733036695,1.327126014670188
3820260531010001,静岡競輪,1R,20:41,4-7,4,7,58.5,0.03850724948017975,1.2526740945905153
3820260531010007,静岡競輪,7R,23:12,2-4,2,4,42.7,0.04886113851862574,1.0863706147453192
3120260531010012,松戸競輪,12R,20:30,2-6,2,6,28.0,0.06655241352915142,0.8634675788162398
8720260529030005,熊本競輪,5R,12:59,1-5,1,5,11.5,0.14800489181117427,0.702056255828504
3820260531010003,静岡競輪,3R,21:29,1-2,1,2,16.5,0.0863914359994603,0.4254586939910949
5620260531010002,岸和田競輪,2R,21:13,1-2,1,2,13.5,0.10124366111326918,0.3667894250291339
5620260531010003,岸和田競輪,3R,21:37,2-4,2,4,13.5,0.10040718136189977,0.35549694838564694
7420260531010004,高知競輪,4R,22:09,1-6,1,6,12.0,0.11048529748523961,0.3258235698228753
3820260531010005,静岡競輪,5R,22:18,2-3,2,3,18.0,0.07167950778690657,0.2902311401643183
3820260531010002,静岡競輪,2R,21:05,1-5,1,5,12.0,0.08503799136774143,0.020455896412897134
7420260531010005,高知競輪,5R,22:36,2-3,2,3,11.2,0.08671986530171896,-0.028737508620747643
5620260531010005,岸和田競輪,5R,22:27,1-2,1,2,8.2,0.09905753108429033,-0.18772824510881936
7420260531010006,高知競輪,6R,23:03,2-6,2,6,12.0,0.059625302807809186,-0.2844963663062898
