race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
4320260627030006,岐阜競輪,6R,10:14,5-6,5,6,696.5,0.04847906879602966,32.76567141643466
6120260628020001,玉野競輪,1R,20:57,4-6,4,6,495.7,0.06248912153148192,29.975857543155588
6120260628020004,玉野競輪,4R,22:09,4-5,4,5,642.7,0.04681213313500305,29.086157965866462
3720260628020002,伊東競輪,2R,21:05,3-6,3,6,445.5,0.06664780456782367,28.691596934965443
6120260628020002,玉野競輪,2R,21:21,5-6,5,6,618.9,0.044786227244338,26.718196041520788
7420260629010001,高知競輪,1R,10:45,5-6,5,6,591.5,0.04437623881992878,25.248545261987875
3720260628020001,伊東競輪,1R,20:41,5-6,5,6,405.9,0.06352581636443007,24.785128862322164
3720260628020006,伊東競輪,6R,22:45,5-6,5,6,552.7,0.04314021583831047,22.8435972938342
2320260627030011,取手競輪,11R,15:46,1-6,1,6,780.6,0.028685576185046406,21.391960770047227
7420260629010004,高知競輪,4R,12:08,4-6,4,6,397.7,0.04402901117816367,16.51033774555569
2320260627030012,取手競輪,12R,16:23,3-6,3,6,626.6,0.027025797272656797,15.93436457104675
8520260628020007,佐世保競輪,7R,23:21,4-6,4,6,401.2,0.04082956422578099,15.380821167383331
8420260629010008,武雄競輪,8R,18:46,3-6,3,6,447.3,0.034411870266659685,14.392429570276878
8420260629010001,武雄競輪,1R,15:53,1-6,1,6,343.9,0.04317201949224936,13.846857503384554
2320260627030008,取手競輪,8R,14:16,4-6,4,6,524.9,0.025171356771163417,12.212445169183678
7420260629010011,高知競輪,11R,15:32,1-6,1,6,270.5,0.04749481576045891,11.847347663204134
2320260627030005,取手競輪,5R,12:50,6-7,6,7,480.1,0.02673945510683174,11.837612396789918
8520260628020002,佐世保競輪,2R,21:13,5-6,5,6,325.8,0.03916083631033397,11.758600469906808
7420260629010005,高知競輪,5R,12:36,1-6,1,6,279.9,0.04423669941438543,11.381852166086482
4320260627030007,岐阜競輪,7R,10:35,4-6,4,6,279.9,0.04339584696990827,11.146497566877322
4320260627030003,岐阜競輪,3R,09:11,3-4,3,4,264.9,0.04561096596182754,11.082344883288114
2320260627030007,取手競輪,7R,13:46,7-8,7,8,414.5,0.028060053601748656,10.630892217924817
8420260629010004,武雄競輪,4R,17:06,6-7,6,7,263.8,0.04241661892365305,10.189504072059675
7420260629010002,高知競輪,2R,11:12,4-6,4,6,248.9,0.04428994922854804,10.023768362985606
3720260628020004,伊東競輪,4R,21:53,3-7,3,7,279.0,0.03944843076601228,10.006112183717427
8420260629010007,武雄競輪,7R,18:21,4-6,4,6,227.8,0.04601112859930252,9.481335094921116
8520260628020003,佐世保競輪,3R,21:37,6-7,6,7,313.4,0.033047422864155705,9.357062325626398
7420260629010009,高知競輪,9R,14:31,5-6,5,6,214.1,0.04518143690268914,8.673345640865744
4320260627030004,岐阜競輪,4R,09:32,6-7,6,7,212.3,0.0442305759236759,8.390151268596394
2320260627030009,取手競輪,9R,14:46,6-8,6,8,366.3,0.02496054846803171,8.143048903840015
3720260628020003,伊東競輪,3R,21:29,6-7,6,7,269.1,0.03324489459950009,7.946201136725476
8420260629010010,武雄競輪,10R,19:38,4-5,4,5,252.6,0.035270848166462754,7.909416246848492
2320260627030006,取手競輪,6R,13:18,6-9,6,9,378.2,0.023439557209576613,7.864840536661875
8420260629010005,武雄競輪,5R,17:31,4-6,4,6,198.0,0.044478734477736495,7.806789426591825
8520260628020001,佐世保競輪,1R,20:49,4-7,4,7,240.6,0.036487927990950964,7.778995474622802
8420260629010009,武雄競輪,9R,19:12,5-6,5,6,244.6,0.0351575207391364,7.599529572792763
8520260628020004,佐世保競輪,4R,22:01,3-7,3,7,214.5,0.039577043989964866,7.4892759358474645
8420260629010011,武雄競輪,11R,20:04,4-6,4,6,228.8,0.03630274476623148,7.306068002513763
4320260627030002,岐阜競輪,2R,08:50,4-5,4,5,176.0,0.04653358185163689,7.189910405888092
3720260628020007,伊東競輪,7R,23:12,3-7,3,7,207.7,0.03922065796112034,7.146130658524694
2320260627030003,取手競輪,3R,11:54,6-7,6,7,239.5,0.03369890516937825,7.070887788066091
7420260629010006,高知競輪,6R,13:04,2-6,2,6,185.3,0.04343820756530976,7.049099861851898
7420260629010010,高知競輪,10R,15:01,6-7,6,7,171.1,0.04534983351767777,6.759356514874666
3720260628020005,伊東競輪,5R,22:18,4-6,4,6,180.0,0.04103329637482032,6.385993347467657
2320260627030002,取手競輪,2R,11:26,1-3,1,3,151.5,0.04756685825727289,6.206379025976842
2320260627030001,取手競輪,1R,10:58,5-6,5,6,150.5,0.04590176943707448,5.90821630027971
7420260629010003,高知競輪,3R,11:40,5-7,5,7,142.8,0.04647734740065625,5.636965208813714
2320260627030010,取手競輪,10R,15:16,3-4,3,4,275.6,0.023768258365241976,5.550532005460689
6120260628020006,玉野競輪,6R,23:03,5-7,5,7,148.5,0.043775204559194786,5.500617877040425
7420260629010008,高知競輪,8R,14:01,2-6,2,6,142.3,0.04546944442454991,5.470301941613452
4320260627030001,岐阜競輪,1R,08:30,2-3,2,3,135.9,0.045805445120469426,5.2249599918717955
2320260627030004,取手競輪,4R,12:22,1-8,1,8,209.6,0.02828219429916002,4.92794792510394
6120260628020005,玉野競輪,5R,22:36,5-6,5,6,120.3,0.04592120789743349,4.524321310061248
8520260628020005,佐世保競輪,5R,22:27,3-7,3,7,131.2,0.04116632528215556,4.401021877018809
8420260629010006,武雄競輪,6R,17:56,5-6,5,6,127.8,0.04198986185202509,4.366304344688807
8420260629010003,武雄競輪,3R,16:41,1-6,1,6,126.7,0.041348501325946085,4.238855117997369
7420260629010007,高知競輪,7R,13:32,5-6,5,6,111.1,0.047076159893147417,4.230161364128677
6120260628020003,玉野競輪,3R,21:45,5-7,5,7,113.7,0.04411336908171838,4.0156900645913804
7420260629010012,高知競輪,12R,16:04,5-6,5,6,122.3,0.040693706079012154,3.9768402534631866
8420260629010002,武雄競輪,2R,16:16,3-4,3,4,109.2,0.0454460218844701,3.962705589784135
4320260627030005,岐阜競輪,5R,09:53,1-6,1,6,103.0,0.046650321648919135,3.8049831298386714
6120260628020007,玉野競輪,7R,23:30,4-6,4,6,99.3,0.04563724861084864,3.53177878705727
8520260628020006,佐世保競輪,6R,22:54,2-7,2,7,86.2,0.046155815359833846,2.978631284017678
8420260629010012,武雄競輪,12R,20:30,4-5,4,5,102.7,0.03547511238590651,2.6432940420325988
