race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV,kelly_full,kelly_frac_capped,stake_raw,stake,expected_profit
2220260307020002,前橋競輪,2R,16:26,7-3-5,7,3,5,3999.6,0.0107972705764352,42.18476339751037,0.01054988330853558,0.005,250.0,200,8436.952679502074
8120260306030002,小倉競輪,2R,16:14,5-6-1,5,6,1,2903.8,0.012290989537842,34.69057541998568,0.011950728751545292,0.005,250.0,200,6938.115083997135
3620260308010004,小田原競輪,4R,12:17,7-6-5,7,6,5,2520.9,0.0119573841480541,29.14336969882959,0.011565288185574661,0.005,250.0,200,5828.6739397659185
2220260307020005,前橋競輪,5R,17:36,6-3-2,6,3,2,9623.6,0.005604518389245,52.9356431707386,0.005501178805181406,0.002750589402590703,137.52947012953516,100,5293.56431707386
2820260307020001,立川競輪,1R,08:50,2-7-4,2,7,4,1919.7,0.0137689676235995,25.43228714702415,0.013254957599950044,0.005,250.0,200,5086.457429404831
2220260307020006,前橋競輪,6R,18:02,4-3-6,4,3,6,9891.2,0.0051604497698709,50.04304076374796,0.005059861354042179,0.0025299306770210895,126.49653385105448,100,5004.304076374796
7520260305040011,松山競輪,11R,15:44,3-4-9,3,4,9,9343.3,0.0054069144742708,49.51842400745505,0.005300453208252257,0.0026502266041261283,132.5113302063064,100,4951.842400745505
2220260307020001,前橋競輪,1R,16:06,3-7-2,3,7,2,1216.5,0.0150995062919551,17.368549404163428,0.014289222051964976,0.005,250.0,200,3473.7098808326855
7520260305040010,松山競輪,10R,15:12,6-4-2,6,4,2,9986.3,0.0035496587045205,34.4479567209532,0.00344986697655085,0.001724933488275425,86.24667441377125,100,3444.7956720953202
3620260308010003,小田原競輪,3R,11:52,1-5-6,1,5,6,2026.8,0.0083866213835258,15.998004220130287,0.007897129144106174,0.003948564572053087,197.42822860265434,200,3199.6008440260575
3620260308010009,小田原競輪,9R,14:30,3-6-4,3,6,4,2142.1,0.0077324670553839,15.563717679337866,0.007269028854017966,0.003634514427008983,181.72572135044916,200,3112.7435358675734
3620260308010010,小田原競輪,10R,14:58,2-6-4,2,6,4,6434.6,0.0049850442679451,31.076765846519947,0.004830385141525732,0.002415192570762866,120.75962853814329,100,3107.6765846519947
8120260306030001,小倉競輪,1R,15:54,2-6-3,2,6,3,1305.6,0.0124142056609489,15.207986910934892,0.011657202905821626,0.005,250.0,200,3041.5973821869784
3620260308010011,小田原競輪,11R,15:28,5-6-1,5,6,1,6876.5,0.0044476315668633,29.58413846953571,0.004302834480333897,0.0021514172401669485,107.57086200834742,100,2958.413846953571
2220260307020003,前橋競輪,3R,16:46,1-7-2,1,7,2,5618.3,0.0047146292459228,25.488201492368542,0.004537447081759661,0.0022687235408798303,113.43617704399152,100,2548.8201492368544
7520260305040008,松山競輪,8R,14:16,3-4-6,3,4,6,6309.0,0.00385437392449,23.317245089607884,0.0036964561017133616,0.0018482280508566808,92.41140254283404,100,2331.724508960788
3620260308010006,小田原競輪,6R,13:09,1-6-5,1,6,5,7121.5,0.0033962338215354,23.186279160064515,0.0032562712113004023,0.0016281356056502012,81.40678028251006,100,2318.6279160064514
2220260307020004,前橋競輪,4R,17:10,5-6-1,5,6,1,6916.0,0.0034665460321023,22.974632358019857,0.003322434180480095,0.0016612170902400474,83.06085451200236,100,2297.463235801986
3620260308010012,小田原競輪,12R,16:02,1-4-3,1,4,3,1451.3,0.0085197784287212,11.364754433603094,0.007836140407917738,0.003918070203958869,195.90351019794346,200,2272.9508867206187
3620260308010008,小田原競輪,8R,14:02,6-7-3,6,7,3,7578.3,0.0029100245192225,21.05303881402399,0.0027784354339968047,0.0013892177169984024,69.46088584992012,100,2105.303881402399
