race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
2220260307020002,前橋競輪,2R,16:26,2-3,2,3,461.1,0.03651724114426603,15.838099891621066
2820260307020007,立川競輪,7R,10:55,5-6,5,6,505.7,0.028041299451560257,13.180485132654022
8120260306030002,小倉競輪,2R,16:14,5-6,5,6,203.9,0.06508070654994108,12.269956065532988
2220260307020005,前橋競輪,5R,17:36,1-6,1,6,325.1,0.038521027975995,11.523186194995976
4320260307020007,岐阜競輪,7R,22:50,2-5,2,5,157.5,0.07872181410231087,11.398685721113962
3620260308010008,小田原競輪,8R,14:02,2-6,2,6,364.0,0.03401304517430566,11.38074844344726
2220260307020001,前橋競輪,1R,16:06,3-7,3,7,109.1,0.1023521276541612,10.166617127068987
7520260305040011,松山競輪,11R,15:44,3-4,3,4,272.8,0.04017342044777721,9.959309098153623
2220260307020003,前橋競輪,3R,16:46,1-7,1,7,301.1,0.035694423907539755,9.747591038560222
3620260308010011,小田原競輪,11R,15:28,4-5,4,5,173.7,0.05277933962746477,8.16777129329063
2220260307020006,前橋競輪,6R,18:02,4-7,4,7,291.5,0.031274107845846874,8.116402437064364
3620260308010004,小田原競輪,4R,12:17,6-7,6,7,135.4,0.06681477488731338,8.046720519742232
7520260305040010,松山競輪,10R,15:12,4-6,4,6,501.4,0.017654929119798102,7.852181460666769
7520260305040008,松山競輪,8R,14:16,3-6,3,6,333.9,0.025921866662932988,7.655311278753324
3620260308010006,小田原競輪,6R,13:09,3-6,3,6,181.9,0.046806026741044365,7.51401626419597
2820260307020006,立川競輪,6R,10:34,2-3,2,3,244.3,0.03043479530407109,6.435220492784567
2220260307020004,前橋競輪,4R,17:10,1-6,1,6,392.1,0.018823695319713396,6.380770934859623
3620260308010009,小田原競輪,9R,14:30,6-7,6,7,231.2,0.029771600702809327,5.883194082489516
2820260307020002,立川競輪,2R,09:10,4-5,4,5,216.5,0.03014744819528635,5.526922534279494
8120260306030010,小倉競輪,10R,19:34,6-7,6,7,102.8,0.061994233310966256,5.373007184367331
3620260308010010,小田原競輪,10R,14:58,2-6,2,6,170.9,0.03717600702562681,5.353379600679622
2820260307020001,立川競輪,1R,08:50,2-7,2,7,76.4,0.08268112184215332,5.316837708740514
3620260308010007,小田原競輪,7R,13:35,4-6,4,6,116.7,0.0496771390932087,4.797322132177455
