bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,17,3,0,0.0,0,0.0,2700.0,400.0,0.0,-2700.0,0.00676909266421318,4367.8,23.432127629547804
