bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,15,5,0,0.0,0,0.0,2600.0,900.0,0.0,-2600.0,0.007491643976223744,4100.8150000000005,25.456372549622067
