race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV,kelly_full,kelly_frac_capped,stake_raw,stake,expected_profit
4420260228010010,大垣競輪,10R,15:18,2-6-7,2,6,7,6487.6,0.0069570498908505,44.13455687188217,0.006803958448475652,0.003401979224237826,170.0989612118913,200,8826.911374376434
2620260226030007,西武園競輪,7R,23:12,2-6-5,2,6,5,5090.2,0.0063275079921,31.20828118138769,0.006132256775404325,0.0030661283877021625,153.30641938510811,200,6241.6562362775385
5520260228010003,和歌山競輪,3R,11:57,1-6-7,1,6,7,3187.4,0.0071443030745093,21.77175161969118,0.006832711404623142,0.003416355702311571,170.81778511557854,200,4354.350323938236
7520260227020002,松山競輪,2R,16:14,4-6-7,4,6,7,1953.0,0.0108535581536698,20.196999074117308,0.010346823296166653,0.005,250.0,200,4039.3998148234614
2620260226030001,西武園競輪,1R,20:41,1-7-6,1,7,6,2450.6,0.0077801938511645,18.06614305166374,0.00737514004395156,0.00368757002197578,184.378501098789,200,3613.228610332748
6220260228010005,広島競輪,5R,10:20,5-6-7,5,6,7,2177.5,0.0081970213561339,16.849014002981736,0.007741334253609803,0.0038706671268049016,193.5333563402451,200,3369.8028005963474
5320260227020007,奈良競輪,7R,10:50,4-6-5,4,6,5,7731.6,0.0044637223101877,33.5117154134477,0.004334943654237407,0.0021674718271187036,108.37359135593518,100,3351.1715413447705
5320260227020006,奈良競輪,6R,10:30,3-4-2,3,4,2,2562.4,0.0069062489973421,16.69657243078952,0.006518533782614788,0.003259266891307394,162.9633445653697,200,3339.314486157904
6220260228010003,広島競輪,3R,09:40,7-6-1,7,6,1,1748.9,0.0092041802241544,15.097190794023668,0.00863733096517173,0.004318665482585865,215.93327412929324,200,3019.4381588047336
4420260228010011,大垣競輪,11R,15:48,5-6-1,5,6,1,8805.3,0.0034645917375879,29.506769626983008,0.0033514043850144826,0.0016757021925072413,83.78510962536207,100,2950.676962698301
5320260227020004,奈良競輪,4R,09:50,4-1-3,4,1,3,2059.1,0.0068450919086839,13.094728749171026,0.006362532796837387,0.0031812663984186933,159.06331992093467,200,2618.9457498342053
5320260227020001,奈良競輪,1R,08:50,5-4-6,5,4,6,1496.6,0.0092524959781839,12.847285480950063,0.008590054480442675,0.0042950272402213375,214.75136201106687,200,2569.4570961900126
5520260228010005,和歌山競輪,5R,12:49,4-6-3,4,6,3,1621.5,0.0076607560810096,11.421915985357115,0.007048389994049439,0.0035241949970247193,176.20974985123596,200,2284.383197071423
7520260227020001,松山競輪,1R,15:54,1-3-4,1,3,4,1322.7,0.0093783226032351,11.404707307299123,0.008628816907996613,0.0043144084539983064,215.72042269991533,200,2280.9414614598245
5320260227020005,奈良競輪,5R,10:10,2-6-1,2,6,1,6203.6,0.0037025303212084,21.96901710064883,0.0035419045401362055,0.0017709522700681028,88.54761350340515,100,2196.901710064883
5520260228010006,和歌山競輪,6R,13:15,3-1-4,3,1,4,6922.8,0.0032509358646877,21.505578804060374,0.003106934439605359,0.0015534672198026795,77.67336099013397,100,2150.5578804060374
4720260226030007,松阪競輪,7R,23:21,5-7-6,5,7,6,7560.7,0.0029461780264578,21.275168204640146,0.0028142873665145634,0.0014071436832572817,70.35718416286409,100,2127.5168204640145
5520260228010008,和歌山競輪,8R,14:08,2-6-5,2,6,5,1410.4,0.0081284978915973,10.464433426308831,0.007424743455590202,0.003712371727795101,185.61858638975505,200,2092.886685261766
8120260226030007,小倉競輪,7R,23:30,5-6-4,5,6,4,6445.5,0.003359998041964,20.65686737947952,0.003205348340364578,0.001602674170182289,80.13370850911444,100,2065.686737947952
8120260226030001,小倉競輪,1R,20:57,5-6-2,5,6,2,1461.3,0.0077327464306603,10.299862359123916,0.0070532509478353185,0.0035266254739176593,176.33127369588297,200,2059.972471824783
