race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
5320260227020001,奈良競輪,1R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260228010003,広島競輪,3R,09:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
5320260227020004,奈良競輪,4R,09:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
5320260227020005,奈良競輪,5R,10:10,1,1,100,0.0,-100.0,0,0,0.0,0.0
6220260228010005,広島競輪,5R,10:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
5320260227020006,奈良競輪,6R,10:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
5320260227020007,奈良競輪,7R,10:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260228010003,和歌山競輪,3R,11:57,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260228010005,和歌山競輪,5R,12:49,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260228010006,和歌山競輪,6R,13:15,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260228010008,和歌山競輪,8R,14:08,1,1,200,0.0,-200.0,0,0,0.0,0.0
4420260228010010,大垣競輪,10R,15:18,1,1,200,0.0,-200.0,0,0,0.0,0.0
4420260228010011,大垣競輪,11R,15:48,1,1,100,0.0,-100.0,0,0,0.0,0.0
7520260227020001,松山競輪,1R,15:54,1,1,200,0.0,-200.0,0,0,0.0,0.0
7520260227020002,松山競輪,2R,16:14,1,1,200,0.0,-200.0,0,0,0.0,0.0
2620260226030001,西武園競輪,1R,20:41,1,0,200,0.0,-200.0,0,0,,
8120260226030001,小倉競輪,1R,20:57,1,0,200,0.0,-200.0,0,0,,
2620260226030007,西武園競輪,7R,23:12,1,0,200,0.0,-200.0,0,0,,
4720260226030007,松阪競輪,7R,23:21,1,0,100,0.0,-100.0,0,0,,
8120260226030007,小倉競輪,7R,23:30,1,0,100,0.0,-100.0,0,0,,
