race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
5320260227030002,奈良競輪,2R,09:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260228020002,広島競輪,2R,09:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260228020003,広島競輪,3R,09:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260228020004,広島競輪,4R,10:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260228020003,和歌山競輪,3R,11:57,1,1,200,0.0,-200.0,0,0,0.0,0.0
4420260228020009,大垣競輪,9R,14:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260228020010,和歌山競輪,10R,15:04,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260301010001,久留米競輪,1R,15:42,1,1,100,0.0,-100.0,0,0,0.0,0.0
7520260227030001,松山競輪,1R,15:54,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260228020012,和歌山競輪,12R,16:06,1,1,200,0.0,-200.0,0,0,0.0,0.0
7520260227030002,松山競輪,2R,16:26,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260301010003,久留米競輪,3R,16:38,1,1,200,0.0,-200.0,0,0,0.0,0.0
2720260301010003,京王閣競輪,3R,16:54,1,0,200,0.0,-200.0,0,0,,
8320260301010004,久留米競輪,4R,17:01,1,0,100,0.0,-100.0,0,0,,
2720260301010004,京王閣競輪,4R,17:15,1,0,200,0.0,-200.0,0,0,,
7520260227030006,松山競輪,6R,17:51,1,0,200,0.0,-200.0,0,0,,
8320260301010007,久留米競輪,7R,18:06,1,0,100,0.0,-100.0,0,0,,
2720260301010010,京王閣競輪,10R,19:42,1,0,200,0.0,-200.0,0,0,,
7520260227030012,松山競輪,12R,20:30,1,0,200,0.0,-200.0,0,0,,
5620260301010007,岸和田競輪,7R,23:21,1,0,200,0.0,-200.0,0,0,,
