bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,12,8,0,0.0,0,0.0,2100.0,1400.0,0.0,-2100.0,0.007782153541440495,4068.9049999999997,26.420286926696896
