bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,14,6,0,0.0,0,0.0,1800.0,1100.0,0.0,-1800.0,0.0067380661350643105,4241.004999999999,21.225187930620027
