race_id,競輪場,レース番号,開始時間,買い目,a,b,odds,p,EV
8320260301030010,久留米競輪,10R,19:35,5-6,5,6,559.9,0.03420819450492246,18.153168103306086
8320260301030010,久留米競輪,10R,19:35,4-6,4,6,470.3,0.039158084142622826,17.416046972275517
3820260301030005,静岡競輪,5R,22:18,1-7,1,7,273.7,0.06286051952512553,16.204924194026855
8320260301030010,久留米競輪,10R,19:35,2-6,2,6,379.3,0.040424000629391485,14.332823438728191
8320260301030010,久留米競輪,10R,19:35,3-4,3,4,470.3,0.028269320378512923,12.295061374014628
8320260301030010,久留米競輪,10R,19:35,3-6,3,6,534.4,0.02478933317122814,12.247419646704317
8320260301030010,久留米競輪,10R,19:35,3-5,3,5,559.9,0.02347216044134321,12.142062631108063
3620260303010005,小田原競輪,5R,10:13,6-7,6,7,387.5,0.03050248814988807,10.819714158081627
3620260303010003,小田原競輪,3R,09:31,3-6,3,6,217.3,0.05272139679546846,10.456359523655296
2720260301030008,京王閣競輪,8R,18:56,4-7,4,7,518.0,0.021511171943190396,10.142787066572625
3620260303010004,小田原競輪,4R,09:52,5-6,5,6,392.7,0.028369632653471238,10.140754743018155
3820260301030002,静岡競輪,2R,21:05,3-6,3,6,106.8,0.10260619403672167,9.958341523121874
2720260301030008,京王閣競輪,8R,18:56,1-4,1,4,274.2,0.039080448759607235,9.715859049884303
3820260301030002,静岡競輪,2R,21:05,3-5,3,5,133.0,0.07445644169625823,8.902706745602345
8320260301030010,久留米競輪,10R,19:35,2-5,2,5,235.1,0.04104469533888054,8.649607874170815
3620260303010003,小田原競輪,3R,09:31,5-6,5,6,184.9,0.048510272346574956,7.969549356881709
3820260301030002,静岡競輪,2R,21:05,5-6,5,6,93.6,0.09236839403679414,7.645681681843932
8320260301030010,久留米競輪,10R,19:35,2-3,2,3,279.9,0.029967678892985045,7.3879533221465135
3820260301030007,静岡競輪,7R,23:12,2-7,2,7,161.8,0.05158925866354503,7.347142051761587
3820260301030006,静岡競輪,6R,22:45,1-7,1,7,191.5,0.043039150299529615,7.241997282359922
3620260303010003,小田原競輪,3R,09:31,3-7,3,7,222.9,0.03542121385568344,6.895388568431839
2720260301030006,京王閣競輪,6R,18:04,2-6,2,6,244.3,0.03158329440853206,6.715798824004382
3620260303010004,小田原競輪,4R,09:52,6-7,6,7,350.6,0.021837244778374343,6.656138019298045
4420260228040011,大垣競輪,11R,15:49,4-6,4,6,559.6,0.01348084349434223,6.543880019433912
3820260301030006,静岡競輪,6R,22:45,2-7,2,7,82.0,0.09167213119652834,6.517114758115324
8320260301030010,久留米競輪,10R,19:35,2-4,2,4,156.7,0.04680460412850801,6.334281466937204
3620260303010003,小田原競輪,3R,09:31,2-3,2,3,164.0,0.04370723238326314,6.167986110855155
