race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
3620260303010003,小田原競輪,3R,09:31,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260303010004,小田原競輪,4R,09:52,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260303010005,小田原競輪,5R,10:13,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260303010006,小田原競輪,6R,10:34,1,1,100,0.0,-100.0,0,0,0.0,0.0
4420260228040007,大垣競輪,7R,13:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260301030002,久留米競輪,2R,16:14,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260301030002,京王閣競輪,2R,16:26,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260301030006,久留米競輪,6R,17:51,1,1,200,0.0,-200.0,0,0,0.0,0.0
2720260301030006,京王閣競輪,6R,18:04,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260301030007,久留米競輪,7R,18:17,1,1,200,0.0,-200.0,0,0,0.0,0.0
2720260301030007,京王閣競輪,7R,18:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
2720260301030008,京王閣競輪,8R,18:56,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260301030010,久留米競輪,10R,19:35,1,1,100,0.0,-100.0,0,0,0.0,0.0
3820260301030001,静岡競輪,1R,20:41,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260301030002,静岡競輪,2R,21:05,1,0,200,0.0,-200.0,0,0,,
3820260301030003,静岡競輪,3R,21:29,1,0,200,0.0,-200.0,0,0,,
5620260301030003,岸和田競輪,3R,21:37,1,0,200,0.0,-200.0,0,0,,
3820260301030006,静岡競輪,6R,22:45,1,0,200,0.0,-200.0,0,0,,
7320260301030006,小松島競輪,6R,23:03,1,0,100,0.0,-100.0,0,0,,
3820260301030007,静岡競輪,7R,23:12,1,0,200,0.0,-200.0,0,0,,
