race_id,競輪場,レース番号,開始時間,買い目,a,b,odds,p,EV
8720260304030001,熊本競輪,1R,20:41,2-4,2,4,815.2,0.07649536285515593,61.35901979952312
8720260304030001,熊本競輪,1R,20:41,3-4,3,4,815.2,0.05334568908833859,42.48740574481362
8720260304030001,熊本競輪,1R,20:41,4-5,4,5,815.2,0.04384259390274284,34.74048254951597
8720260304030001,熊本競輪,1R,20:41,4-6,4,6,815.2,0.04383133379263975,34.73130330775993
8720260304030001,熊本競輪,1R,20:41,5-6,5,6,815.2,0.03946310889412176,31.170326370488063
8720260304030001,熊本競輪,1R,20:41,1-4,1,4,407.6,0.07855975232861044,31.02095504914162
8120260306010002,小倉競輪,2R,16:14,5-6,5,6,394.5,0.05611237851584237,21.136333324499816
8120260306010011,小倉競輪,11R,19:51,5-6,5,6,308.2,0.06253070668545888,18.271963800458426
8120260306010011,小倉競輪,11R,19:51,1-6,1,6,308.2,0.062029494207052095,18.117490114613457
8720260304030001,熊本競輪,1R,20:41,1-6,1,6,271.7,0.07030373995409982,18.10152614552892
8720260304030001,熊本競輪,1R,20:41,2-6,2,6,271.7,0.0684362457362811,17.594127966547575
8120260306010002,小倉競輪,2R,16:14,4-6,4,6,345.1,0.044404562052075096,14.324014364171116
3120260304030006,松戸競輪,6R,23:03,1-6,1,6,171.7,0.08200724767816205,13.080644426340422
3120260304030006,松戸競輪,6R,23:03,1-4,1,4,171.7,0.07711964892708072,12.241443720779758
8120260306010001,小倉競輪,1R,15:54,6-7,6,7,537.5,0.02444315552703289,12.138196095780179
8720260304030001,熊本競輪,1R,20:41,3-6,3,6,271.7,0.04790471112285469,12.015710012079618
8120260306010003,小倉競輪,3R,16:35,2-6,2,6,219.9,0.05524312199700014,11.147962527140331
8720260304030001,熊本競輪,1R,20:41,1-5,1,5,163.0,0.07371535567435475,11.015602974919824
3720260304030005,伊東競輪,5R,17:34,1-6,1,6,505.1,0.02378306505162056,11.012826157573546
3720260304030003,伊東競輪,3R,16:46,5-6,5,6,190.1,0.05503744551048758,9.462618391543689
3720260304030003,伊東競輪,3R,16:46,1-6,1,6,176.0,0.05666894425692732,8.973734189219208
8120260306010002,小倉競輪,2R,16:14,1-6,1,6,184.1,0.05395704500842299,8.933491986050672
8120260306010007,小倉競輪,7R,18:10,5-6,5,6,234.7,0.04169379150297699,8.7855328657487
3720260304030006,伊東競輪,6R,17:58,2-7,2,7,267.0,0.034732048746860145,8.273457015411658
8120260306010009,小倉競輪,9R,18:59,2-3,2,3,168.0,0.055041789639254976,8.247020659394837
7520260305020010,松山競輪,10R,15:12,2-5,2,5,274.3,0.03254578963646271,7.927310097281721
7520260305020011,松山競輪,11R,15:44,1-5,1,5,159.6,0.055741609199029075,7.89636082816504
2620260304030003,西武園競輪,3R,11:52,5-6,5,6,253.1,0.03492927347816458,7.840599117323455
8120260306010003,小倉競輪,3R,16:35,2-3,2,3,130.6,0.06727889469583725,7.786623647276345
3120260304030007,松戸競輪,7R,23:30,1-5,1,5,132.0,0.0658529985148007,7.692595803953692
8120260306010003,小倉競輪,3R,16:35,1-6,1,6,298.5,0.028718302480394503,7.572413290397758
3120260304030006,松戸競輪,6R,23:03,2-5,2,5,171.7,0.04991109046036005,7.569734232043819
7520260305020009,松山競輪,9R,14:44,2-4,2,4,235.2,0.036213436099511144,7.51740017060502
3720260304030007,伊東競輪,7R,18:22,4-6,4,6,203.2,0.041778932408436255,7.489479065394246
3720260304030005,伊東競輪,5R,17:34,4-6,4,6,202.0,0.04184324718305102,7.4523359309763055
