race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV,kelly_full,kelly_frac_capped,stake_raw,stake,expected_profit
8120260306010003,小倉競輪,3R,16:35,2-6-5,2,6,5,7560.4,0.009566775749401,71.32865137577176,0.009435755665234247,0.004717877832617123,235.89389163085616,200,14265.73027515435
8120260306010002,小倉競輪,2R,16:14,4-6-5,4,6,5,7657.3,0.0080391684745336,60.558324760046624,0.007909607089592444,0.003954803544796222,197.7401772398111,200,12111.664952009325
2620260304030004,西武園競輪,4R,12:17,5-7-3,5,7,3,2688.6,0.0129393130863575,33.78863716398094,0.012572048356891255,0.005,250.0,200,6757.727432796188
8120260306010010,小倉競輪,10R,19:25,4-5-6,4,5,6,3876.0,0.0063142141964298,23.47389422536209,0.006057779154932152,0.003028889577466076,151.4444788733038,200,4694.778845072418
2620260304030005,西武園競輪,5R,12:43,3-7-6,3,7,6,2235.9,0.0087490760516919,18.562059143977923,0.008305543489184268,0.004152771744592134,207.6385872296067,200,3712.4118287955844
2620260304030003,西武園競輪,3R,11:52,5-7-6,5,7,6,1993.0,0.0090190652226685,16.974996988778344,0.008521584833724068,0.004260792416862034,213.0396208431017,200,3394.9993977556687
3720260304030007,伊東競輪,7R,18:22,6-5-4,6,5,4,2305.3,0.0074960267171931,16.280590391145417,0.0070653085063339905,0.0035326542531669953,176.63271265834976,200,3256.1180782290835
8120260306010012,小倉競輪,12R,20:17,2-6-4,2,6,4,1583.3,0.0108914275410663,16.24439722577033,0.010266319424742673,0.005,250.0,200,3248.879445154066
2620260304030012,西武園競輪,12R,16:02,2-4-6,2,4,6,8311.8,0.0040256712711986,32.46057447194873,0.003905830301769834,0.001952915150884917,97.64575754424584,100,3246.057447194873
2620260304030008,西武園競輪,8R,14:02,4-6-2,4,6,2,4975.2,0.0061917690945688,29.80528959929892,0.0059919765186962565,0.0029959882593481283,149.79941296740643,100,2980.528959929892
2620260304030009,西武園競輪,9R,14:30,3-4-7,3,4,7,1763.9,0.008981625075623,14.84268847089156,0.008419472727262782,0.004209736363631391,210.48681818156956,200,2968.537694178312
4520260304030005,豊橋競輪,5R,10:13,7-6-2,7,6,2,1141.0,0.0135319876344397,14.439997890895771,0.012666664816575237,0.005,250.0,200,2887.9995781791545
3120260304030001,松戸競輪,1R,20:57,5-4-6,5,4,6,1728.0,0.0088076910484807,14.219690131774684,0.008233752247698137,0.004116876123849068,205.84380619245343,200,2843.9380263549365
8120260306010001,小倉競輪,1R,15:54,1-6-7,1,6,7,1308.9,0.0111693682031648,13.61958604112246,0.01041332368003858,0.005,250.0,200,2723.9172082244922
8120260306010011,小倉競輪,11R,19:51,7-3-5,7,3,5,5514.0,0.0049605325622304,26.35237654813849,0.004780042907335115,0.0023900214536675575,119.50107268337787,100,2635.237654813849
7520260305020010,松山競輪,10R,15:12,5-9-3,5,9,3,9591.2,0.0027568725189815,25.441715704055454,0.002652886874523519,0.0013264434372617594,66.32217186308797,100,2544.1715704055455
8120260306010007,小倉競輪,7R,18:10,4-2-6,4,2,6,8676.0,0.002998535923794,25.0152976748374,0.002883607801133994,0.001441803900566997,72.09019502834985,100,2501.5297674837398
7520260305020007,松山競輪,7R,13:48,2-4-8,2,4,8,6295.4,0.0038431243775487,23.19400520642065,0.003684863562280861,0.0018424317811404304,92.12158905702152,100,2319.4005206420647
8120260306010004,小倉競輪,4R,16:58,6-4-1,6,4,1,9958.9,0.0023679688696451,22.582365175908745,0.002267783887758337,0.0011338919438791686,56.69459719395843,100,2258.2365175908744
3720260304030011,伊東競輪,11R,20:04,6-5-3,6,5,3,6150.2,0.0036786095220275,21.624184282374134,0.003516584967536287,0.0017582924837681434,87.91462418840717,100,2162.4184282374135
