race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
5520260523020002,和歌山競輪,2R,08:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
2520260522030002,大宮競輪,2R,09:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260523020003,和歌山競輪,3R,09:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260523020005,和歌山競輪,5R,09:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
2520260522030006,大宮競輪,6R,10:20,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260523020007,和歌山競輪,7R,10:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
2520260522030007,大宮競輪,7R,10:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260524010001,静岡競輪,1R,10:57,1,1,100,0.0,-100.0,0,0,0.0,0.0
3820260524010004,静岡競輪,4R,12:20,1,1,100,0.0,-100.0,0,0,0.0,0.0
8420260523020007,武雄競輪,7R,13:35,1,1,200,0.0,-200.0,0,0,0.0,0.0
8420260523020008,武雄競輪,8R,14:05,1,1,200,0.0,-200.0,0,0,0.0,0.0
8420260523020009,武雄競輪,9R,14:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260524010009,静岡競輪,9R,14:55,1,1,100,0.0,-100.0,0,0,0.0,0.0
3820260524010010,静岡競輪,10R,15:30,1,1,100,0.0,-100.0,0,0,0.0,0.0
3520260522030001,平塚競輪,1R,16:11,1,1,200,0.0,-200.0,0,0,0.0,0.0
3520260522030002,平塚競輪,2R,16:37,1,1,200,0.0,-200.0,0,0,0.0,0.0
1120260523020004,函館競輪,4R,17:08,1,0,200,0.0,-200.0,0,0,,
1120260523020010,函館競輪,10R,19:35,1,0,200,0.0,-200.0,0,0,,
3520260522030010,平塚競輪,10R,19:48,1,0,100,0.0,-100.0,0,0,,
1120260523020012,函館競輪,12R,20:30,1,0,200,0.0,-200.0,0,0,,
