race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV
6220260522030004,広島競輪,4R,21:50,7-6-1,7,6,1,9999.9,0.010148371079757591,100.48269596046794
4320260522030002,岐阜競輪,2R,21:00,6-5-3,6,5,3,9999.9,0.009619021839907581,95.18925649689182
6220260522030006,広島競輪,6R,22:30,5-1-6,5,1,6,9999.9,0.009587319167113306,94.87223293921635
4320260522030005,岐阜競輪,5R,22:00,2-4-7,2,4,7,9999.9,0.008431881984782973,83.31797665963124
4320260522030004,岐阜競輪,4R,21:40,2-4-7,2,4,7,9999.9,0.008044815172913654,79.44734724761925
3520260522030001,平塚競輪,1R,16:11,3-6-2,3,6,2,3985.9,0.018088829798976212,71.1002666957393
6220260522030005,広島競輪,5R,22:10,5-1-7,5,1,7,9999.9,0.00696414723382365,68.64077592351312
6220260522030007,広島競輪,7R,22:50,2-3-4,2,3,4,9999.9,0.006586829552724227,64.86763684428699
6220260522030002,広島競輪,2R,21:10,2-6-7,2,6,7,9999.9,0.00631728809604549,62.172249231645296
4320260522030008,岐阜競輪,8R,23:00,3-5-2,3,5,2,9999.9,0.006258620373224299,61.58557787020567
4320260522030006,岐阜競輪,6R,22:20,2-4-7,2,4,7,9999.9,0.0059287409985727645,58.286817111627784
4320260522030007,岐阜競輪,7R,22:40,4-3-2,4,3,2,9999.9,0.0056155706635697454,55.155145078631094
6220260522030003,広島競輪,3R,21:30,3-2-7,3,2,7,9999.9,0.005545776954767972,54.45721496998424
6220260522030008,広島競輪,8R,23:10,2-6-5,2,6,5,9999.9,0.0053574436943288305,52.57390119891887
4320260522030003,岐阜競輪,3R,21:20,4-7-6,4,7,6,9999.9,0.00529778681152413,51.977338336560145
3820260524010006,静岡競輪,6R,13:20,4-3-7,4,3,7,9999.9,0.005114824020753345,50.14772872513137
3820260524010005,静岡競輪,5R,12:50,7-6-5,7,6,5,9999.9,0.004524083004288772,44.24037763458729
2520260522030006,大宮競輪,6R,10:20,3-4-2,3,4,2,9343.7,0.004642849309493485,42.381391093114274
4320260522030009,岐阜競輪,9R,23:20,2-6-7,2,6,7,9999.9,0.004034029259640527,39.3398891934793
3820260524010010,静岡競輪,10R,15:30,4-6-5,4,6,5,8983.9,0.004385336944963656,38.39742857985899
3820260524010004,静岡競輪,4R,12:20,1-4-7,1,4,7,6434.3,0.00569790443806357,35.66202652583243
3520260522030010,平塚競輪,10R,19:48,6-7-2,6,7,2,7818.3,0.004430634542055071,33.64003004014916
3820260524010009,静岡競輪,9R,14:55,5-6-1,5,6,1,7729.1,0.004117891159576968,30.827592561486348
5520260523020002,和歌山競輪,2R,08:50,2-6-7,2,6,7,5373.8,0.005036849828906041,26.067023610575287
2520260522030001,大宮競輪,1R,08:40,3-6-4,3,6,4,9999.9,0.002677928973506708,25.779021942169727
5520260523020005,和歌山競輪,5R,09:50,4-1-3,4,1,3,2749.8,0.00938452909682778,24.80557811045703
1120260523020012,函館競輪,12R,20:30,3-6-1,3,6,1,3639.1,0.006690126685729466,23.346040022038096
5520260523020007,和歌山競輪,7R,10:30,1-2-3,1,2,3,2710.5,0.008904234885241953,23.134928656448313
3820260524010001,静岡競輪,1R,10:57,4-6-7,4,6,7,4166.5,0.005757463208114413,22.988470456608702
3820260524010003,静岡競輪,3R,11:50,5-2-6,5,2,6,9999.9,0.0023704681960284354,22.70444491346475
8420260523020007,武雄競輪,7R,13:35,9-6-5,9,6,5,2775.4,0.00832937165596678,22.1173380939702
5520260523020006,和歌山競輪,6R,10:10,7-6-2,7,6,2,5728.1,0.003936113382841531,21.546451068254573
5520260523020001,和歌山競輪,1R,08:30,1-6-7,1,6,7,3607.3,0.006079477273958925,20.93049837035203
1120260523020011,函館競輪,11R,20:02,6-7-2,6,7,2,9999.9,0.002164176541364256,20.64154899598842
8420260523020009,武雄競輪,9R,14:40,2-7-5,2,7,5,2791.5,0.007528974196215553,20.017131468735716
1120260523020003,函館競輪,3R,16:44,7-6-4,7,6,4,3618.4,0.0057562618604636824,19.82845791590179
1120260523020004,函館競輪,4R,17:08,3-6-2,3,6,2,2777.6,0.007108472398808074,18.744492934929305
8420260523020011,武雄競輪,11R,15:50,6-2-1,6,2,1,7639.1,0.0025319441232582295,18.341774351981943
3820260524010007,静岡競輪,7R,13:50,7-4-6,7,4,6,5016.6,0.003673460191558979,17.428280396974777
2520260522030007,大宮競輪,7R,10:40,2-6-7,2,6,7,2431.6,0.007281139971314628,16.70481995424865
3820260524010008,静岡競輪,8R,14:20,5-6-1,5,6,1,3911.2,0.004336402510347641,15.960537498471695
