race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
2820260322020001,立川競輪,1R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260322020004,立川競輪,4R,09:52,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260322020005,立川競輪,5R,10:13,1,1,100,0.0,-100.0,0,0,0.0,0.0
2820260322020006,立川競輪,6R,10:34,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260322020007,立川競輪,7R,10:55,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260323010001,広島競輪,1R,11:05,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260323010002,広島競輪,2R,11:31,1,1,100,0.0,-100.0,0,0,0.0,0.0
6220260323010005,広島競輪,5R,12:51,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260323010008,広島競輪,8R,14:13,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260323010010,広島競輪,10R,15:09,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260323010011,広島競輪,11R,15:37,1,1,100,0.0,-100.0,0,0,0.0,0.0
3820260323010001,静岡競輪,1R,15:48,1,1,100,0.0,-100.0,0,0,0.0,0.0
6220260323010012,広島競輪,12R,16:06,1,1,100,0.0,-100.0,0,0,0.0,0.0
4320260322020003,岐阜競輪,3R,16:48,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260323010004,静岡競輪,4R,17:00,1,0,200,0.0,-200.0,0,0,,
4320260322020005,岐阜競輪,5R,17:36,1,0,200,0.0,-200.0,0,0,,
3820260323010006,静岡競輪,6R,17:49,1,0,200,0.0,-200.0,0,0,,
3820260323010008,静岡競輪,8R,18:41,1,0,100,0.0,-100.0,0,0,,
3820260323010011,静岡競輪,11R,20:02,1,0,100,0.0,-100.0,0,0,,
4320260322020011,岐阜競輪,11R,20:16,1,0,100,0.0,-100.0,0,0,,
