race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
4320260322020005,岐阜競輪,5R,17:36,2-7,2,7,762.7,0.030499309261376267,22.26182317365168
4720260322020008,松阪競輪,8R,23:10,2-7,2,7,210.0,0.05447299499544363,10.439328949043162
3820260323010004,静岡競輪,4R,17:00,1-6,1,6,251.0,0.041980788026795536,9.537177794725679
4320260322020006,岐阜競輪,6R,18:02,4-6,4,6,295.5,0.03401552691967702,9.05158820476456
6220260323010002,広島競輪,2R,11:31,3-4,3,4,153.5,0.06490754118890273,8.963307572496568
3820260323010008,静岡競輪,8R,18:41,5-6,5,6,366.0,0.02651610144755381,8.704893129804695
6220260323010004,広島競輪,4R,12:24,3-6,3,6,148.2,0.05007592385541711,6.421251915372815
2820260322020007,立川競輪,7R,10:55,1-2,1,2,143.9,0.048497290902387406,5.978760160853548
3820260323010003,静岡競輪,3R,16:36,4-5,4,5,283.2,0.024195052681149097,5.852038919301424
6220260323010011,広島競輪,11R,15:37,1-6,1,6,118.3,0.05662207846018396,5.698391881839762
4320260322020002,岐阜競輪,2R,16:24,3-7,3,7,142.8,0.0455211756598418,5.50042388422541
3820260323010001,静岡競輪,1R,15:48,5-6,5,6,222.9,0.0282179372178366,5.289778205855779
3820260323010002,静岡競輪,2R,16:12,6-7,6,7,241.3,0.025377295804811524,5.123541477701021
2820260322020005,立川競輪,5R,10:13,1-6,1,6,166.8,0.03669158091451647,5.120155696541348
4320260322020009,岐阜競輪,9R,19:20,1-4,1,4,89.2,0.0675107868104537,5.0219621834924695
6220260323010012,広島競輪,12R,16:06,3-5,3,5,157.9,0.03732534818469346,4.893672478363098
2820260322020004,立川競輪,4R,09:52,1-6,1,6,50.8,0.11439139153939308,4.811082690201168
6220260323010010,広島競輪,10R,15:09,3-4,3,4,93.1,0.06241217183721291,4.810573198044522
2820260322020006,立川競輪,6R,10:34,3-6,3,6,112.0,0.05058452179958512,4.665466441553534
6220260323010003,広島競輪,3R,11:57,1-6,1,6,75.8,0.06939688471644537,4.260283861506559
3820260323010011,静岡競輪,11R,20:02,2-6,2,6,101.8,0.05060741079742468,4.151834419177832
3820260323010010,静岡競輪,10R,19:34,1-6,1,6,76.6,0.06719947635305643,4.1474798886441215
6220260323010009,広島競輪,9R,14:41,3-6,3,6,120.2,0.04202970146619604,4.051970116236764
6220260323010005,広島競輪,5R,12:51,1-4,1,4,70.2,0.06291998197539345,3.4169827346726205
3820260323010012,静岡競輪,12R,20:30,2-6,2,6,71.3,0.06128051860848696,3.3693009767851203
6220260323010007,広島競輪,7R,13:45,4-6,4,6,84.3,0.05172871212370714,3.360730432028512
4320260322020007,岐阜競輪,7R,18:28,1-2,1,2,92.2,0.046175796169584254,3.257408406835668
2620260322020001,西武園競輪,1R,20:40,5-7,5,7,62.2,0.06501072376406952,3.0436670181251246
4320260322020004,岐阜競輪,4R,17:12,6-7,6,7,309.1,0.013039332608750204,3.030457709364688
6220260323010001,広島競輪,1R,11:05,1-7,1,7,93.9,0.04201913692112492,2.94559695689363
2820260322020001,立川競輪,1R,08:50,2-6,2,6,62.7,0.06063502100470953,2.801815816995288
2620260322020009,西武園競輪,9R,23:20,4-6,4,6,78.0,0.046732458787932765,2.6451317854587555
4720260322020003,松阪競輪,3R,21:30,2-3,2,3,45.7,0.07714433953795732,2.52549631688465
6220260323010008,広島競輪,8R,14:13,3-6,3,6,59.4,0.0592155910013832,2.517406105482162
3820260323010006,静岡競輪,6R,17:49,5-6,5,6,115.3,0.0293379416537368,2.382664672675853
2820260322020002,立川競輪,2R,09:10,4-6,4,6,60.3,0.05485167724367364,2.30755613779352
2620260322020004,西武園競輪,4R,21:40,4-5,4,5,88.5,0.03685838706069957,2.261967254871912
4320260322020003,岐阜競輪,3R,16:48,2-5,2,5,53.5,0.05939334032457712,2.177543707364876
3820260323010009,静岡競輪,9R,19:07,2-6,2,6,85.1,0.037216433868215146,2.167118522185109
4320260322020008,岐阜競輪,8R,18:54,2-7,2,7,78.0,0.04011250789535846,2.12877561583796
4320260322020001,岐阜競輪,1R,16:00,5-6,5,6,44.6,0.06828354954887966,2.045446309880033
4720260322020006,松阪競輪,6R,22:30,1-7,1,7,32.2,0.09349609503816815,2.010574260229015
2820260322020003,立川競輪,3R,09:31,3-5,3,5,32.0,0.09328801679404479,1.9852165374094333
4720260322020007,松阪競輪,7R,22:50,2-6,2,6,32.2,0.08292396972321839,1.6701518250876322
2620260322020008,西武園競輪,8R,23:00,5-6,5,6,41.2,0.06190702890154323,1.5505695907435815
3820260323010007,静岡競輪,7R,18:15,5-7,5,7,123.2,0.020691499924757745,1.5491927907301544
3820260323010005,静岡競輪,5R,17:24,1-3,1,3,48.2,0.05159235738557761,1.4867516259848408
2620260322020005,西武園競輪,5R,22:00,2-6,2,6,25.5,0.09652698599069245,1.4614381427626575
6220260323010006,広島競輪,6R,13:18,1-4,1,4,84.2,0.028519311662384327,1.4013260419727604
4720260322020009,松阪競輪,9R,23:30,2-4,2,4,23.7,0.09038691708554912,1.142169934927514
4320260322020011,岐阜競輪,11R,20:16,4-5,4,5,47.5,0.04486734185219164,1.131198737979103
2620260322020002,西武園競輪,2R,21:00,1-6,1,6,28.5,0.07330446047349573,1.0891771234946281
2620260322020006,西武園競輪,6R,22:20,1-5,1,5,18.0,0.10938909891191025,0.9690037804143845
4320260322020010,岐阜競輪,10R,19:48,4-6,4,6,51.0,0.03666354842752194,0.8698409698036189
4720260322020004,松阪競輪,4R,21:50,1-3,1,3,19.5,0.09275449353633716,0.8087126239585747
4720260322020001,松阪競輪,1R,20:50,1-6,1,6,18.1,0.09738508015025206,0.7626699507195625
2620260322020007,西武園競輪,7R,22:40,4-6,4,6,52.5,0.03164227687758521,0.6612195360732236
4720260322020002,松阪競輪,2R,21:10,1-5,1,5,21.0,0.07784137460121526,0.6346688666255205
2620260322020003,西武園競輪,3R,21:20,2-6,2,6,33.0,0.04542110121525232,0.4988963401033266
4720260322020005,松阪競輪,5R,22:10,1-5,1,5,18.7,0.0649273699466827,0.2141418180029666
