race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV
7420260310020006,高知競輪,6R,22:30,1-7-6,1,7,6,9999.9,0.012042851995570958,119.42731567051001
7420260310020007,高知競輪,7R,22:50,1-4-6,1,4,6,9999.9,0.010398814052708384,102.98710064567857
4520260310020006,豊橋競輪,6R,22:20,1-7-6,1,7,6,9999.9,0.009028764866430441,89.28674578781776
7420260310020004,高知競輪,4R,21:50,1-3-5,1,3,5,9999.9,0.007779730462254644,76.79652664950021
4520260310020004,豊橋競輪,4R,21:40,1-7-6,1,7,6,9999.9,0.007687852584206451,75.87775705680609
4520260310020007,豊橋競輪,7R,22:40,1-3-5,1,3,5,9999.9,0.006780776475167679,66.80708667402928
7420260310020003,高知競輪,3R,21:30,3-5-2,3,5,2,9999.9,0.006695728701156111,65.956617438691
4520260310020008,豊橋競輪,8R,23:00,4-2-7,4,2,7,9999.9,0.00601532611986039,59.15265966599191
4520260310020002,豊橋競輪,2R,21:00,5-4-1,5,4,1,9999.9,0.0059057786176834595,58.057195598972825
4520260310020005,豊橋競輪,5R,22:00,4-7-6,4,7,6,9999.9,0.005416571326764272,53.16517161051004
7420260310020005,高知競輪,5R,22:10,6-5-1,6,5,1,9999.9,0.005326415800757451,52.26362536599443
7320260310020007,小松島競輪,7R,13:44,4-7-2,4,7,2,6799.3,0.007481240660139581,49.86719962048706
7420260310020008,高知競輪,8R,23:10,5-4-1,5,4,1,9999.9,0.0050020151251443535,49.01965104993102
4520260310020009,豊橋競輪,9R,23:20,5-7-3,5,7,3,9999.9,0.004967058741735489,48.67009071148071
3820260310020006,静岡競輪,6R,18:04,3-7-2,3,7,2,6849.1,0.007010392876738925,47.01488185207258
4520260310020001,豊橋競輪,1R,20:40,6-5-1,6,5,1,9999.9,0.003806581962611824,37.06543896792198
7420260310020002,高知競輪,2R,21:10,4-6-5,4,6,5,9999.9,0.0036330774326498055,35.33041101875479
7420260310020009,高知競輪,9R,23:30,4-7-6,4,7,6,9999.9,0.002822943968798235,27.229157393585467
1320260309030002,いわき平競輪,2R,16:16,6-5-1,6,5,1,9282.7,0.002983654815828208,26.69637255888851
3820260310020002,静岡競輪,2R,16:24,7-6-4,7,6,4,4698.1,0.00558368817687404,25.23272542377193
8420260309030003,武雄競輪,3R,09:31,7-6-1,7,6,1,4676.2,0.005515639352213154,24.79223273881915
3820260310020009,静岡競輪,9R,19:20,5-6-2,5,6,2,2631.2,0.007982117082033604,20.00254646624682
3820260310020003,静岡競輪,3R,16:52,6-5-1,6,5,1,7856.9,0.00255822896677007,19.099749169015762
3820260310020004,静岡競輪,4R,17:16,5-1-6,5,1,6,6293.5,0.002904275308743166,17.278056655575114
8420260309030004,武雄競輪,4R,09:52,2-6-4,2,6,4,2779.4,0.005860325092222489,15.288187561323184
1320260309030010,いわき平競輪,10R,19:34,6-5-2,6,5,2,4252.8,0.0038171703060533068,15.233661877583504
1320260309030001,いわき平競輪,1R,15:46,5-6-4,5,6,4,2413.7,0.00632325341689764,14.262436772365831
1320260309030012,いわき平競輪,12R,20:30,4-6-1,4,6,1,2105.9,0.005850542402249705,11.320657244897655
4520260310020003,豊橋競輪,3R,21:20,5-4-1,5,4,1,9999.9,0.0012189765588054501,11.18964369039862
8420260309030002,武雄競輪,2R,09:10,7-6-4,7,6,4,2758.1,0.00425898958710527,10.746719180195045
3820260310020005,静岡競輪,5R,17:40,6-2-4,6,2,4,4843.3,0.0024238222911047596,10.739298502507683
8420260309030001,武雄競輪,1R,08:50,6-4-1,6,4,1,1384.3,0.00788890492184425,9.920611083308996
3820260310020011,静岡競輪,11R,20:16,4-7-6,4,7,6,2589.7,0.003969189318231815,9.27900957742493
7320260310020004,小松島競輪,4R,12:21,6-7-5,6,7,5,5425.2,0.001788380266059313,8.702320619424984
8420260309030005,武雄競輪,5R,10:13,5-4-6,5,4,6,2684.9,0.0035737661370311598,8.59520470131496
1320260309030009,いわき平競輪,9R,19:07,7-6-1,7,6,1,1180.2,0.00810435942898632,8.564764998089656
1320260309030003,いわき平競輪,3R,16:40,1-2-7,1,2,7,1836.8,0.005206511058850828,8.563319512897202
3820260310020010,静岡競輪,10R,19:48,5-4-6,5,4,6,2269.1,0.004074416053344637,8.245257466644315
7320260310020002,小松島競輪,2R,11:29,2-7-6,2,7,6,2182.9,0.003998129104012503,7.727516021148894
1320260309030004,いわき平競輪,4R,17:04,1-6-7,1,6,7,1407.3,0.005489148516029302,6.724878706608036
1320260309030006,いわき平競輪,6R,17:52,5-6-3,5,6,3,924.6,0.008314973157453349,6.688024181381366
3820260310020007,静岡競輪,7R,18:28,7-3-6,7,3,6,1570.3,0.004851311116621874,6.618013846431329
8420260309030007,武雄競輪,7R,10:55,7-6-2,7,6,2,4047.7,0.0018166107463651422,6.353095318062186
1320260309030011,いわき平競輪,11R,20:02,7-2-6,7,2,6,1895.6,0.003816273444914803,6.234127942180501
1320260309030008,いわき平競輪,8R,18:41,4-5-6,4,5,6,1342.0,0.005311183879619905,6.127608766449913
1320260309030007,いわき平競輪,7R,18:16,6-1-5,6,1,5,1661.4,0.003585935522962787,4.9576732778503745
8420260309030006,武雄競輪,6R,10:34,4-7-6,4,7,6,1799.0,0.0033100855006242586,4.954843815623041
7420260310020001,高知競輪,1R,20:50,1-6-5,1,6,5,418.8,0.013710717916939247,4.742048663614157
7320260310020003,小松島競輪,3R,11:55,5-6-2,5,6,2,1300.8,0.00426800393387904,4.5518195171898554
7320260310020005,小松島競輪,5R,12:48,5-6-1,5,6,1,1219.5,0.0037591230911279395,3.584250609630522
3820260310020001,静岡競輪,1R,16:00,4-6-3,4,6,3,555.3,0.006216681096153942,2.452123012694284
3820260310020008,静岡競輪,8R,18:54,5-3-6,5,3,6,210.6,0.01321321700055322,1.782703500316508
7320260310020006,小松島競輪,6R,13:16,1-7-4,1,7,4,556.9,0.004599254484506269,1.561324822421541
1320260309030005,いわき平競輪,5R,17:28,2-6-7,2,6,7,464.4,0.0051082239456423754,1.3722592003563192
7320260310020001,小松島競輪,1R,11:05,3-6-1,3,6,1,301.8,0.006804583644023591,1.0536233437663198
