race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
2320260405010002,取手競輪,2R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260405010003,取手競輪,3R,09:11,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260405010006,取手競輪,6R,10:14,1,1,200,0.0,-200.0,0,0,0.0,0.0
7420260405010002,高知競輪,2R,11:12,1,1,100,0.0,-100.0,0,0,0.0,0.0
7420260405010003,高知競輪,3R,11:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
7420260405010004,高知競輪,4R,12:08,1,1,100,0.0,-100.0,0,0,0.0,0.0
7420260405010006,高知競輪,6R,13:04,1,1,200,0.0,-200.0,0,0,0.0,0.0
7420260405010008,高知競輪,8R,14:01,1,1,100,0.0,-100.0,0,0,0.0,0.0
7420260405010009,高知競輪,9R,14:31,1,1,100,0.0,-100.0,0,0,0.0,0.0
3720260402040009,伊東競輪,9R,14:46,1,1,100,0.0,-100.0,0,0,0.0,0.0
7420260405010010,高知競輪,10R,15:01,1,1,100,0.0,-100.0,0,0,0.0,0.0
7420260405010011,高知競輪,11R,15:32,1,1,100,0.0,-100.0,0,0,0.0,0.0
2220260405010001,前橋競輪,1R,15:55,1,1,200,0.0,-200.0,0,0,0.0,0.0
2220260405010002,前橋競輪,2R,16:18,1,1,100,0.0,-100.0,0,0,0.0,0.0
4520260404020002,豊橋競輪,2R,16:32,1,1,200,0.0,-200.0,0,0,0.0,0.0
2220260405010004,前橋競輪,4R,17:06,1,0,100,0.0,-100.0,0,0,,
2220260405010006,前橋競輪,6R,17:54,1,0,100,0.0,-100.0,0,0,,
2220260405010008,前橋競輪,8R,18:43,1,0,200,0.0,-200.0,0,0,,
2220260405010010,前橋競輪,10R,19:35,1,0,200,0.0,-200.0,0,0,,
2220260405010011,前橋競輪,11R,20:02,1,0,200,0.0,-200.0,0,0,,
