race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV
2620260226010005,西武園競輪,5R,22:18,2-3-7,2,3,7,9999.9,0.013673105425692427,135.7296869463817
4720260226010005,松阪競輪,5R,22:27,1-7-6,1,7,6,9999.9,0.011477025486449157,113.76910716194293
8120260226010006,小倉競輪,6R,23:03,2-7-4,2,7,4,9999.9,0.010703333270273077,106.03226236940374
4720260226010002,松阪競輪,2R,21:13,1-7-5,1,7,5,9999.9,0.009805270816116774,97.05172763408613
8120260226010005,小倉競輪,5R,22:36,2-7-4,2,7,4,9999.9,0.008965039972283366,88.64950321883643
2620260226010002,西武園競輪,2R,21:05,2-7-6,2,7,6,9999.9,0.008749953844322316,86.49866344783872
2620260226010003,西武園競輪,3R,21:29,5-7-1,5,7,1,9999.9,0.008392045895345056,82.91961974886102
4720260226010003,松阪競輪,3R,21:37,2-5-6,2,5,6,9999.9,0.008065351408974282,79.65270755460192
4720260226010004,松阪競輪,4R,22:01,2-3-4,2,3,4,9999.9,0.007544805082925188,74.44729634874359
8120260226010004,小倉競輪,4R,22:09,1-7-5,1,7,5,9999.9,0.007383628103338556,72.83554267057522
4720260226010006,松阪競輪,6R,22:54,5-7-1,5,7,1,9999.9,0.0068730896151087345,67.73020884212583
2620260226010006,西武園競輪,6R,22:45,5-6-1,5,6,1,9999.9,0.0067074610456102106,66.07393970999755
4720260226010001,松阪競輪,1R,20:49,2-7-6,2,7,6,9999.9,0.005907537594398934,58.074785190229896
2620260226010007,西武園競輪,7R,23:12,6-5-7,6,5,7,9999.9,0.005796561879191354,56.96503913572562
8120260226010003,小倉競輪,3R,21:45,4-7-5,4,7,5,9999.9,0.005104683600667157,50.0463255383115
8120260226010001,小倉競輪,1R,20:57,2-7-6,2,7,6,9999.9,0.005009282390087149,49.09232297263247
3620260225020005,小田原競輪,5R,12:42,5-6-7,5,6,7,9999.9,0.0048810194870393874,47.80970676844517
4720260226010007,松阪競輪,7R,23:21,4-2-7,4,2,7,9999.9,0.004626133141650935,45.26086880319519
2320260225020006,取手競輪,6R,13:27,6-3-5,6,3,5,6031.2,0.00669698732745082,39.39086996932138
5620260224030001,岸和田競輪,1R,11:13,4-6-5,4,6,5,9999.9,0.003338779837988251,32.38746450189871
2320260225020005,取手競輪,5R,13:00,5-3-4,5,3,4,9828.8,0.0032140732380954258,30.590483042592318
5620260224030010,岸和田競輪,10R,15:11,5-6-3,5,6,3,6623.6,0.004544840141614485,29.10320316199771
2620260226010001,西武園競輪,1R,20:41,5-3-7,5,3,7,9999.9,0.0028821570761596825,27.821282545889208
8620260224030004,別府競輪,4R,09:52,4-6-1,4,6,1,5072.4,0.005274990396098132,25.756861285168164
5620260224030006,岸和田競輪,6R,13:18,2-6-5,2,6,5,2725.7,0.009655958573273322,25.319246283171093
2620260226010004,西武園競輪,4R,21:53,5-3-6,5,3,6,9999.9,0.002490227316113023,23.90202413839862
2320260225020008,取手競輪,8R,14:21,1-6-5,1,6,5,5593.6,0.004144833991887892,22.184543417024113
2220260225020001,前橋競輪,1R,16:03,5-6-7,5,6,7,3731.0,0.0062071246458714835,22.158782053746506
2320260225020007,取手競輪,7R,13:54,1-6-4,1,6,4,4327.5,0.0051773814361283045,21.405118164845238
3620260225020004,小田原競輪,4R,12:17,5-6-4,5,6,4,4360.9,0.0049323786459796685,20.509610037252735
2320260225020003,取手競輪,3R,12:09,5-6-4,5,6,4,3282.3,0.006415279035033521,20.056870376690526
2220260225020010,前橋競輪,10R,19:40,7-6-4,7,6,4,1494.0,0.011864694923413256,16.725854215579403
8120260226010007,小倉競輪,7R,23:30,7-3-5,7,3,5,9999.9,0.0017350681137189568,16.350507630378196
8620260224030007,別府競輪,7R,10:55,5-4-2,5,4,2,7179.8,0.002405358155818757,16.269990487147513
2320260225020004,取手競輪,4R,12:33,7-6-4,7,6,4,2167.4,0.007256312962080757,14.727332714013833
