race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
4520260328020009,豊橋競輪,9R,14:44,1-6,1,6,295.7,0.023307799479599232,5.892116306117493
4520260328020007,豊橋競輪,7R,13:48,3-8,3,8,326.6,0.02097736767744346,5.851208283453034
8320260327030009,久留米競輪,9R,19:12,2-6,2,6,142.8,0.046960797067720494,5.706001821270487
3720260329010008,伊東競輪,8R,18:34,2-6,2,6,260.2,0.025404470225956127,5.610243152793784
8720260329010009,熊本競輪,9R,23:20,1-2,1,2,74.2,0.0863442747031736,5.406745182975482
6220260329010001,広島競輪,1R,08:50,3-6,3,6,92.5,0.06835836591333225,5.323148846983233
3120260327030004,松戸競輪,4R,10:00,3-6,3,6,102.7,0.058784816626351835,5.037200667526333
8320260327030003,久留米競輪,3R,16:46,6-7,6,7,107.7,0.0544277141532759,4.861864814307815
3720260329010011,伊東競輪,11R,19:51,5-6,5,6,150.0,0.0372444697010707,4.586670455160604
8320260327030002,久留米競輪,2R,16:26,1-6,1,6,81.9,0.06703464103292851,4.490137100596845
8720260329010004,熊本競輪,4R,21:40,4-6,4,6,115.5,0.04722534672543624,4.454527546787886
3520260329010009,平塚競輪,9R,23:30,4-5,4,5,129.7,0.04057002674518246,4.261932468850165
4520260328020011,豊橋競輪,11R,15:44,1-4,1,4,138.1,0.0369103889511474,4.097324714153456
8320260327030004,久留米競輪,4R,17:10,5-6,5,6,77.3,0.0658726902882287,4.0919589592800785
4520260328020004,豊橋競輪,4R,12:30,4-7,4,7,212.1,0.023961982989060757,4.082336591979787
3120260327030006,松戸競輪,6R,10:40,1-6,1,6,109.4,0.046398513689135515,4.075997397591426
2820260328020009,立川競輪,9R,14:30,5-6,5,6,144.3,0.034855333905097347,4.029624682505547
3520260329010002,平塚競輪,2R,21:10,2-6,2,6,111.7,0.04411829652347921,3.9280137216726283
3720260329010001,伊東競輪,1R,15:54,5-6,5,6,186.7,0.02618415941500367,3.8885825627811847
4520260328020002,豊橋競輪,2R,11:40,5-7,5,7,97.1,0.04838922182569932,3.6985934392754034
3120260327030002,松戸競輪,2R,09:20,4-5,4,5,169.0,0.027591600968152157,3.6629805636177144
6220260329010002,広島競輪,2R,09:10,4-5,4,5,96.5,0.04807923060987611,3.6396457538530447
3520260329010007,平塚競輪,7R,22:50,1-4,1,4,84.7,0.05223359925321085,3.424185856746959
3720260329010005,伊東競輪,5R,17:22,1-6,1,6,96.3,0.044791782595023234,3.3134486639007372
3720260329010003,伊東競輪,3R,16:35,2-6,2,6,99.7,0.04261407804608394,3.248623581194569
2820260328020008,立川競輪,8R,14:02,6-7,6,7,82.3,0.04893869177499692,3.0276543330822463
4520260328020005,豊橋競輪,5R,12:56,3-8,3,8,272.0,0.014506104192420991,2.9456603403385095
4520260328020003,豊橋競輪,3R,12:04,3-5,3,5,87.3,0.044316682643222687,2.8688463947533402
8320260327030007,久留米競輪,7R,18:22,2-6,2,6,92.7,0.037683344654460924,2.4932460494685276
8320260327030011,久留米競輪,11R,20:04,6-7,6,7,74.6,0.044430740348335176,2.314533229985804
8320260327030012,久留米競輪,12R,20:30,2-5,2,5,43.2,0.07239885715337968,2.1276306290260023
4520260328020001,豊橋競輪,1R,11:16,7-8,7,8,52.2,0.05985539569010365,2.1244516550234107
3720260329010012,伊東競輪,12R,20:17,1-2,1,2,52.0,0.0594599893110826,2.091919444176295
3120260327030001,松戸競輪,1R,09:00,1-4,1,4,57.0,0.05133999295265739,1.9263795983014713
3520260329010005,平塚競輪,5R,22:10,1-2,1,2,29.2,0.09712225011382633,1.835969703323729
8320260327030005,久留米競輪,5R,17:34,1-7,1,7,48.6,0.058140384998090024,1.8256227109071754
3720260329010009,伊東競輪,9R,18:59,4-6,4,6,45.3,0.0622277966026936,1.8189191861020197
4520260328020008,豊橋競輪,8R,14:16,1-4,1,4,162.8,0.01711029737412416,1.7855564125074133
2820260328020012,立川競輪,12R,16:02,2-3,2,3,37.2,0.07452857647717773,1.7724630449510115
8320260327030008,久留米競輪,8R,18:46,5-6,5,6,45.1,0.05964400911363834,1.6899448110250894
8720260329010002,熊本競輪,2R,21:00,2-4,2,4,30.7,0.0754171367922542,1.315306099522204
3520260329010004,平塚競輪,4R,21:50,1-6,1,6,31.5,0.07350020895908188,1.315256582211079
8320260327030006,久留米競輪,6R,17:58,4-6,4,6,23.7,0.08789674676016412,1.0831528982158898
3520260329010006,平塚競輪,6R,22:30,1-6,1,6,24.0,0.07064565213135543,0.6954956511525303
3520260329010003,平塚競輪,3R,21:30,1-3,1,3,21.7,0.07324720163971199,0.5894642755817501
8720260329010007,熊本競輪,7R,22:40,2-4,2,4,21.0,0.0737673010616916,0.5491133222955238
8720260329010006,熊本競輪,6R,22:20,1-2,1,2,15.0,0.08505005134654849,0.27575077019822736
8720260329010005,熊本競輪,5R,22:00,2-5,2,5,17.2,0.06645879718438694,0.14309131157145516
