race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV,kelly_full,kelly_frac_capped,stake_raw,stake,expected_profit
5520260517010004,和歌山競輪,5R,12:28,7-6-1,7,6,1,8432.9,0.0068556688658364,56.81316997871178,0.006737884697246383,0.0033689423486231917,168.4471174311596,200,11362.633995742355
8320260517010003,久留米競輪,4R,16:54,2-6-1,2,6,1,7672.9,0.0062741265424462,47.14074554753568,0.006144598541109201,0.0030722992705546005,153.61496352773003,200,9428.149109507136
6320260517010007,久留米競輪,1R,15:34,1-5-6,1,5,6,4636.0,0.0066197957307653,29.689373007828188,0.006405474219596157,0.0032027371097980784,160.13685548990392,200,5937.874601565638
8320260517010001,久留米競輪,2R,16:03,5-4-6,5,4,6,3398.0,0.0083753257907199,27.45935703686627,0.00808341390546549,0.004041706952732745,202.08534763663727,200,5491.8714073732535
3620260515030004,小田原競輪,4R,12:10,7-6-2,7,6,2,2418.7,0.0115428534268149,26.918699583437423,0.011134011491681112,0.005,250.0,200,5383.739916687485
2420260515030002,宇都宮競輪,2R,11:25,2-4-3,2,4,3,3994.7,0.006680771906815,25.68767953615408,0.006432050363360814,0.003216025181680407,160.80125908402033,200,5137.535907230816
8320260517010004,久留米競輪,5R,17:22,7-2-5,7,2,5,8210.7,0.0054687697689941,43.90242794228035,0.00534762877355815,0.002673814386779075,133.69071933895376,100,4390.242794228035
3620260515030007,小田原競輪,7R,13:33,5-2-6,5,2,6,1640.2,0.0122014696916212,19.01285058819722,0.011598859558441447,0.005,250.0,200,3802.570117639444
6320260517010001,防府競輪,2R,08:50,2-6-7,2,6,7,2050.7,0.0097229081982126,18.93876784207473,0.009239775499865703,0.0046198877499328515,230.9943874966426,200,3787.7535684149457
3620260515030001,小田原競輪,1R,10:53,5-6-4,5,6,4,2799.5,0.0065843731760305,17.432952706297613,0.0062293917120949125,0.0031146958560474562,155.73479280237282,200,3486.5905412595225
2420260515030008,宇都宮競輪,8R,14:13,5-6-1,5,6,1,2683.7,0.0068462520053845,17.373286506850427,0.006476045218194516,0.003238022609097258,161.9011304548629,200,3474.6573013700854
8320260517010008,久留米競輪,9R,19:14,5-3-2,5,3,2,7950.7,0.0044273685733419,34.20067931607011,0.004302134585716456,0.002151067292858228,107.5533646429114,100,3420.067931607011
8320260517010002,久留米競輪,3R,16:32,3-7-6,3,7,6,5698.7,0.0054587209736174,30.107613212353563,0.005284169614467866,0.002642084807233933,132.10424036169667,100,3010.7613212353563
5520260517010006,和歌山競輪,7R,13:23,3-7-6,3,7,6,1821.1,0.0087797050190872,14.988720810259789,0.008235108406274266,0.004117554203137133,205.87771015685664,200,2997.7441620519576
5520260517010008,和歌山競輪,9R,14:23,4-6-5,4,6,5,2236.8,0.0066886793080031,13.961237876141531,0.006244403737428003,0.0031222018687140016,156.11009343570007,200,2792.2475752283062
1120260514040002,函館競輪,2R,15:49,1-4-2,1,4,2,1579.9,0.0093764233224728,13.813811207174934,0.008749009568164504,0.004374504784082252,218.7252392041126,200,2762.7622414349867
3620260515030012,小田原競輪,12R,16:25,1-6-4,1,6,4,1382.1,0.0105971805178536,13.646363193725469,0.009880792986550915,0.0049403964932754575,247.01982466377288,200,2729.272638745094
3620260515030010,小田原競輪,10R,15:05,7-6-5,7,6,5,6698.5,0.0041587539739631,26.85741349459222,0.004010065471383683,0.0020050327356918416,100.25163678459208,100,2685.741349459222
6320260517010002,防府競輪,3R,09:11,2-6-7,2,6,7,5124.9,0.005319750944814,26.263191617077275,0.005125625327792751,0.0025628126638963756,128.14063319481878,100,2626.3191617077277
5520260517010007,和歌山競輪,8R,13:53,1-3-6,1,3,6,8496.3,0.0030049510148771,24.53096530770056,0.002887592587395449,0.0014437962936977246,72.18981468488623,100,2453.096530770056
