race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
6320260517010001,防府競輪,2R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
6320260517010002,防府競輪,3R,09:11,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260515030001,小田原競輪,1R,10:53,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260515030002,宇都宮競輪,2R,11:25,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260515030004,小田原競輪,4R,12:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260517010004,和歌山競輪,5R,12:28,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260517010006,和歌山競輪,7R,13:23,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260515030007,小田原競輪,7R,13:33,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260517010007,和歌山競輪,8R,13:53,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260515030008,宇都宮競輪,8R,14:13,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260517010008,和歌山競輪,9R,14:23,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260515030010,小田原競輪,10R,15:05,1,1,100,0.0,-100.0,0,0,0.0,0.0
6320260517010007,久留米競輪,1R,15:34,1,1,200,0.0,-200.0,0,0,0.0,0.0
1120260514040002,函館競輪,2R,15:49,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260517010001,久留米競輪,2R,16:03,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260515030012,小田原競輪,12R,16:25,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260517010002,久留米競輪,3R,16:32,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260517010003,久留米競輪,4R,16:54,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260517010004,久留米競輪,5R,17:22,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260517010008,久留米競輪,9R,19:14,1,0,100,0.0,-100.0,0,0,,
