競輪場,レース番号,開始時間,開始日目,レース区分,2車単,3連単_1着,1着_補欠,3連単_3着以内,3着以内_補欠,A率,B率,C率,D率,CT値,スコア,選手数,3連単_的中,3連単_配当金(円),人気,A=B-abcd判定,A=B-CD判定,A-BCD-BCD判定,B-ACD-ACD判定,ABCD-ABCD-ABCD判定,ABCボックス判定,ABDボックス判定,C=B-AD判定,C=B-A判定,c=b-a判定
広島競輪,1R,11:05,最終日,Ｓ,"=""1-2""","=""1-2-5""",7,"=""1-5-7""",9,0.27,0.25,0.21,0.14,0.49,36.25,9,"=""5-1-4""",2470,4,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,2R,11:31,最終日,Ｓ,"=""2-3""","=""2-3-1""",4,"=""1-3-7""",5,0.46,0.25,0.24,0.17,0.64,54.4,9,"=""8-2-1""",26710,90,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,3R,11:57,最終日,Ｓ,"=""2-7""","=""2-7-5""",1,"=""7-5-9""",2,0.36,0.27,0.16,0.13,0.64,48.07,9,"=""7-4-2""",33300,94,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,4R,12:24,最終日,Ｓ,"=""1-5""","=""1-5-3""",9,"=""2-7-4""",9,0.46,0.26,0.22,0.18,0.6,53.02,9,"=""4-5-8""",77290,251,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,5R,12:51,最終日,Ｓ,"=""2-3""","=""2-3-5""",7,"=""7-9-2""",5,0.4,0.24,0.24,0.18,0.56,48.23,9,"=""2-8-4""",169910,280,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,6R,13:18,最終日,Ｓ,"=""9-7""","=""9-7-2""",1,"=""7-1-5""",2,0.37,0.2,0.18,0.12,0.66,49.89,9,"=""9-2-5""",550,1,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,7R,13:46,最終日,Ｓ,"=""2-7""","=""2-7-5""",3,"=""3-5-2""",1,0.34,0.3,0.23,0.17,0.5,42.11,9,"=""2-3-7""",3180,9,不的中,不的中,的中,不的中,的中,不的中,的中,不的中,不的中,不的中
広島競輪,8R,14:14,最終日,Ｓ,"=""1-7""","=""1-7-3""",8,"=""9-3-1""",7,0.46,0.2,0.15,0.11,0.77,59.06,9,"=""7-1-9""",340,1,的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,9R,14:44,最終日,Ｓ,"=""1-5""","=""1-5-7""",9,"=""1-5-9""",3,0.39,0.21,0.12,0.11,0.71,52.5,9,"=""7-2-3""",43580,167,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,10R,15:14,最終日,Ｓ,"=""9-3""","=""9-3-8""",2,"=""9-1-2""",5,0.23,0.21,0.12,0.11,0.5,34.33,9,"=""3-2-1""",33940,92,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,11R,15:46,最終日,Ａ,"=""2-7""","=""2-7-6""",9,"=""7-6-1""",3,0.27,0.22,0.19,0.18,0.35,32.78,9,"=""5-4-2""",16730,62,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,1R,15:52,2日目,Ａ,"=""5-7""","=""5-7-2""",4,"=""2-4-3""",1,0.34,0.24,0.15,0.12,0.64,45.4,7,"=""5-6-4""",4210,14,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,2R,16:14,2日目,Ａ,"=""1-4""","=""1-4-5""",7,"=""7-3-4""",1,0.46,0.24,0.19,0.17,0.63,52.71,7,"=""1-3-6""",61720,117,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
広島競輪,12R,16:20,最終日,Ｓ,"=""2-3""","=""2-3-1""",7,"=""7-1-3""",9,0.3,0.23,0.16,0.14,0.52,40.06,9,"=""1-4-9""",7530,20,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,3R,16:37,2日目,Ａ,"=""7-5""","=""7-5-2""",6,"=""3-7-2""",1,0.48,0.26,0.21,0.13,0.72,56.28,7,"=""5-3-1""",7610,30,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,4R,17:02,2日目,Ａ,"=""2-4""","=""2-4-7""",5,"=""1-4-7""",5,0.48,0.23,0.18,0.12,0.75,57.82,7,"=""7-4-1""",1530,1,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,的中,的中
四日市競輪,5R,17:27,2日目,Ａ,"=""7-2""","=""7-2-3""",5,"=""3-7-1""",5,0.42,0.4,0.14,0.12,0.72,52.07,7,"=""2-7-5""",1090,4,的中,的中,不的中,的中,的中,不的中,的中,不的中,不的中,不的中
四日市競輪,6R,17:53,2日目,Ｓ,"=""1-5""","=""1-5-4""",2,"=""4-1-2""",3,0.4,0.3,0.18,0.17,0.56,43.86,5,"=""3-1-4""",7170,33,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,7R,18:19,2日目,Ｓ,"=""3-1""","=""3-1-5""",2,"=""5-2-4""",6,0.4,0.28,0.2,0.12,0.69,49.63,6,"=""3-4-2""",4080,14,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,8R,18:45,2日目,Ｓ,"=""3-4""","=""3-4-2""",1,"=""4-5-2""",1,0.29,0.17,0.15,0.14,0.54,40.51,7,"=""3-1-5""",4120,12,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,9R,19:11,2日目,Ｓ,"=""7-4""","=""7-4-3""",6,"=""7-1-2""",4,0.48,0.28,0.23,0.14,0.71,55.6,7,"=""4-6-2""",6260,19,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,10R,19:37,2日目,Ｓ,"=""2-5""","=""2-5-1""",7,"=""1-3-5""",4,0.29,0.2,0.13,0.11,0.61,41.94,7,"=""2-3-4""",2750,12,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中,不的中
四日市競輪,11R,20:03,2日目,Ｓ,"=""7-3""","=""7-3-1""",2,"=""5-1-7""",4,0.41,0.35,0.15,0.14,0.65,49.71,7,"=""3-7-2""",2050,5,不的中,的中,不的中,的中,的中,不的中,的中,不的中,不的中,不的中
四日市競輪,12R,20:30,2日目,Ｓ,"=""3-7""","=""3-7-1""",4,"=""5-1-4""",3,0.26,0.23,0.12,0.11,0.56,37.99,7,,,,,,,,,,,nan,nan,nan
武雄競輪,1R,20:40,最終日,ガ,"=""2-3""","=""2-3-1""",4,"=""3-4-2""",5,0.34,0.15,0.14,0.12,0.65,46.16,6,,,,,,,,,,,nan,nan,nan
松戸競輪,1R,20:50,最終日,ガ,"=""2-3""","=""2-3-4""",5,"=""3-4-2""",5,0.22,0.15,0.13,0.12,0.45,31.87,7,,,,,,,,,,,nan,nan,nan
武雄競輪,2R,21:00,最終日,Ａ,"=""1-2""","=""1-2-5""",6,"=""3-2-5""",6,0.43,0.21,0.15,0.13,0.7,53.86,7,,,,,,,,,,,nan,nan,nan
松戸競輪,2R,21:10,最終日,Ａ,"=""1-5""","=""1-5-3""",2,"=""5-2-7""",4,0.19,0.17,0.16,0.16,0.17,19.5,7,,,,,,,,,,,nan,nan,nan
武雄競輪,3R,21:20,最終日,Ａ,"=""1-2""","=""1-2-5""",3,"=""4-3-2""",6,0.41,0.23,0.19,0.19,0.54,47.28,7,,,,,,,,,,,nan,nan,nan
松戸競輪,3R,21:30,最終日,Ａ,"=""1-3""","=""1-3-2""",4,"=""2-4-3""",5,0.26,0.23,0.18,0.11,0.56,37.0,7,,,,,,,,,,,nan,nan,nan
武雄競輪,4R,21:40,最終日,Ａ,"=""2-3""","=""2-3-1""",7,"=""3-5-4""",1,0.46,0.24,0.21,0.12,0.73,56.11,7,,,,,,,,,,,nan,nan,nan
松戸競輪,4R,21:50,最終日,Ａ,"=""2-3""","=""2-3-1""",5,"=""4-5-3""",6,0.34,0.29,0.2,0.19,0.43,38.43,7,,,,,,,,,,,nan,nan,nan
武雄競輪,5R,22:00,最終日,Ａ,"=""1-2""","=""1-2-4""",5,"=""5-3-4""",7,0.41,0.33,0.2,0.14,0.66,49.65,7,,,,,,,,,,,nan,nan,nan
松戸競輪,5R,22:10,最終日,Ａ,"=""2-4""","=""2-4-3""",1,"=""4-1-3""",5,0.33,0.17,0.15,0.14,0.56,43.07,7,,,,,,,,,,,nan,nan,nan
武雄競輪,6R,22:20,最終日,Ａ,"=""1-2""","=""1-2-3""",7,"=""7-3-5""",2,0.48,0.22,0.15,0.15,0.7,56.54,7,,,,,,,,,,,nan,nan,nan
松戸競輪,6R,22:30,最終日,Ａ,"=""3-2""","=""3-2-5""",1,"=""3-5-4""",6,0.31,0.28,0.2,0.19,0.38,33.59,7,,,,,,,,,,,nan,nan,nan
武雄競輪,7R,22:40,最終日,Ａ,"=""1-2""","=""1-2-4""",5,"=""3-4-5""",6,0.36,0.3,0.14,0.13,0.64,46.51,7,,,,,,,,,,,nan,nan,nan
松戸競輪,7R,22:50,最終日,Ａ,"=""1-2""","=""1-2-5""",4,"=""5-3-6""",4,0.38,0.23,0.19,0.18,0.53,44.7,7,,,,,,,,,,,nan,nan,nan
武雄競輪,8R,23:00,最終日,ガ,"=""2-1""","=""2-1-3""",4,"=""4-3-5""",6,0.22,0.14,0.12,0.12,0.44,32.11,7,,,,,,,,,,,nan,nan,nan
松戸競輪,8R,23:10,最終日,ガ,"=""1-2""","=""1-2-5""",3,"=""3-4-2""",5,0.18,0.16,0.14,0.14,0.26,22.44,7,,,,,,,,,,,nan,nan,nan
武雄競輪,9R,23:20,最終日,Ａ,"=""2-1""","=""2-1-7""",5,"=""3-7-5""",6,0.33,0.2,0.14,0.14,0.59,43.92,7,,,,,,,,,,,nan,nan,nan
松戸競輪,9R,23:30,最終日,Ａ,"=""3-2""","=""3-2-1""",4,"=""5-4-2""",3,0.32,0.19,0.17,0.15,0.52,40.89,7,,,,,,,,,,,nan,nan,nan
