race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV
2120260504020002,弥彦競輪,2R,21:00,2-7-3,2,7,3,9999.9,0.005850843528867151,57.50785020431862
7420260504020001,高知競輪,1R,20:50,5-7-2,5,7,2,9999.9,0.005818809458277282,57.18751270182699
5620260504020007,岸和田競輪,7R,13:25,3-4-6,3,4,6,8238.8,0.00656176282857984,53.06105159210358
7420260504020009,高知競輪,9R,23:30,5-2-7,5,2,7,9999.9,0.005253898409273307,51.53845870289214
4320260505010005,岐阜競輪,5R,09:50,5-3-6,5,3,6,9999.9,0.0050600734029385905,49.600228022045606
7420260504020003,高知競輪,3R,21:30,5-4-7,5,4,7,9999.9,0.004916269017800434,48.162198551102556
2120260504020001,弥彦競輪,1R,20:40,2-7-3,2,7,3,8906.2,0.005462358020237821,47.648852999842084
4720260504020006,松阪競輪,6R,17:59,5-4-6,5,4,6,9999.9,0.004719306703913909,46.1925951084687
7420260504020002,高知競輪,2R,21:10,5-3-7,5,3,7,9774.4,0.004628294365869267,44.23880044975256
5620260504020006,岸和田競輪,6R,12:59,6-3-4,6,3,4,9999.9,0.004295743586082748,41.95700628646887
4720260504020007,松阪競輪,7R,18:24,6-7-3,6,7,3,4866.3,0.007870913129526069,37.30222456221271
4720260504020004,松阪競輪,4R,17:09,2-6-5,2,6,5,8926.6,0.004278036275570489,37.18831861750753
4320260505010006,岐阜競輪,6R,10:10,2-6-4,2,6,4,6152.9,0.005759412614959845,34.437089878586434
7420260504020004,高知競輪,4R,21:50,2-7-6,2,7,6,4188.4,0.008034787858523526,32.652905466639936
3520260501050009,平塚競輪,9R,15:09,4-9-1,4,9,1,9033.0,0.003405184822614968,29.759034502681004
2720260503030006,京王閣競輪,6R,18:11,3-2-4,3,2,4,7733.5,0.003903277163365023,29.185993942883407
2120260504020004,弥彦競輪,4R,21:40,5-7-6,5,7,6,5727.5,0.004982061372913693,27.534756513363178
2720260503030007,京王閣競輪,7R,18:35,7-6-3,7,6,3,9999.9,0.0028248930722697676,27.248648233390448
2720260503030008,京王閣競輪,8R,19:00,6-7-5,6,7,5,9999.9,0.0027493506638441583,26.493231703375198
4320260505010002,岐阜競輪,2R,08:50,1-6-5,1,6,5,5441.6,0.0050405283472941395,26.42853905463579
2120260504020003,弥彦競輪,3R,21:20,7-3-6,7,3,6,8027.2,0.003207698143829682,24.74883454014962
5620260504020004,岸和田競輪,4R,12:09,2-6-1,2,6,1,7249.4,0.0033070372778273224,22.97403604188139
3520260501050008,平塚競輪,8R,14:32,2-4-3,2,4,3,5061.7,0.004715524259783259,22.86856914574492
5620260504020010,岸和田競輪,10R,14:51,6-5-7,6,5,7,5291.2,0.004442834612867507,22.507926503604555
4720260504020005,松阪競輪,5R,17:34,3-6-5,3,6,5,7520.4,0.003082663881681499,22.182865455797543
4320260505010003,岐阜競輪,3R,09:10,4-7-6,4,7,6,7550.1,0.002676104900676279,19.204859610595975
5620260504020002,岸和田競輪,2R,11:25,1-3-6,1,3,6,4015.3,0.00499336544149157,19.049860257221102
5620260504020011,岸和田競輪,11R,15:29,3-6-4,3,6,4,8187.2,0.0024136731747051027,18.761225015945616
