race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
5520260312020003,和歌山競輪,3R,09:31,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260312020004,和歌山競輪,4R,09:52,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260312020005,和歌山競輪,5R,10:13,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260312020006,和歌山競輪,6R,10:34,1,1,100,0.0,-100.0,0,0,0.0,0.0
5520260312020007,和歌山競輪,7R,10:55,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260312020005,取手競輪,5R,12:36,1,1,100,0.0,-100.0,0,0,0.0,0.0
2320260312020010,取手競輪,10R,14:45,1,1,100,0.0,-100.0,0,0,0.0,0.0
2320260312020012,取手競輪,12R,15:40,1,1,100,0.0,-100.0,0,0,0.0,0.0
2620260312020001,西武園競輪,1R,15:45,1,1,100,0.0,-100.0,0,0,0.0,0.0
2620260312020002,西武園競輪,2R,16:15,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260313010002,広島競輪,2R,16:25,1,1,200,0.0,-200.0,0,0,0.0,0.0
2620260312020003,西武園競輪,3R,16:36,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260313010003,広島競輪,3R,16:47,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260313010004,広島競輪,4R,17:11,1,0,100,0.0,-100.0,0,0,,
6220260313010005,広島競輪,5R,17:35,1,0,100,0.0,-100.0,0,0,,
6220260313010007,広島競輪,7R,18:25,1,0,100,0.0,-100.0,0,0,,
6220260313010008,広島競輪,8R,18:51,1,0,100,0.0,-100.0,0,0,,
6220260313010009,広島競輪,9R,19:17,1,0,200,0.0,-200.0,0,0,,
2620260312020010,西武園競輪,10R,19:31,1,0,100,0.0,-100.0,0,0,,
2620260312020011,西武園競輪,11R,20:00,1,0,100,0.0,-100.0,0,0,,
