race_id,settled,sanrentan_result,stake_total,payout_total,profit_total,hit_any,bankroll_after,drawdown
2720260503030007,True,1-2-4,0,0,0,False,23900,0.761
2720260503030008,True,1-2-7,0,0,0,False,23900,0.761
2720260503030009,True,3-1-7,0,0,0,False,23900,0.761
2720260503030010,True,5-1-3,0,0,0,False,23900,0.761
2720260503030011,True,2-5-3,0,0,0,False,23900,0.761
2720260525010001,False,,0,0,0,False,23900,0.0
2720260525010002,False,,0,0,0,False,23900,0.0
2720260525010003,False,,0,0,0,False,23900,0.0
2720260525010004,False,,0,0,0,False,23900,0.0
2720260525010005,False,,0,0,0,False,23900,0.0
2720260525010006,False,,0,0,0,False,23900,0.0
2720260525010007,False,,0,0,0,False,23900,0.0
2720260525020001,False,,0,0,0,False,23900,0.0
2720260525020002,False,,0,0,0,False,23900,0.0
2720260525020003,False,,0,0,0,False,23900,0.0
2720260525020004,False,,0,0,0,False,23900,0.0
2720260525020005,False,,0,0,0,False,23900,0.0
2720260525020006,False,,0,0,0,False,23900,0.0
2720260525020007,False,,0,0,0,False,23900,0.0
2720260525030001,False,,0,0,0,False,23900,0.0
2720260525030002,False,,0,0,0,False,23900,0.0
2720260525030003,False,,0,0,0,False,23900,0.0
2720260525030004,False,,0,0,0,False,23900,0.0
2720260525030005,False,,0,0,0,False,23900,0.0
2720260525030006,False,,0,0,0,False,23900,0.0
2720260525030007,False,,0,0,0,False,23900,0.0
2720260617010002,True,5-1-7,0,0,0,False,23900,0.761
2720260617010003,True,2-7-4,0,0,0,False,23900,0.761
2720260617010004,True,5-2-4,0,0,0,False,23900,0.761
2720260617010005,True,2-3-5,0,0,0,False,23900,0.761
2720260617010006,True,5-2-4,0,0,0,False,23900,0.761
2720260617010007,True,5-4-7,0,0,0,False,23900,0.761
2720260617010008,True,2-5-3,0,0,0,False,23900,0.761
2720260617010009,True,7-4-5,0,0,0,False,23900,0.761
2720260617010010,True,4-1-3,0,0,0,False,23900,0.761
2720260617010011,True,3-4-6,0,0,0,False,23900,0.761
2720260617010012,True,1-5-7,0,0,0,False,23900,0.761
2720260704030001,True,5-7-4,0,0,0,False,23900,0.761
2720260704030002,True,5-2-3,0,0,0,False,23900,0.761
2720260704030003,True,4-3-7,0,0,0,False,23900,0.761
2720260704030004,True,4-5-6,100,0,-100,False,23800,0.762
2720260704030005,True,2-7-1,0,0,0,False,23800,0.762
2720260704030006,True,6-2-4,0,0,0,False,23800,0.762
2720260704030007,False,,0,0,0,False,23800,0.0
2820260307010001,True,1-3-7,0,0,0,False,23800,0.762
2820260307010002,True,5-7-2,100,0,-100,False,23700,0.763
2820260307010003,True,5-1-7,0,0,0,False,23700,0.763
2820260307010004,True,4-5-7,0,0,0,False,23700,0.763
2820260307010005,True,1-7-3,0,0,0,False,23700,0.763
2820260307010006,True,7-3-4,0,0,0,False,23700,0.763
2820260307010007,True,4-2-5,0,0,0,False,23700,0.763
2820260307020001,True,5-2-1,200,0,-200,False,23500,0.765
2820260307020002,True,3-1-4,0,0,0,False,23500,0.765
2820260307020003,True,3-5-4,0,0,0,False,23500,0.765
2820260307020004,True,4-5-7,0,0,0,False,23500,0.765
2820260307020005,True,1-7-4,0,0,0,False,23500,0.765
2820260307020006,True,7-1-6,0,0,0,False,23500,0.765
2820260307020007,True,1-2-4,0,0,0,False,23500,0.765
2820260307030001,True,7-5-2,0,0,0,False,23500,0.765
2820260307030002,True,1-2-4,0,0,0,False,23500,0.765
2820260307030003,True,2-5-1,0,0,0,False,23500,0.765
2820260307030004,True,5-2-1,0,0,0,False,23500,0.765
2820260307030005,True,7-1-4,0,0,0,False,23500,0.765
2820260307030006,True,1-4-6,0,0,0,False,23500,0.765
2820260307030007,True,2-4-1,0,0,0,False,23500,0.765
2820260322010001,True,1-4-2,0,0,0,False,23500,0.765
2820260322010002,True,1-4-5,0,0,0,False,23500,0.765
2820260322010003,True,7-3-4,0,0,0,False,23500,0.765
2820260322010004,True,4-7-2,0,0,0,False,23500,0.765
2820260322010005,True,3-7-2,200,0,-200,False,23300,0.767
2820260322010006,True,2-7-4,100,0,-100,False,23200,0.768
2820260322010007,True,1-2-5,200,0,-200,False,23000,0.77
2820260322020001,True,3-4-2,0,0,0,False,23000,0.77
2820260322020002,True,3-2-6,0,0,0,False,23000,0.77
2820260322020003,True,2-5-7,0,0,0,False,23000,0.77
2820260322020004,True,6-7-1,100,0,-100,False,22900,0.771
2820260322020005,True,7-4-2,0,0,0,False,22900,0.771
2820260322020006,True,6-7-1,0,0,0,False,22900,0.771
2820260322020007,True,5-6-1,0,0,0,False,22900,0.771
2820260328010001,True,1-4-5,100,0,-100,False,22800,0.772
2820260328010002,True,6-7-2,0,0,0,False,22800,0.772
2820260328010003,True,7-2-5,100,0,-100,False,22700,0.773
2820260328010004,True,5-3-1,0,0,0,False,22700,0.773
2820260328010005,True,2-4-3,0,0,0,False,22700,0.773
2820260328010006,True,6-2-4,0,0,0,False,22700,0.773
2820260328010007,True,7-3-1,0,0,0,False,22700,0.773
2820260328010008,True,7-2-1,0,0,0,False,22700,0.773
2820260328010009,True,4-5-1,200,0,-200,False,22500,0.775
2820260328010010,True,2-6-5,0,0,0,False,22500,0.775
2820260328010011,True,5-1-3,0,0,0,False,22500,0.775
2820260328010012,True,4-3-5,0,0,0,False,22500,0.775
2820260328020001,True,7-5-2,0,0,0,False,22500,0.775
2820260328020002,True,7-1-3,0,0,0,False,22500,0.775
2820260328020003,True,4-7-2,0,0,0,False,22500,0.775
2820260328020004,True,1-5-3,100,0,-100,False,22400,0.776
2820260328020005,True,7-4-1,0,0,0,False,22400,0.776
2820260328020006,True,4-1-5,0,0,0,False,22400,0.776
2820260328020007,True,3-5-1,0,0,0,False,22400,0.776
2820260328020008,True,3-5-1,0,0,0,False,22400,0.776
2820260328020009,True,2-3-1,200,0,-200,False,22200,0.778
2820260328020010,True,1-2-6,0,0,0,False,22200,0.778
2820260328020011,True,5-2-1,0,0,0,False,22200,0.778
2820260328020012,True,2-5-7,0,0,0,False,22200,0.778
3120260222020001,True,1-5-7,200,0,-200,False,22000,0.78
3120260222020002,True,2-7-4,0,0,0,False,22000,0.78
3120260222020003,True,4-3-7,0,0,0,False,22000,0.78
3120260222020004,True,7-4-1,0,0,0,False,22000,0.78
3120260222020005,True,3-4-2,0,0,0,False,22000,0.78
3120260222020006,True,1-7-4,0,0,0,False,22000,0.78
3120260222020007,True,1-5-4,0,0,0,False,22000,0.78
3120260222030001,True,1-7-5,100,0,-100,False,21900,0.781
3120260222030002,True,6-5-7,100,0,-100,False,21800,0.782
3120260222030003,True,3-2-1,0,0,0,False,21800,0.782
3120260222030004,True,4-5-2,0,0,0,False,21800,0.782
3120260222030005,True,5-3-6,0,0,0,False,21800,0.782
3120260222030006,True,1-7-3,0,0,0,False,21800,0.782
3120260222030007,True,2-5-7,0,0,0,False,21800,0.782
3120260304010001,False,,0,0,0,False,21800,0.0
3120260304010002,False,,0,0,0,False,21800,0.0
3120260304010003,False,,0,0,0,False,21800,0.0
3120260304010004,False,,0,0,0,False,21800,0.0
3120260304010005,False,,0,0,0,False,21800,0.0
3120260304010006,False,,0,0,0,False,21800,0.0
3120260304010007,False,,0,0,0,False,21800,0.0
3120260304020001,False,,0,0,0,False,21800,0.0
3120260304020002,False,,0,0,0,False,21800,0.0
3120260304020003,False,,0,0,0,False,21800,0.0
3120260304020004,False,,0,0,0,False,21800,0.0
3120260304020005,False,,0,0,0,False,21800,0.0
3120260304020006,False,,0,0,0,False,21800,0.0
3120260304020007,False,,0,0,0,False,21800,0.0
3120260304030001,False,,0,0,0,False,21800,0.0
3120260304030002,False,,0,0,0,False,21800,0.0
3120260304030003,False,,0,0,0,False,21800,0.0
3120260304030004,False,,0,0,0,False,21800,0.0
3120260304030005,False,,0,0,0,False,21800,0.0
3120260304030006,False,,0,0,0,False,21800,0.0
3120260304030007,False,,0,0,0,False,21800,0.0
3120260316010001,False,,0,0,0,False,21800,0.0
3120260316010002,False,,0,0,0,False,21800,0.0
3120260316010003,False,,0,0,0,False,21800,0.0
3120260316010004,False,,0,0,0,False,21800,0.0
3120260316010005,False,,0,0,0,False,21800,0.0
3120260316010006,False,,0,0,0,False,21800,0.0
3120260316010007,False,,0,0,0,False,21800,0.0
3120260316010008,False,,0,0,0,False,21800,0.0
3120260316010009,False,,0,0,0,False,21800,0.0
3120260316020001,False,,0,0,0,False,21800,0.0
3120260316020002,False,,0,0,0,False,21800,0.0
3120260316020003,False,,0,0,0,False,21800,0.0
3120260316020004,False,,0,0,0,False,21800,0.0
3120260316020005,False,,0,0,0,False,21800,0.0
3120260316020006,False,,0,0,0,False,21800,0.0
3120260316020007,False,,0,0,0,False,21800,0.0
3120260316020008,False,,0,0,0,False,21800,0.0
3120260316020009,False,,0,0,0,False,21800,0.0
3120260316030001,False,,0,0,0,False,21800,0.0
3120260316030002,False,,0,0,0,False,21800,0.0
3120260316030003,False,,0,0,0,False,21800,0.0
3120260316030004,False,,0,0,0,False,21800,0.0
3120260316030005,False,,0,0,0,False,21800,0.0
3120260316030006,False,,0,0,0,False,21800,0.0
3120260316030007,False,,0,0,0,False,21800,0.0
3120260316030008,False,,0,0,0,False,21800,0.0
3120260316030009,False,,0,0,0,False,21800,0.0
3120260327020001,True,1-4-6,0,0,0,False,21800,0.782
3120260327020002,True,5-2-1,100,0,-100,False,21700,0.783
3120260327020003,True,5-7-3,0,0,0,False,21700,0.783
3120260327020004,True,5-4-1,0,0,0,False,21700,0.783
3120260327020005,True,4-1-3,0,0,0,False,21700,0.783
3120260327020006,True,2-6-1,0,0,0,False,21700,0.783
3120260327020007,True,3-4-6,0,0,0,False,21700,0.783
3120260327030001,True,5-1-2,200,0,-200,False,21500,0.785
3120260327030002,True,3-1-4,100,0,-100,False,21400,0.786
3120260327030003,True,4-1-3,100,0,-100,False,21300,0.787
3120260327030004,True,1-7-3,0,0,0,False,21300,0.787
3120260327030005,True,3-7-6,0,0,0,False,21300,0.787
3120260327030006,True,2-1-5,0,0,0,False,21300,0.787
3120260327030007,True,4-7-3,0,0,0,False,21300,0.787
3120260531010001,True,7-3-2,0,0,0,False,21300,0.787
3120260531010002,True,1-4-2,100,0,-100,False,21200,0.788
3120260531010003,True,4-1-2,0,0,0,False,21200,0.788
3120260531010004,False,,0,0,0,False,21200,0.0
3120260531010005,False,,0,0,0,False,21200,0.0
3120260531010006,False,,0,0,0,False,21200,0.0
3120260531010007,False,,0,0,0,False,21200,0.0
3120260531010008,False,,0,0,0,False,21200,0.0
3120260531010009,False,,0,0,0,False,21200,0.0
3120260531010010,False,,0,0,0,False,21200,0.0
3120260531010011,False,,0,0,0,False,21200,0.0
3120260531010012,False,,0,0,0,False,21200,0.0
3120260615030001,True,2-1-4,0,0,0,False,21200,0.788
3120260615030002,True,6-1-4,0,0,0,False,21200,0.788
3120260615030003,True,2-3-1,0,0,0,False,21200,0.788
3120260615030004,True,1-3-4,0,0,0,False,21200,0.788
3120260615030005,True,2-3-6,0,0,0,False,21200,0.788
3120260615030006,True,6-1-2,0,0,0,False,21200,0.788
3120260615030007,True,6-5-7,0,0,0,False,21200,0.788
3120260615030008,True,4-1-5,0,0,0,False,21200,0.788
3120260615030009,True,2-5-4,0,0,0,False,21200,0.788
3520260223010001,True,2-3-5,0,0,0,False,21200,0.788
3520260223010002,False,,0,0,0,False,21200,0.0
3520260223010003,False,,0,0,0,False,21200,0.0
3520260223010004,False,,0,0,0,False,21200,0.0
3520260223010005,False,,0,0,0,False,21200,0.0
3520260223010006,False,,0,0,0,False,21200,0.0
3520260223010007,False,,0,0,0,False,21200,0.0
3520260223020001,False,,0,0,0,False,21200,0.0
3520260223020002,False,,0,0,0,False,21200,0.0
3520260223020003,False,,0,0,0,False,21200,0.0
3520260223020004,False,,0,0,0,False,21200,0.0
3520260223020005,False,,0,0,0,False,21200,0.0
3520260223020006,False,,0,0,0,False,21200,0.0
3520260223020007,False,,0,0,0,False,21200,0.0
3520260223030001,False,,0,0,0,False,21200,0.0
3520260223030002,False,,0,0,0,False,21200,0.0
3520260223030003,False,,0,0,0,False,21200,0.0
3520260223030004,False,,0,0,0,False,21200,0.0
3520260223030005,False,,0,0,0,False,21200,0.0
3520260223030006,False,,0,0,0,False,21200,0.0
3520260223030007,False,,0,0,0,False,21200,0.0
3520260329010001,False,,0,0,0,False,21200,0.0
3520260329010002,False,,0,0,0,False,21200,0.0
3520260329010003,False,,0,0,0,False,21200,0.0
3520260329010004,False,,0,0,0,False,21200,0.0
3520260329010005,False,,0,0,0,False,21200,0.0
3520260329010006,False,,0,0,0,False,21200,0.0
3520260329010007,False,,0,0,0,False,21200,0.0
3520260329010008,False,,0,0,0,False,21200,0.0
3520260329010009,False,,0,0,0,False,21200,0.0
3520260501030001,True,5-1-7,0,0,0,False,21200,0.788
3520260501030002,True,9-2-7,0,0,0,False,21200,0.788
3520260501030003,True,2-7-9,0,0,0,False,21200,0.788
3520260501030004,True,7-9-2,100,0,-100,False,21100,0.789
3520260501030005,True,7-8-9,100,0,-100,False,21000,0.79
3520260501030006,True,4-1-5,0,0,0,False,21000,0.79
3520260501030007,True,7-1-3,0,0,0,False,21000,0.79
3520260501030008,True,2-7-3,0,0,0,False,21000,0.79
3520260501030009,True,9-7-2,0,0,0,False,21000,0.79
3520260501030010,True,4-1-7,0,0,0,False,21000,0.79
3520260501030011,True,7-2-1,0,0,0,False,21000,0.79
3520260501050001,True,7-6-3,0,0,0,False,21000,0.79
3520260501050002,True,9-5-7,0,0,0,False,21000,0.79
3520260501050003,True,2-7-1,100,0,-100,False,20900,0.791
3520260501050004,True,7-1-2,0,0,0,False,20900,0.791
3520260501050005,True,1-5-6,0,0,0,False,20900,0.791
3520260501050006,True,1-2-7,0,0,0,False,20900,0.791
3520260501050007,True,7-3-8,0,0,0,False,20900,0.791
3520260501050008,True,5-1-4,0,0,0,False,20900,0.791
3520260501050009,True,7-6-4,0,0,0,False,20900,0.791
3520260501050010,True,6-9-1,0,0,0,False,20900,0.791
3520260501050011,True,5-3-2,0,0,0,False,20900,0.791
3520260501060001,True,3-8-5,0,0,0,False,20900,0.791
3520260501060002,True,2-5-6,0,0,0,False,20900,0.791
3520260501060003,True,3-9-1,0,0,0,False,20900,0.791
3520260501060004,True,3-9-2,0,0,0,False,20900,0.791
3520260501060005,True,1-3-5,0,0,0,False,20900,0.791
3520260501060006,True,6-1-2,0,0,0,False,20900,0.791
3520260501060007,True,2-5-4,0,0,0,False,20900,0.791
3520260501060008,True,7-2-5,0,0,0,False,20900,0.791
3520260501060009,True,2-4-7,0,0,0,False,20900,0.791
3520260501060010,True,9-4-5,0,0,0,False,20900,0.791
3520260501060011,True,2-5-3,0,0,0,False,20900,0.791
3520260522030001,True,1-3-7,0,0,0,False,20900,0.791
3520260522030002,True,4-2-1,100,0,-100,False,20800,0.792
3520260522030003,False,,0,0,0,False,20800,0.0
3520260522030004,False,,0,0,0,False,20800,0.0
3520260522030005,False,,0,0,0,False,20800,0.0
3520260522030006,False,,0,0,0,False,20800,0.0
3520260522030007,False,,0,0,0,False,20800,0.0
3520260522030008,False,,0,0,0,False,20800,0.0
3520260522030009,False,,0,0,0,False,20800,0.0
3520260522030010,False,,0,0,0,False,20800,0.0
3520260522030011,False,,0,0,0,False,20800,0.0
3520260603020001,False,,0,0,0,False,20800,0.0
3520260603020002,False,,0,0,0,False,20800,0.0
3520260603020003,False,,0,0,0,False,20800,0.0
3520260603020004,False,,0,0,0,False,20800,0.0
3520260603020005,False,,0,0,0,False,20800,0.0
3520260603020006,False,,0,0,0,False,20800,0.0
3520260603020007,False,,0,0,0,False,20800,0.0
3520260619030001,True,4-1-3,0,0,0,False,20800,0.792
3520260619030002,True,7-5-3,0,0,0,False,20800,0.792
3520260619030003,True,2-3-5,0,0,0,False,20800,0.792
3520260619030004,True,2-3-6,0,0,0,False,20800,0.792
3520260619030005,True,1-7-2,0,0,0,False,20800,0.792
3520260619030006,True,2-3-7,0,0,0,False,20800,0.792
3520260619030007,True,4-1-7,0,0,0,False,20800,0.792
3520260619030008,True,5-3-1,0,0,0,False,20800,0.792
3520260619030009,True,6-4-1,0,0,0,False,20800,0.792
3520260619030010,True,2-1-5,0,0,0,False,20800,0.792
3520260619030011,True,7-5-3,0,0,0,False,20800,0.792
3520260619030012,True,2-5-6,0,0,0,False,20800,0.792
3620260225010001,True,4-1-5,0,0,0,False,20800,0.792
3620260225010002,True,7-2-4,0,0,0,False,20800,0.792
3620260225010003,True,2-7-1,0,0,0,False,20800,0.792
3620260225010004,True,2-5-4,0,0,0,False,20800,0.792
3620260225010005,True,2-7-1,0,0,0,False,20800,0.792
3620260225010006,True,5-4-7,0,0,0,False,20800,0.792
3620260225010007,True,4-3-1,0,0,0,False,20800,0.792
3620260225010008,True,1-4-5,0,0,0,False,20800,0.792
3620260225010009,True,2-5-1,0,0,0,False,20800,0.792
3620260225010010,True,7-1-2,0,0,0,False,20800,0.792
3620260225010011,True,3-7-4,100,0,-100,False,20700,0.793
3620260225010012,True,5-2-7,0,0,0,False,20700,0.793
3620260225020001,True,7-6-3,100,0,-100,False,20600,0.794
3620260225020002,True,7-5-2,0,0,0,False,20600,0.794
3620260225020003,True,6-2-5,0,0,0,False,20600,0.794
3620260225020004,True,7-1-5,0,0,0,False,20600,0.794
3620260225020005,True,1-5-3,0,0,0,False,20600,0.794
3620260225020006,True,5-1-4,0,0,0,False,20600,0.794
3620260225020007,True,3-4-1,100,0,-100,False,20500,0.795
3620260225020008,True,3-4-7,200,0,-200,False,20300,0.797
3620260225020009,True,1-7-4,0,0,0,False,20300,0.797
3620260225020010,True,1-4-7,0,0,0,False,20300,0.797
3620260225020011,True,7-1-3,200,0,-200,False,20100,0.799
3620260225020012,True,6-2-4,0,0,0,False,20100,0.799
3620260225030001,True,6-3-4,0,0,0,False,20100,0.799
3620260225030002,True,1-4-7,100,0,-100,False,20000,0.8
3620260225030003,True,4-2-3,0,0,0,False,20000,0.8
3620260225030004,True,5-1-4,0,0,0,False,20000,0.8
3620260225030005,True,5-1-3,0,0,0,False,20000,0.8
3620260225030006,True,4-3-5,100,0,-100,False,19900,0.801
3620260225030007,True,4-2-3,0,0,0,False,19900,0.801
3620260225030008,True,7-2-3,0,0,0,False,19900,0.801
3620260225030009,True,7-4-3,0,0,0,False,19900,0.801
3620260225030010,True,7-2-1,0,0,0,False,19900,0.801
3620260225030011,True,1-4-7,0,0,0,False,19900,0.801
3620260225030012,True,4-2-1,0,0,0,False,19900,0.801
3620260303010001,True,1-6-5,0,0,0,False,19900,0.801
3620260303010002,True,2-5-1,0,0,0,False,19900,0.801
3620260303010003,True,1-4-7,0,0,0,False,19900,0.801
3620260303010004,True,5-2-4,0,0,0,False,19900,0.801
3620260303010005,True,4-1-5,0,0,0,False,19900,0.801
3620260303010006,True,1-6-4,0,0,0,False,19900,0.801
3620260303010007,True,5-3-4,0,0,0,False,19900,0.801
3620260303020001,True,1-7-5,0,0,0,False,19900,0.801
3620260303020002,True,7-1-3,0,0,0,False,19900,0.801
3620260303020003,True,5-2-3,0,0,0,False,19900,0.801
3620260303020004,True,3-2-7,0,0,0,False,19900,0.801
3620260303020005,True,1-4-7,0,0,0,False,19900,0.801
3620260303020006,True,1-4-2,0,0,0,False,19900,0.801
3620260303020007,True,6-2-7,0,0,0,False,19900,0.801
3620260303030001,True,5-1-2,0,0,0,False,19900,0.801
3620260303030002,True,5-4-2,0,0,0,False,19900,0.801
3620260303030003,True,2-7-5,0,0,0,False,19900,0.801
3620260303030004,True,2-1-4,0,0,0,False,19900,0.801
3620260303030005,True,2-7-4,0,0,0,False,19900,0.801
3620260303030006,True,5-2-3,0,0,0,False,19900,0.801
3620260303030007,True,6-1-5,0,0,0,False,19900,0.801
3620260308010001,True,5-1-3,0,0,0,False,19900,0.801
3620260308010002,True,3-5-1,0,0,0,False,19900,0.801
3620260308010003,True,7-3-5,0,0,0,False,19900,0.801
3620260308010004,True,4-1-3,0,0,0,False,19900,0.801
3620260308010005,True,1-5-4,0,0,0,False,19900,0.801
3620260308010006,True,4-2-3,0,0,0,False,19900,0.801
3620260308010007,True,7-4-5,0,0,0,False,19900,0.801
3620260308010008,True,2-3-5,0,0,0,False,19900,0.801
3620260308010009,True,5-1-3,0,0,0,False,19900,0.801
3620260308010010,True,7-2-1,0,0,0,False,19900,0.801
3620260308010011,True,3-7-5,0,0,0,False,19900,0.801
3620260308010012,True,7-4-6,0,0,0,False,19900,0.801
3620260308020001,True,5-1-2,0,0,0,False,19900,0.801
3620260308020002,True,1-5-3,0,0,0,False,19900,0.801
3620260308020003,True,5-7-1,0,0,0,False,19900,0.801
3620260308020004,True,7-1-2,0,0,0,False,19900,0.801
3620260308020005,True,1-7-5,0,0,0,False,19900,0.801
3620260308020006,True,5-6-2,0,0,0,False,19900,0.801
3620260308020007,True,7-2-5,0,0,0,False,19900,0.801
3620260308020008,True,2-3-7,0,0,0,False,19900,0.801
3620260308020009,True,2-1-5,0,0,0,False,19900,0.801
3620260308020010,True,5-7-3,0,0,0,False,19900,0.801
3620260308020011,True,3-4-1,0,0,0,False,19900,0.801
3620260308020012,True,4-7-1,0,0,0,False,19900,0.801
3620260308030001,True,6-3-2,0,0,0,False,19900,0.801
3620260308030002,True,4-2-1,0,0,0,False,19900,0.801
3620260308030003,True,3-2-1,0,0,0,False,19900,0.801
3620260308030004,True,1-5-6,0,0,0,False,19900,0.801
3620260308030005,True,2-4-5,0,0,0,False,19900,0.801
3620260308030006,True,1-3-7,0,0,0,False,19900,0.801
3620260308030007,True,2-3-5,0,0,0,False,19900,0.801
3620260308030008,True,4-5-3,0,0,0,False,19900,0.801
3620260308030009,True,5-1-3,0,0,0,False,19900,0.801
3620260308030010,True,2-5-3,0,0,0,False,19900,0.801
3620260308030011,True,4-1-7,0,0,0,False,19900,0.801
3620260308030012,True,7-3-4,0,0,0,False,19900,0.801
3620260316010001,True,1-7-6,0,0,0,False,19900,0.801
3620260316010002,True,7-4-6,0,0,0,False,19900,0.801
3620260316010003,True,4-3-7,0,0,0,False,19900,0.801
3620260316010004,True,4-1-5,0,0,0,False,19900,0.801
3620260316010005,True,5-1-6,0,0,0,False,19900,0.801
3620260316010006,True,1-5-2,0,0,0,False,19900,0.801
3620260316010007,True,5-1-2,0,0,0,False,19900,0.801
3620260316010008,True,5-1-3,0,0,0,False,19900,0.801
3620260316010009,True,2-5-4,0,0,0,False,19900,0.801
3620260316010010,True,5-1-7,0,0,0,False,19900,0.801
3620260316010011,True,1-3-4,0,0,0,False,19900,0.801
3620260316010012,True,3-2-7,0,0,0,False,19900,0.801
3620260316020001,True,1-5-7,0,0,0,False,19900,0.801
3620260316020002,True,2-3-4,0,0,0,False,19900,0.801
3620260316020003,True,7-3-2,0,0,0,False,19900,0.801
3620260316020004,True,5-4-3,0,0,0,False,19900,0.801
3620260316020005,True,5-4-2,0,0,0,False,19900,0.801
3620260316020006,True,4-5-2,0,0,0,False,19900,0.801
3620260316020007,True,1-3-4,0,0,0,False,19900,0.801
3620260316020008,True,2-1-4,0,0,0,False,19900,0.801
3620260316020009,True,2-1-6,0,0,0,False,19900,0.801
3620260316020010,True,4-1-5,0,0,0,False,19900,0.801
3620260316020011,True,1-7-4,0,0,0,False,19900,0.801
3620260316020012,True,2-5-4,0,0,0,False,19900,0.801
3620260316030001,True,5-1-2,0,0,0,False,19900,0.801
3620260316030002,True,1-5-2,0,0,0,False,19900,0.801
3620260316030003,True,2-7-3,0,0,0,False,19900,0.801
3620260316030004,True,7-2-4,0,0,0,False,19900,0.801
3620260316030005,True,5-4-1,0,0,0,False,19900,0.801
3620260316030006,True,7-4-5,0,0,0,False,19900,0.801
3620260316030007,True,1-5-6,0,0,0,False,19900,0.801
3620260316030008,True,2-4-6,0,0,0,False,19900,0.801
3620260316030009,True,4-7-5,0,0,0,False,19900,0.801
3620260316030010,True,2-5-3,0,0,0,False,19900,0.801
3620260316030011,True,1-3-2,0,0,0,False,19900,0.801
3620260316030012,True,2-4-1,0,0,0,False,19900,0.801
3620260326030001,True,3-7-6,0,0,0,False,19900,0.801
3620260326030002,True,5-3-4,0,0,0,False,19900,0.801
3620260326030003,True,4-2-5,0,0,0,False,19900,0.801
3620260326030004,True,5-1-7,0,0,0,False,19900,0.801
3620260326030005,True,4-5-7,0,0,0,False,19900,0.801
3620260326030006,True,3-5-4,0,0,0,False,19900,0.801
3620260326030007,True,6-4-2,0,0,0,False,19900,0.801
3620260326030008,True,5-1-7,0,0,0,False,19900,0.801
3620260326030009,True,4-1-7,0,0,0,False,19900,0.801
3620260326030010,True,4-2-1,0,0,0,False,19900,0.801
3620260409020001,True,3-5-1,0,0,0,False,19900,0.801
3620260409020002,True,5-3-2,0,0,0,False,19900,0.801
3620260409020003,True,6-4-7,0,0,0,False,19900,0.801
3620260409020004,True,2-7-5,0,0,0,False,19900,0.801
3620260409020005,True,1-5-4,0,0,0,False,19900,0.801
3620260409020006,True,2-4-3,0,0,0,False,19900,0.801
3620260409020007,True,4-2-7,0,0,0,False,19900,0.801
3620260409020008,True,4-1-5,0,0,0,False,19900,0.801
3620260409020009,True,7-3-6,0,0,0,False,19900,0.801
3620260409020010,True,5-4-2,0,0,0,False,19900,0.801
3620260409020011,True,1-7-5,0,0,0,False,19900,0.801
3620260409030001,True,5-3-1,0,0,0,False,19900,0.801
3620260409030002,True,1-5-2,0,0,0,False,19900,0.801
3620260409030003,True,7-1-4,0,0,0,False,19900,0.801
3620260409030004,True,2-6-1,0,0,0,False,19900,0.801
3620260409030005,True,1-7-4,0,0,0,False,19900,0.801
3620260409030006,True,5-4-2,0,0,0,False,19900,0.801
3620260409030007,True,4-3-1,0,0,0,False,19900,0.801
3620260409030008,True,1-3-7,0,0,0,False,19900,0.801
3620260409030009,True,1-7-4,0,0,0,False,19900,0.801
3620260409030010,True,6-2-1,0,0,0,False,19900,0.801
3620260409030011,True,7-2-4,0,0,0,False,19900,0.801
3620260515030001,True,7-6-4,0,0,0,False,19900,0.801
3620260515030002,True,6-1-4,0,0,0,False,19900,0.801
3620260515030003,True,5-2-3,0,0,0,False,19900,0.801
3620260515030004,True,1-4-5,0,0,0,False,19900,0.801
3620260515030005,True,5-1-3,0,0,0,False,19900,0.801
3620260515030006,True,4-1-6,0,0,0,False,19900,0.801
3620260515030007,True,6-1-3,0,0,0,False,19900,0.801
3620260515030008,True,2-4-6,0,0,0,False,19900,0.801
3620260515030009,True,1-7-3,0,0,0,False,19900,0.801
3620260515030010,True,1-4-7,0,0,0,False,19900,0.801
3620260515030011,True,3-4-6,0,0,0,False,19900,0.801
3620260515030012,True,4-3-2,0,0,0,False,19900,0.801
3620260531010001,True,5-1-7,0,0,0,False,19900,0.801
3620260531010002,True,3-7-5,0,0,0,False,19900,0.801
3620260531010003,True,1-4-3,0,0,0,False,19900,0.801
3620260531010004,True,7-4-1,0,0,0,False,19900,0.801
3620260531010005,True,6-2-1,0,0,0,False,19900,0.801
3620260531010006,True,5-3-4,0,0,0,False,19900,0.801
3620260531010007,True,6-5-4,0,0,0,False,19900,0.801
3720260304010001,True,3-4-2,0,0,0,False,19900,0.801
3720260304010002,True,3-4-5,0,0,0,False,19900,0.801
3720260304010003,True,7-3-1,0,0,0,False,19900,0.801
3720260304010004,False,,0,0,0,False,19900,0.0
3720260304010005,False,,0,0,0,False,19900,0.0
3720260304010006,False,,0,0,0,False,19900,0.0
3720260304010007,False,,0,0,0,False,19900,0.0
3720260304010008,False,,0,0,0,False,19900,0.0
3720260304010009,False,,0,0,0,False,19900,0.0
3720260304010010,False,,0,0,0,False,19900,0.0
3720260304010011,False,,0,0,0,False,19900,0.0
3720260304010012,False,,0,0,0,False,19900,0.0
3720260304020001,True,7-3-1,0,0,0,False,19900,0.801
