race_id,競輪場,レース番号,開始時間,best_bet_distortion,best_odds_distortion,best_p_distortion,best_EV_distortion,market_prob,distortion_ratio,distortion_log,distortion_z,rank_gap,distortion_score
4420260228010010,大垣競輪,10R,15:18,2-6,251.2,0.0336330168290909,7.448613827467657,0.0029284054494888435,11.485095693793523,2.4410501682034336,1.927955835051268,19.0,1.4301675111386616
3620260303020005,小田原競輪,5R,10:20,5-6,215.9,0.0459506540333319,8.920746205796362,0.0034285216837663286,13.402468544241882,2.5954389097318025,2.00466091021412,10.0,1.4202021367906972
7520260305010010,松山競輪,10R,15:18,4-9,306.6,0.0383079634005557,10.745221578610384,0.002437834670649259,15.713930007665105,2.754547580631155,1.9433272399203054,21.0,1.41045014849929
5620260301030006,岸和田競輪,6R,22:54,2-5,49.8,0.0636899332017014,2.1717586734447307,0.014917584838524858,4.269453392545947,1.4514858079487511,2.0869716268986664,4.0,1.407574007741612
8320260307020009,久留米競輪,9R,23:20,1-7,42.0,0.0630538032397053,1.648259736067624,0.017857142857142856,3.5310129812257607,1.2615847933149547,2.1071797674748765,10.0,1.4029309948036204
2720260301030010,京王閣競輪,10R,19:48,5-6,198.2,0.0347271737093251,5.882925829188234,0.0037443799144226153,9.274479217850832,2.2272664579271013,2.136716959991593,6.0,1.3926132790460288
3720260304010011,伊東競輪,11R,20:04,5-6,555.7,0.0169289164725469,8.407398883794317,0.0013356111196438025,12.675034080568812,2.5396342383349757,2.276864456336576,0.0,1.3776129713949172
3720260304030009,伊東競輪,9R,19:12,1-6,297.0,0.0215713641279724,5.406695146007828,0.0025049353988999125,8.611545083691302,2.153103754615327,2.2225701174071495,1.0,1.3718026159399372
2620260304010002,西武園競輪,2R,11:32,6-7,127.0,0.0684400170577214,7.691882166330627,0.005816282251328114,11.766969704801818,2.4652964289032884,1.9731885468256887,10.0,1.3712480846372703
4520260304030002,豊橋競輪,2R,09:10,5-6,36.4,0.0764701578528476,1.783513745843655,0.020513728163748503,3.7277552494946558,1.3158062427216495,2.0776989926524645,10.0,1.35895583503717
2720260301030011,京王閣競輪,11R,20:16,2-6,49.7,0.057959078702502,1.8805662115143515,0.015012133909414478,3.860815460904836,1.3508784204836601,2.0895041573221502,9.0,1.3440769182082868
8120260306020001,小倉競輪,1R,15:53,1-6,109.8,0.0645994449888207,6.093019059772517,0.006698377641055238,9.644043444675043,2.2663404651640593,1.8882510187325543,13.0,1.3370074331041262
8120260306010008,小倉競輪,8R,18:34,2-6,123.0,0.054848009909357,5.746305218850917,0.006019671117998661,9.111462873154549,2.209533277230153,1.9822595719578777,10.0,1.3351616063017833
6220260228010005,広島競輪,5R,10:20,5-6,219.8,0.0461493500961391,9.143627151131389,0.0033617632218590856,13.727721745046152,2.6194172734072896,1.891352348522865,12.0,1.3334381034504417
3620260308010008,小田原競輪,8R,14:02,2-6,364.0,0.0340130451743056,11.38074844344726,0.0020319343732739473,16.73924394652715,2.817755899586145,1.8892544500636756,9.0,1.3322825471595872
2820260307020003,立川競輪,3R,09:31,1-2,71.7,0.0600603750976397,3.306328894500771,0.010351092621285573,5.802322256138606,1.7582582264241562,1.866600633465104,7.0,1.3252124265513845
8120260306010011,小倉競輪,11R,19:51,5-6,308.2,0.0625307066854588,18.271963800458423,0.002406666077221939,25.98229444928102,3.2574153233434617,2.044271360443317,11.0,1.32343257898166
8120260306010007,小倉競輪,7R,18:10,5-6,234.7,0.0416937915029769,8.7855328657487,0.0031681174975263216,13.16043092542216,2.577214670477916,1.949519331632659,8.0,1.3205577720559525
2620260304020006,西武園競輪,6R,13:15,3-4,44.6,0.092950818272775,3.1456064949657687,0.016695392842392447,5.567453197698325,1.7169377137841415,1.9353187773164702,8.0,1.3194395056894481
7520260227020003,松山競輪,3R,16:36,2-6,225.7,0.0493049885333013,10.128135911966112,0.003309132949669731,14.899669873742162,2.7013390566015576,2.00661645616274,9.0,1.3135559862081965
8320260307020003,久留米競輪,3R,21:20,1-2,78.7,0.0668955763822463,4.264681861282788,0.0434374136501796,1.5400451076448856,0.43181170669002017,2.066934898230075,4.0,1.3131636586027242
3720260304030006,伊東競輪,6R,17:58,2-7,267.0,0.0347320487468601,8.273457015411658,0.0027996082442595504,12.406038882643779,2.518183360755346,2.1113865392254185,5.0,1.311386579141776
2420260304020005,宇都宮競輪,5R,22:27,1-3,60.0,0.0804450184298004,3.826701105788025,0.012195121951219513,6.5964915107027196,1.8865379184136655,1.8700608245397778,10.0,1.3099457342645304
7520260305030009,松山競輪,9R,14:48,5-6,92.9,0.0498528401620713,3.631328851056432,0.008003488566212694,6.228888783111377,1.829197951438719,1.9230700393599347,12.0,1.3076271016477343
4520260304020006,豊橋競輪,6R,10:30,1-6,248.7,0.0353045738600725,7.780247519000049,0.00296222387101909,11.918266608258897,2.4780722323209674,1.826794869682883,5.0,1.3021208281365908
3720260304020011,伊東競輪,11R,20:00,5-6,188.2,0.0362443252164523,5.821182005736337,0.00396093740896479,9.150441288284453,2.213802106379886,1.9374386302804503,4.0,1.2981796780067243
3620260308010005,小田原競輪,5R,12:43,5-7,73.8,0.0708815278393522,4.231056754544193,0.010018166456264192,7.075299471387388,1.9566097707588919,1.899073205239375,10.0,1.29325877214821
2620260226030004,西武園競輪,4R,21:53,2-6,42.2,0.0512445690992516,1.1625208159884215,0.017677487555540244,2.898860425462008,1.064317703046973,2.0641036583377246,11.0,1.2917560224101132
8120260306030006,小倉競輪,6R,17:49,1-2,26.7,0.1064940453619762,1.8433910111647656,0.027897696103737896,3.817306094458825,1.3395449629750644,2.0341426935628633,12.0,1.291409287848368
8120260306030009,小倉競輪,9R,19:07,6-7,59.9,0.0542120825287649,2.247303743473019,0.012423085489411283,4.363817875245913,1.4733473336733816,2.042721026656795,12.0,1.291107466005689
8120260306030010,小倉競輪,10R,19:34,6-7,102.8,0.0619942333109662,5.373007184367331,0.007129974529422237,8.694874441198726,2.162733707372942,1.8237532834844383,12.0,1.2829383770242528
7320260301030007,小松島競輪,7R,23:30,2-6,27.0,0.0800372960081434,1.1610069922198738,0.0276387921334923,2.895831902446254,1.0632724281158938,1.8402869472959886,10.0,1.2819997728680774
3720260304020006,伊東競輪,6R,17:48,5-6,1287.7,0.023167797463908,28.833172794274383,0.0005763753303671315,40.19567841141851,3.6937594876858433,2.0545299006993982,0.0,1.276396054258657
7520260305040009,松山競輪,9R,14:44,1-5,145.0,0.031729541588086,3.6007835302724764,0.005145815878016453,6.166085677000677,1.8190642244687862,2.000245184249584,23.0,1.2744440442064922
8720260304010003,熊本競輪,3R,21:29,1-5,38.2,0.0895726435565851,2.421674983861554,0.019511692683744003,4.590716192789417,1.5240360451991453,1.7702935140924425,14.0,1.2646118936722595
8120260306010010,小倉競輪,10R,19:25,4-5,122.6,0.0558011175646127,5.84121701342152,0.006092216181899535,9.15941192652403,2.214781976481909,1.853023423658209,9.0,1.2633732429234863
4320260307010005,岐阜競輪,5R,22:10,1-7,152.9,0.0722349000962384,10.04471622471486,0.004861892881217598,14.857361494005342,2.698495465934292,1.8894101339378593,10.0,1.2632981640899987
7320260301030003,小松島競輪,3R,21:45,1-7,56.7,0.0710774308585011,3.0300903296770176,0.013135578332740384,5.4110621590166135,1.6884454061371679,1.9111389604878168,11.0,1.2625291348035077
2620260304030009,西武園競輪,9R,14:30,3-4,106.8,0.0510145239299876,4.448351155722681,0.006915537460921122,7.376798146331763,1.9983396889788496,1.7682243385083114,7.0,1.2555080763499218
8320260307010001,久留米競輪,1R,20:40,1-3,58.5,0.070289644431253,3.1119441992283043,0.012744230290931203,5.515409155447836,1.7075458395322138,1.835312657521884,8.0,1.2541102216359867
7520260305040006,松山競輪,6R,13:22,3-4,103.8,0.0412910936050508,3.286015516204277,0.007191674589277404,5.741513063017786,1.7477227754482452,1.8407454592566688,16.0,1.2534474411213004
3720260304010006,伊東競輪,6R,17:56,2-3,409.2,0.0239300398429368,8.792172303729771,0.0018129691815433628,13.199363824467236,2.5801686333565734,2.0144212709370266,0.0,1.2512128698223095
4320260307020001,岐阜競輪,1R,20:50,1-6,51.7,0.0860307616358647,3.447790376574209,0.014293694772604395,6.018791012295459,1.7948864106412563,1.857049527279031,9.0,1.2491076632283127
3620260303010005,小田原競輪,5R,10:13,6-7,387.5,0.030502488149888,10.819714158081627,0.0018943916277065257,16.1014690350563,2.778910512274118,1.7808485436326607,4.0,1.2488714125080747
3720260304010002,伊東競輪,2R,16:18,5-6,147.1,0.0656960614696834,8.66389064219044,0.005039532464181057,13.036142126990567,2.567725663584568,1.7853719367721106,13.0,1.2484687431338366
3620260308010011,小田原競輪,11R,15:28,4-5,173.7,0.0527793396274647,8.16777129329063,0.0042612457802341935,12.385894251839682,2.5165582647815667,1.8048727360104622,11.0,1.2425977804160155
8120260306010002,小倉競輪,2R,16:14,5-6,394.5,0.0561123785158423,21.136333324499816,0.0018729855981133993,29.958788013321502,3.3998227043546336,1.7098100198269586,12.0,1.2361076860967386
8120260226030001,小倉競輪,1R,20:57,1-6,67.6,0.0702363222420759,3.7479753835643335,0.010748821357614709,6.534327801976592,1.8770694805873884,1.7877079218751089,7.0,1.2351674328676103
2420260304030001,宇都宮競輪,1R,20:49,1-7,25.1,0.0724135578664632,0.8175803024482264,0.029604063218023276,2.446068207959067,0.8944819224006536,2.124608017732016,7.0,1.2274856072020244
3620260308010004,小田原競輪,4R,12:17,6-7,135.4,0.0668147748873133,8.046720519742232,0.005494418727809946,12.160481059983741,2.498191436624404,1.7499559955523738,14.0,1.2267313159004574
4720260226030002,松阪競輪,2R,21:13,1-6,25.8,0.0597496000936533,0.5415396824162573,0.029011709101196652,2.0594994897811554,0.7224629871715226,2.037960138666135,9.0,1.218771392205186
2620260304030003,西武園競輪,3R,11:52,5-6,253.1,0.0349292734781645,7.840599117323455,0.002935143011480922,11.900365103041647,2.4765690806033325,1.8877284807110595,7.0,1.2133175916150278
4720260226030007,松阪競輪,7R,23:21,1-7,48.5,0.0559293319320987,1.71257259870679,0.015350187979526418,3.643560066042961,1.2929612438186053,1.9049602081354235,15.0,1.2119369756913767
8320260307020002,久留米競輪,2R,21:00,1-3,12.0,0.0879781974049694,0.0557383688596337,0.0625,1.4076511584569877,0.3419224702727288,1.9709455577895414,3.0,1.2096961572268483
7520260305030012,松山競輪,12R,16:20,7-9,163.6,0.0424834526564389,5.950292854593412,0.004473848869769189,9.495951670163306,2.250865567823778,1.6074655627182055,17.0,1.2064508819330744
8120260226030002,小倉競輪,2R,21:21,2-4,21.5,0.0853578614630757,0.8351940214561275,0.034771504812768125,2.454822186161969,0.8980543293731466,1.8650565320784904,7.0,1.203669661758341
4320260307010007,岐阜競輪,7R,22:50,4-5,249.2,0.0434682237159282,9.83228135000932,0.0029865586651249337,14.554619070091235,2.6779084051220927,1.7915390667637883,9.0,1.2026536471734475
2620260304020007,西武園競輪,7R,13:41,4-5,124.3,0.0564673482383663,6.018891386028934,0.005965601588718824,9.465491013627641,2.247652660103399,1.7172667323474013,10.0,1.2021911414244775
4520260304030005,豊橋競輪,5R,10:13,6-7,94.7,0.0590567201856313,4.59267140157929,0.007834952021179129,7.537598190576526,2.019903588927546,1.8115003014497062,11.0,1.199712225327049
3120260304010002,松戸競輪,2R,21:21,3-7,24.7,0.0530046155507178,0.3092140041027318,0.030046042779653892,1.76411302938191,0.5676480311640392,2.0170378228821892,4.0,1.1981232109500666
2620260304030004,西武園競輪,4R,12:17,5-7,83.7,0.0595816498419882,3.98698409177442,0.008780958754991745,6.7853239603627875,1.9147620387168862,1.8040406715434376,6.0,1.1916110814571823
7520260227020001,松山競輪,1R,15:54,1-3,89.1,0.0527602567979645,3.700938880698637,0.008354456983705759,6.315222748115292,1.8429630280600309,1.835374718448395,9.0,1.190164051539242
2620260304010005,西武園競輪,5R,12:53,1-2,75.3,0.0526363210290086,2.963514973484349,0.009851542031941735,5.3429524893668905,1.675778400828369,1.8162919460622762,10.0,1.1834823453035601
4420260228040002,大垣競輪,2R,11:32,1-3,53.6,0.0575961452811307,2.087153387068607,0.013932950428728079,4.133808239081977,1.4191990739122318,1.8049050812514453,18.0,1.178614713837013
8120260306010012,小倉競輪,12R,20:17,1-6,98.2,0.0511637707575571,4.024282288392116,0.007591410788582563,6.739692025066989,1.9080142302895369,1.7198796387914292,9.0,1.1778428458324615
2620260226030006,西武園競輪,6R,22:45,4-5,92.2,0.0295720088606219,1.7265392169493432,0.008094785115919647,3.653217279209889,1.2956082257413764,2.065199472964902,4.0,1.1763310363352695
2620260304030007,西武園競輪,7R,13:35,2-3,115.3,0.0506166877389955,4.836104096306186,0.00638925042969451,7.922163685403309,2.0696643611372147,1.6975789997074657,12.0,1.1724368067231241
8720260304010004,熊本競輪,4R,21:53,1-5,55.5,0.0595868240342905,2.307068733903127,0.013431444720719075,4.436367439902924,1.489835897432313,1.738164098522829,4.0,1.1720170663223608
4320260307010009,岐阜競輪,9R,23:30,4-6,112.0,0.0346659252857637,2.882583632005538,0.006630097598169127,5.228569378844132,1.6541376993564307,1.9114129532928792,6.0,1.1695884151632414
2420260304010002,宇都宮競輪,2R,21:13,1-5,22.8,0.1263593528900939,1.8809932458941416,0.03267737614821056,3.8668757342424067,1.3524468771910592,1.600155603935592,7.0,1.1635745655530265
7520260305030010,松山競輪,10R,15:18,1-5,107.6,0.0455918598204002,3.9056841166750713,0.006903008488617815,6.604636208831374,1.887771858331201,1.714335775144296,17.0,1.1614815137828445
3620260303010001,小田原競輪,1R,08:50,4-7,145.0,0.0310088330443263,3.496280791427326,0.005113722227860136,6.063847752488945,1.8023445412776113,1.8533237558692555,6.0,1.1557047959023592
4520260304010005,豊橋競輪,5R,10:10,4-6,93.2,0.0783376545002807,6.301069399426165,0.00789276722860168,9.925245762535193,2.2950815882477285,1.6089996701558678,9.0,1.1526408376067585
8720260304020004,熊本競輪,4R,21:53,1-7,39.0,0.0959159478399181,2.7407219657568063,0.019030605922927595,5.040089013630454,1.6174237433723557,1.6962156231121177,9.0,1.1487178008838927
8720260304020005,熊本競輪,5R,22:18,1-2,11.6,0.1003900798827701,0.164524926640134,0.06424415413327478,1.5626336938447005,0.44637266303859363,1.8428195221752484,3.0,1.1446687106968128
3120260304020002,松戸競輪,2R,21:21,1-7,39.0,0.0767680851780439,1.9939553219437127,0.01910936700221805,4.017301314330089,1.3906103623679886,1.8371965889484374,5.0,1.1414277954523229
7520260305040008,松山競輪,8R,14:16,1-6,179.5,0.0460035730433472,7.257641361280838,0.004136362367908918,11.121746341455555,2.408902321608808,1.7946385163713068,22.0,1.139281411584203
4520260304020007,豊橋競輪,7R,10:50,1-5,96.3,0.0480627119229657,3.628439158181605,0.007699333820016936,6.2424507159007065,1.8313728482316294,1.7904906471673672,10.0,1.1317767151564602
2620260226030001,西武園競輪,1R,20:41,1-7,73.2,0.0676439891158407,3.951540003279545,0.010217389346454112,6.620476798478438,1.890167391309442,1.763205112840563,16.0,1.1295547421302057
3120260304010001,松戸競輪,1R,20:57,4-5,255.7,0.0393769685389855,9.068690855418604,0.002822378604225318,13.951696085735433,2.635601084108972,1.8941580798833269,3.0,1.1266954222149634
2420260304020003,宇都宮競輪,3R,21:37,1-5,16.1,0.1273462899254432,1.050275267799636,0.04599249219130584,2.768849519895057,1.0184318981533482,1.5216580455401911,3.0,1.126554561382047
3820260301030004,静岡競輪,4R,21:53,2-6,96.5,0.0309051494557386,1.982346922478782,0.00773216719332254,3.996958249742862,1.3855336343086568,1.8463464935772167,4.0,1.1248466230438967
3120260304030004,松戸競輪,4R,22:09,1-2,11.2,0.075814163863348,-0.1508813647305025,0.06666666666666667,1.1372124579331617,0.12858005566625555,1.900163452751647,4.0,1.122269031528815
2420260304010007,宇都宮競輪,7R,23:21,2-7,134.2,0.047282907880162,5.345366237517742,0.005410393302759863,8.739273695186546,2.167827084998257,1.782191495765505,8.0,1.1220630134547502
4420260228040004,大垣競輪,4R,12:26,3-6,168.7,0.0259541065266929,3.3784577710530943,0.004419918516137127,5.872078054394521,1.7702085839045163,1.7735039226025135,14.0,1.1207785871000682
3120260304020007,松戸競輪,7R,23:30,1-6,429.0,0.0685713149814643,28.417094127048188,0.02855962062593497,2.4009883001314716,0.875880444326988,1.823425387402403,5.0,1.119772247753228
8320260307010009,久留米競輪,9R,23:20,3-4,59.6,0.0495065921281022,1.9505928908348928,0.012515487984607155,3.9556261957212464,1.3751389188513585,1.7713719179504264,12.0,1.1190601764070363
4320260307020005,岐阜競輪,5R,22:10,1-7,17.2,0.0729352365086494,0.2544860679487704,0.04341203351104341,1.6800695707658024,0.51883520374158,1.8922973729768242,3.0,1.11743333291394
8320260301030001,久留米競輪,1R,15:53,3-5,97.3,0.052527141360818,4.110890854407595,0.0076736755446020904,6.8451084553506,1.923534303097127,1.7428137307666465,14.0,1.1165416753614892
2720260301030007,京王閣競輪,7R,18:30,1-2,140.6,0.0489981082351708,5.889134017865028,0.0052714813991775085,9.294940931314082,2.2294702662854133,1.6688172155523597,8.0,1.11239469060511
5620260301030004,岸和田競輪,4R,22:01,1-7,36.0,0.1062854939928342,2.826277783742033,0.020755120117650617,5.1209288785240865,1.6333358441926549,1.6594617525391497,8.0,1.1108266011003323
3120260304020001,松戸競輪,1R,20:57,1-6,111.0,0.1210536047305194,12.436950125087662,0.006565154482907959,18.43880521429273,2.9144574228863886,1.6928195497955223,10.0,1.1074348383774264
4720260226030006,松阪競輪,6R,22:54,1-6,48.0,0.0445928450793943,1.14045656381093,0.01561631314353308,2.855529641771128,1.049257339680061,1.8069754069526736,8.0,1.1068712126319986
3720260304030005,伊東競輪,5R,17:34,1-6,505.1,0.0237830650516205,11.012826157573546,0.0014632935163140137,16.25310627718499,2.788284046068981,1.7881093405265482,2.0,1.1033185754406483
2220260307010011,前橋競輪,11R,20:16,3-4,56.8,0.0808389719042218,3.5916536041598004,0.013149400516483277,6.147730597812374,1.816083005244619,1.5807166088649078,9.0,1.0980142708520915
8720260304030004,熊本競輪,4R,21:53,1-7,20.6,0.143686340523209,1.9599386147781068,0.12480974124809742,1.151242996621853,0.14084222529405785,1.7321384201035763,1.0,1.0971169207786997
3120260304010005,松戸競輪,5R,22:36,1-5,42.0,0.0826080759712128,2.469539190790939,0.017734939759036145,4.6579281964837325,1.5385707562596342,1.6938849936476537,3.0,1.0968041206130823
3620260303010004,小田原競輪,4R,09:52,5-6,392.7,0.0283696326534712,10.140754743018157,0.0018826927687986483,15.06864694471913,2.712616223952596,1.718730510802101,4.0,1.0960109082772727
3120260304010007,松戸競輪,7R,23:30,1-5,66.0,0.0667340243147872,3.404445604775961,0.011253071698660693,5.930294065112851,1.7800738011901902,1.8042282233177713,6.0,1.0945045686693113
7520260305040007,松山競輪,7R,13:48,5-7,93.0,0.0436339872311919,3.057960812500853,0.008039105851090186,5.42771646921989,1.6915185057786168,1.669325266697768,16.0,1.0936255716165666
2620260304020010,西武園競輪,10R,15:04,2-6,119.1,0.0683532556243033,7.140872744854525,0.006152509364415966,11.109817403696386,2.407829168220251,1.5546236166990017,10.0,1.0906491901767583
2420260304030002,宇都宮競輪,2R,21:13,1-7,37.5,0.049295652190113,0.8485869571292401,0.019940045713853292,2.472193539325378,0.9051058291583776,1.8767613708911646,8.0,1.0877072853687262
4520260304020002,豊橋競輪,2R,09:10,6-7,192.1,0.0348264803462703,5.690166874518524,0.0038876071184865127,8.958333307834431,2.1925841949620417,1.6616395567020814,5.0,1.0824717598207108
8320260301030004,久留米競輪,4R,17:02,5-6,110.0,0.048409883224051,4.325087154645612,0.006773976117657373,7.14645023485055,1.9666157627939413,1.691227099000442,10.0,1.0736525564143387
8120260226030007,小倉競輪,7R,23:30,6-7,121.5,0.0421807714477969,4.124963730907324,0.006122070383583338,6.8899520583783165,1.9300641268796843,1.7684740777488936,8.0,1.073149410319775
8720260304010001,熊本競輪,1R,20:41,2-7,123.3,0.0554492056923591,5.8368870618678805,0.006058721025190529,9.151965481273074,2.2139686629343203,1.6916896264513066,11.0,1.0730843383782185
3720260304010005,伊東競輪,5R,17:31,1-6,43.6,0.0567732476681311,1.4753135983305188,0.017102325116398018,3.31962158820009,1.1998507969920549,1.7660170955026888,12.0,1.0680186927834086
2620260226030007,西武園競輪,7R,23:12,1-7,113.0,0.0351390914909437,2.970717338476645,0.006596330505760383,5.327066534178463,1.6728007178756465,1.7083917645425375,5.0,1.066355903690146
3720260304020001,伊東競輪,1R,15:54,4-5,129.7,0.0273842513488109,2.5517373999407806,0.005735115330462527,4.77483882470199,1.5633602194104201,1.7925595132415812,4.0,1.064560220862308
6220260228010003,広島競輪,3R,09:40,6-7,93.5,0.0581936532244257,4.441106576483808,0.007986032408687387,7.286929258367947,1.9860822307355976,1.597850211635255,12.0,1.0622986690513256
8320260301030012,久留米競輪,12R,20:30,1-3,96.3,0.046620336953038,3.489538448577563,0.007718124602992671,6.040371119289883,1.7984654536716336,1.6659362888526785,8.0,1.0618656159644961
2820260307020001,立川競輪,1R,08:50,2-7,76.4,0.0826811218421533,5.316837708740514,0.009612449632108267,8.601462166040776,2.151932208126979,1.550731511312356,8.0,1.0608771072090912
7520260305030007,松山競輪,7R,13:50,4-5,213.4,0.0226587040712047,3.835367448795092,0.0035041362937425088,6.4662736164689365,1.8665999946396565,1.7468632579090124,15.0,1.0590934476635085
2720260301030002,京王閣競輪,2R,16:26,4-6,193.7,0.030528581521699,4.9133862407531135,0.00383737304493709,7.9555938805641695,2.073875314040884,1.759150018607514,3.0,1.0555822526088363
4320260307020006,岐阜競輪,6R,22:30,1-2,11.2,0.1081819373105043,0.2116376978776484,0.06654676258992806,1.6256528957766627,0.4859095171145712,1.6467082692822683,3.0,1.0526200456853194
8120260306030007,小倉競輪,7R,18:15,5-6,17.2,0.1107476992416194,0.9048604269558536,0.042947961462250724,2.578648566041554,0.947265450093526,1.6383332060116362,5.0,1.0524449507415032
4420260228010001,大垣競輪,1R,11:18,3-4,271.3,0.0208450290137028,4.655256371417571,0.0027369938718200116,7.61603057307012,2.0302553118501616,1.753282610966536,10.0,1.052063546862172
3620260308010009,小田原競輪,9R,14:30,6-7,231.2,0.0297716007028093,5.883194082489516,0.0032107138459954603,9.272579906387215,2.227061647944766,1.8143386273104563,6.0,1.0515802430400965
6220260228010007,広島競輪,7R,11:00,1-2,59.0,0.0611732797506817,2.6092235052902257,0.012606091253492333,4.852676259096717,1.5795303587761147,1.6620714739227271,17.0,1.0506178074489014
7520260305010003,松山競輪,3R,12:10,5-7,120.6,0.0373427959378145,3.5035411901004325,0.006169233032963885,6.053069438652867,1.800565488645329,1.6942085693939144,11.0,1.049503163164569
5620260301030001,岸和田競輪,1R,20:49,4-7,87.7,0.0538592691837423,3.723457907414203,0.008524913096980433,6.317867239784727,1.84338168916482,1.6030391007137141,10.0,1.0473641420483624
2220260307020009,前橋競輪,9R,19:20,1-6,191.2,0.0295845390567599,4.656563867652499,0.0039001183221031178,7.585549105397666,2.0262450038063164,1.7506080110229139,1.0,1.0454944308814986
4420260228040007,大垣競輪,7R,13:50,5-6,415.4,0.0145680378107674,5.051562906592812,0.0017979758198924812,8.102465918332596,2.092168449778348,1.8422770081956383,8.0,1.0394308510648527
2820260307020006,立川競輪,6R,10:34,2-3,244.3,0.030434795304071,6.435220492784567,0.0030583864622438567,9.951258832015148,2.297699058981329,1.7076075717085204,2.0,1.0391202205731354
3720260304020002,伊東競輪,2R,16:14,1-6,184.3,0.0595040071461248,9.966588517030813,0.004004670105837531,14.85865391122437,2.6985824504943836,1.6358017343311657,12.0,1.0351670031741143
3720260304030007,伊東競輪,7R,18:22,4-6,203.2,0.0417789324084362,7.489479065394246,0.0036732661180598667,11.373783182125958,2.4313109861390143,1.7784167253545409,10.0,1.0303577894660974
2620260304010001,西武園競輪,1R,11:05,1-6,132.9,0.0509470761029548,5.770866414082703,0.005606014698158231,9.087931237605341,2.206947295685176,1.6527655357152675,9.0,1.0297217731313477
7320260301030001,小松島競輪,1R,20:57,4-7,148.5,0.0383343895106052,4.692656842324886,0.004976600319433264,7.702927107328522,2.0416004004582717,1.6536201560051345,8.0,1.027280178428461
2620260304010007,西武園競輪,7R,13:48,5-6,135.7,0.0629282035056713,7.5393572157196065,0.005420022483175333,11.610321486562235,2.45189448583002,1.4842973646390782,11.0,1.0272110490205015
3120260304030007,松戸競輪,7R,23:30,1-5,132.0,0.0658529985148007,7.692595803953692,0.005584728372888018,11.791620667301078,2.4673891662965994,1.612358928360184,9.0,1.022940331962952
4520260304020004,豊橋競輪,4R,09:50,5-6,251.9,0.0323270022505057,7.143171866902391,0.0029369056527521037,11.007164022857078,2.3985463356470937,1.7159838128625522,5.0,1.022830888851928
2420260304030003,宇都宮競輪,3R,21:37,1-2,33.7,0.0877619614952867,1.957578102391163,0.02203291822902074,3.9832200428042936,1.3820905481793502,1.6124036772659895,9.0,1.0197037297770841
7520260227020004,松山競輪,4R,17:00,5-6,206.5,0.0331767280739419,5.850994347269019,0.0035880814836271057,9.246369742740058,2.22423101427748,1.6514417189563293,5.0,1.0180857107533234
8320260301030007,久留米競輪,7R,18:17,1-7,87.7,0.0681974007696675,4.980912047499844,0.008324617560455466,8.19225631282261,2.103189356008704,1.6159046765787164,6.0,1.0147810172158522
2220260307010004,前橋競輪,4R,17:14,4-6,490.9,0.0176880000335737,7.683039216481371,0.0014996703070406868,11.794592410569896,2.467641156199546,1.684806187926385,4.0,1.0130295359611863
2620260304020008,西武園競輪,8R,14:08,6-7,94.9,0.080759307127598,6.664058246409054,0.0077503531400724855,10.420080950843307,2.3437348051023696,1.672540704069013,13.0,1.0124024490964008
7520260227020009,松山競輪,9R,19:02,4-6,58.0,0.0625396385901019,2.627299038225914,0.012746802998469415,4.906299924201003,1.5905200781461255,1.619867443864925,9.0,1.0066822208164345
8320260307010004,久留米競輪,4R,21:40,5-6,265.1,0.0499826653787696,12.250404591911837,0.010063338676111516,4.9668074366266035,1.6027772668466107,1.6483289188048538,6.0,1.0062076571145901
5520260228010010,和歌山競輪,10R,15:04,5-6,284.5,0.0266042831257861,6.568918549286157,0.0025930199221412837,10.259960939118683,2.328249032669522,1.653355716473454,3.0,0.9991288716086181
4320260307020002,岐阜競輪,2R,21:10,1-4,15.7,0.0847520256286891,0.3306068023704194,0.047373215912541754,1.7890283358293715,0.5816726433337807,1.6668693649857351,5.0,0.9985222012546052
2620260304010004,西武園競輪,4R,12:26,5-7,131.9,0.0552919431979921,6.293007307815161,0.005476840822382255,10.095590684676175,2.3120987626690286,1.5868277045005943,8.0,0.9984604995899243
8320260307010005,久留米競輪,5R,22:00,1-6,148.7,0.0493132569532409,6.33288130894693,0.004924756163893886,10.0133398085311,2.30391818490546,1.4608964096682084,10.0,0.9962876858613562
4320260307020009,岐阜競輪,9R,23:30,2-3,48.7,0.0630035474097027,2.068272758852522,0.015289121516977927,4.120808859790871,1.4160494692999976,1.6102932375222438,2.0,0.9946932875615944
8120260306020010,小倉競輪,10R,19:35,6-7,232.1,0.0327246975845103,6.595402309364845,0.0031926526777315348,10.250002389082946,2.327277938696211,1.71325860669439,6.0,0.994307717029422
5320260227020001,奈良競輪,1R,08:50,4-5,78.5,0.0679736316915564,4.335930087787182,0.009443269839672763,7.198103288205284,1.9738175591386553,1.5079658219343028,12.0,0.9888474508800211
7520260305020003,松山競輪,3R,12:04,1-8,162.8,0.033526693878321,4.458145763390662,0.004561222031879333,7.350375324122695,1.9947513764573137,1.6166818589680183,18.0,0.9881137296260855
4320260307010004,岐阜競輪,4R,21:50,5-6,199.0,0.0408926450892186,7.137636372754507,0.003757267756143789,10.883612170431126,2.387258187310871,1.5779463592632996,5.0,0.9869508933437472
5520260228010003,和歌山競輪,3R,11:57,1-6,129.5,0.0573158754233961,6.422405867329806,0.0057430195604948045,9.98009406196029,2.3005925153425255,1.4579551305512646,12.0,0.9845371451316404
