EV_MIN,odds_min,odds_max,ratio_min,rank_gap_min,bets,hits,hit_rate,stake,payout,ROI,mean_EV,mean_p,mean_odds
2,50,300,3.0,8,128,1,0.0078125,12800,14550,1.13671875,5.145353804260607,0.04854665066341704,136.18828125
0,50,300,1.0,8,129,1,0.007751937984496124,12900,14550,1.127906976744186,5.120375031188943,0.04853462274731138,135.61472868217058
0,50,300,1.5,8,129,1,0.007751937984496124,12900,14550,1.127906976744186,5.120375031188943,0.04853462274731138,135.61472868217058
0,50,300,2.0,8,129,1,0.007751937984496124,12900,14550,1.127906976744186,5.120375031188943,0.04853462274731138,135.61472868217058
0,50,300,3.0,8,129,1,0.007751937984496124,12900,14550,1.127906976744186,5.120375031188943,0.04853462274731138,135.61472868217058
1,50,300,1.0,8,129,1,0.007751937984496124,12900,14550,1.127906976744186,5.120375031188943,0.04853462274731138,135.61472868217058
1,50,300,1.5,8,129,1,0.007751937984496124,12900,14550,1.127906976744186,5.120375031188943,0.04853462274731138,135.61472868217058
1,50,300,2.0,8,129,1,0.007751937984496124,12900,14550,1.127906976744186,5.120375031188943,0.04853462274731138,135.61472868217058
1,50,300,3.0,8,129,1,0.007751937984496124,12900,14550,1.127906976744186,5.120375031188943,0.04853462274731138,135.61472868217058
0,80,200,1.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
0,80,200,1.5,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
0,80,200,2.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
0,80,200,3.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
1,80,200,1.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
1,80,200,1.5,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
1,80,200,2.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
1,80,200,3.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
2,0,300,1.0,8,131,1,0.007633587786259542,13100,14550,1.1106870229007633,5.08918624727695,0.049307440239436576,134.1083969465649
2,0,300,1.5,8,131,1,0.007633587786259542,13100,14550,1.1106870229007633,5.08918624727695,0.049307440239436576,134.1083969465649
2,0,300,2.0,8,131,1,0.007633587786259542,13100,14550,1.1106870229007633,5.08918624727695,0.049307440239436576,134.1083969465649
2,0,300,3.0,8,131,1,0.007633587786259542,13100,14550,1.1106870229007633,5.08918624727695,0.049307440239436576,134.1083969465649
2,20,300,1.0,8,131,1,0.007633587786259542,13100,14550,1.1106870229007633,5.08918624727695,0.049307440239436576,134.1083969465649
2,20,300,1.5,8,131,1,0.007633587786259542,13100,14550,1.1106870229007633,5.08918624727695,0.049307440239436576,134.1083969465649
2,20,300,2.0,8,131,1,0.007633587786259542,13100,14550,1.1106870229007633,5.08918624727695,0.049307440239436576,134.1083969465649
2,20,300,3.0,8,131,1,0.007633587786259542,13100,14550,1.1106870229007633,5.08918624727695,0.049307440239436576,134.1083969465649
2,80,200,1.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
2,80,200,1.5,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
2,80,200,2.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
2,80,200,3.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.788778684478622,0.04632241514560815,128.9916030534351
3,50,200,1.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.963266366263135,0.05043290725769303,125.25190839694656
3,50,200,1.5,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.963266366263135,0.05043290725769303,125.25190839694656
3,50,200,2.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.963266366263135,0.05043290725769303,125.25190839694656
3,50,200,3.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.963266366263135,0.05043290725769303,125.25190839694656
3,50,200,5.0,5,131,1,0.007633587786259542,13100,14550,1.1106870229007633,4.963266366263135,0.05043290725769303,125.25190839694656
3,0,200,1.0,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,0,200,1.5,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,0,200,2.0,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,0,200,3.0,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,0,200,5.0,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,20,200,1.0,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,20,200,1.5,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,20,200,2.0,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,20,200,3.0,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,20,200,5.0,5,132,1,0.007575757575757576,13200,14550,1.1022727272727273,4.949496215723003,0.05075501264417092,124.64090909090908
3,80,200,1.0,3,132,1,0.007575757575757576,13200,14550,1.1022727272727273,5.029567054214606,0.04630417124296469,136.08484848484852
3,80,200,1.5,3,132,1,0.007575757575757576,13200,14550,1.1022727272727273,5.029567054214606,0.04630417124296469,136.08484848484852
3,80,200,2.0,3,132,1,0.007575757575757576,13200,14550,1.1022727272727273,5.029567054214606,0.04630417124296469,136.08484848484852
3,80,200,3.0,3,132,1,0.007575757575757576,13200,14550,1.1022727272727273,5.029567054214606,0.04630417124296469,136.08484848484852
3,80,200,5.0,3,132,1,0.007575757575757576,13200,14550,1.1022727272727273,5.029567054214606,0.04630417124296469,136.08484848484852
0,50,200,5.0,5,135,1,0.007407407407407408,13500,14550,1.0777777777777777,4.903475759922215,0.05030006366390842,124.11111111111111
0,80,200,5.0,3,135,1,0.007407407407407408,13500,14550,1.0777777777777777,4.983116072532384,0.04624675575490504,135.07333333333335
1,50,200,5.0,5,135,1,0.007407407407407408,13500,14550,1.0777777777777777,4.903475759922215,0.05030006366390842,124.11111111111111
1,80,200,5.0,3,135,1,0.007407407407407408,13500,14550,1.0777777777777777,4.983116072532384,0.04624675575490504,135.07333333333335
2,50,200,5.0,5,135,1,0.007407407407407408,13500,14550,1.0777777777777777,4.903475759922215,0.05030006366390842,124.11111111111111
2,80,200,5.0,3,135,1,0.007407407407407408,13500,14550,1.0777777777777777,4.983116072532384,0.04624675575490504,135.07333333333335
0,0,200,5.0,5,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.890550250621065,0.050613672153679505,123.52647058823528
0,0,300,3.0,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
0,20,200,5.0,5,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.890550250621065,0.050613672153679505,123.52647058823528
0,20,300,3.0,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
1,0,200,5.0,5,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.890550250621065,0.050613672153679505,123.52647058823528
1,0,300,1.0,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
1,0,300,1.5,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
1,0,300,2.0,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
1,0,300,3.0,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
1,20,200,5.0,5,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.890550250621065,0.050613672153679505,123.52647058823528
1,20,300,1.0,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
1,20,300,1.5,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
1,20,300,2.0,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
1,20,300,3.0,8,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.970505265329395,0.04985416487600987,130.87132352941177
2,0,200,5.0,5,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.890550250621065,0.050613672153679505,123.52647058823528
2,20,200,5.0,5,136,1,0.007352941176470588,13600,14550,1.0698529411764706,4.890550250621065,0.050613672153679505,123.52647058823528
0,0,300,1.0,8,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.940165225756096,0.049860106388309816,130.17737226277373
0,0,300,1.5,8,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.940165225756096,0.049860106388309816,130.17737226277373
0,0,300,2.0,8,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.940165225756096,0.049860106388309816,130.17737226277373
0,20,300,1.0,8,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.940165225756096,0.049860106388309816,130.17737226277373
0,20,300,1.5,8,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.940165225756096,0.049860106388309816,130.17737226277373
0,20,300,2.0,8,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.940165225756096,0.049860106388309816,130.17737226277373
3,80,200,1.0,0,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.991216498250747,0.04561912493106038,137.72627737226279
3,80,200,1.5,0,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.991216498250747,0.04561912493106038,137.72627737226279
3,80,200,2.0,0,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.991216498250747,0.04561912493106038,137.72627737226279
3,80,200,3.0,0,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.991216498250747,0.04561912493106038,137.72627737226279
3,80,200,5.0,0,137,1,0.0072992700729927005,13700,14550,1.062043795620438,4.991216498250747,0.04561912493106038,137.72627737226279
2,50,500,1.0,8,139,1,0.007194244604316547,13900,14550,1.0467625899280575,5.497642972431663,0.0469888634044215,154.86187050359715
2,50,500,1.5,8,139,1,0.007194244604316547,13900,14550,1.0467625899280575,5.497642972431663,0.0469888634044215,154.86187050359715
2,50,500,2.0,8,139,1,0.007194244604316547,13900,14550,1.0467625899280575,5.497642972431663,0.0469888634044215,154.86187050359715
2,50,500,3.0,8,139,1,0.007194244604316547,13900,14550,1.0467625899280575,5.497642972431663,0.0469888634044215,154.86187050359715
0,50,500,1.0,8,140,1,0.007142857142857143,14000,14550,1.0392857142857144,5.472110466042979,0.04698890759071698,154.2
0,50,500,1.5,8,140,1,0.007142857142857143,14000,14550,1.0392857142857144,5.472110466042979,0.04698890759071698,154.2
0,50,500,2.0,8,140,1,0.007142857142857143,14000,14550,1.0392857142857144,5.472110466042979,0.04698890759071698,154.2
0,50,500,3.0,8,140,1,0.007142857142857143,14000,14550,1.0392857142857144,5.472110466042979,0.04698890759071698,154.2
1,50,500,1.0,8,140,1,0.007142857142857143,14000,14550,1.0392857142857144,5.472110466042979,0.04698890759071698,154.2
1,50,500,1.5,8,140,1,0.007142857142857143,14000,14550,1.0392857142857144,5.472110466042979,0.04698890759071698,154.2
1,50,500,2.0,8,140,1,0.007142857142857143,14000,14550,1.0392857142857144,5.472110466042979,0.04698890759071698,154.2
1,50,500,3.0,8,140,1,0.007142857142857143,14000,14550,1.0392857142857144,5.472110466042979,0.04698890759071698,154.2
0,80,200,5.0,0,141,1,0.0070921985815602835,14100,14550,1.0319148936170213,4.932871244910267,0.045502335048448486,136.5439716312057
1,80,200,5.0,0,141,1,0.0070921985815602835,14100,14550,1.0319148936170213,4.932871244910267,0.045502335048448486,136.5439716312057
2,80,200,5.0,0,141,1,0.0070921985815602835,14100,14550,1.0319148936170213,4.932871244910267,0.045502335048448486,136.5439716312057
2,0,500,1.0,8,142,1,0.007042253521126761,14200,14550,1.0246478873239437,5.438383694478339,0.047723629575094365,152.5485915492958
2,0,500,1.5,8,142,1,0.007042253521126761,14200,14550,1.0246478873239437,5.438383694478339,0.047723629575094365,152.5485915492958
2,0,500,2.0,8,142,1,0.007042253521126761,14200,14550,1.0246478873239437,5.438383694478339,0.047723629575094365,152.5485915492958
2,0,500,3.0,8,142,1,0.007042253521126761,14200,14550,1.0246478873239437,5.438383694478339,0.047723629575094365,152.5485915492958
2,20,500,1.0,8,142,1,0.007042253521126761,14200,14550,1.0246478873239437,5.438383694478339,0.047723629575094365,152.5485915492958
2,20,500,1.5,8,142,1,0.007042253521126761,14200,14550,1.0246478873239437,5.438383694478339,0.047723629575094365,152.5485915492958
2,20,500,2.0,8,142,1,0.007042253521126761,14200,14550,1.0246478873239437,5.438383694478339,0.047723629575094365,152.5485915492958
2,20,500,3.0,8,142,1,0.007042253521126761,14200,14550,1.0246478873239437,5.438383694478339,0.047723629575094365,152.5485915492958
0,0,500,3.0,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
0,20,500,3.0,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
1,0,500,1.0,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
1,0,500,1.5,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
1,0,500,2.0,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
1,0,500,3.0,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
1,20,500,1.0,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
1,20,500,1.5,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
1,20,500,2.0,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
1,20,500,3.0,8,147,1,0.006802721088435374,14700,14550,0.9897959183673469,5.316706138145858,0.04828331395533708,148.9265306122449
0,0,500,1.0,8,148,1,0.006756756756756757,14800,14550,0.9831081081081081,5.28628190642722,0.04829942772632199,148.16216216216216
0,0,500,1.5,8,148,1,0.006756756756756757,14800,14550,0.9831081081081081,5.28628190642722,0.04829942772632199,148.16216216216216
0,0,500,2.0,8,148,1,0.006756756756756757,14800,14550,0.9831081081081081,5.28628190642722,0.04829942772632199,148.16216216216216
0,20,500,1.0,8,148,1,0.006756756756756757,14800,14550,0.9831081081081081,5.28628190642722,0.04829942772632199,148.16216216216216
0,20,500,1.5,8,148,1,0.006756756756756757,14800,14550,0.9831081081081081,5.28628190642722,0.04829942772632199,148.16216216216216
0,20,500,2.0,8,148,1,0.006756756756756757,14800,14550,0.9831081081081081,5.28628190642722,0.04829942772632199,148.16216216216216
3,50,200,1.0,3,149,1,0.006711409395973154,14900,14550,0.9765100671140939,4.89810239270621,0.04880645561311201,128.7355704697987
3,50,200,1.5,3,149,1,0.006711409395973154,14900,14550,0.9765100671140939,4.89810239270621,0.04880645561311201,128.7355704697987
3,50,200,2.0,3,149,1,0.006711409395973154,14900,14550,0.9765100671140939,4.89810239270621,0.04880645561311201,128.7355704697987
3,50,200,3.0,3,149,1,0.006711409395973154,14900,14550,0.9765100671140939,4.89810239270621,0.04880645561311201,128.7355704697987
3,50,200,5.0,3,149,1,0.006711409395973154,14900,14550,0.9765100671140939,4.89810239270621,0.04880645561311201,128.7355704697987
3,0,200,1.0,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,0,200,1.5,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,0,200,2.0,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,0,200,3.0,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,0,200,5.0,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,20,200,1.0,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,20,200,1.5,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,20,200,2.0,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,20,200,3.0,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,20,200,5.0,3,150,1,0.006666666666666667,15000,14550,0.97,4.886419086721274,0.04910075136417644,128.1746666666667
3,80,300,5.0,5,151,1,0.006622516556291391,15100,14550,0.9635761589403974,5.718134198906546,0.04521238995431661,157.88410596026495
3,80,300,1.0,5,152,1,0.006578947368421052,15200,14550,0.9572368421052632,5.761109662018424,0.04524377334526696,158.5894736842105
3,80,300,1.5,5,152,1,0.006578947368421052,15200,14550,0.9572368421052632,5.761109662018424,0.04524377334526696,158.5894736842105
3,80,300,2.0,5,152,1,0.006578947368421052,15200,14550,0.9572368421052632,5.761109662018424,0.04524377334526696,158.5894736842105
3,80,300,3.0,5,152,1,0.006578947368421052,15200,14550,0.9572368421052632,5.761109662018424,0.04524377334526696,158.5894736842105
0,50,200,5.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.847049608642182,0.04873176228904275,127.63790849673201
0,80,200,1.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
0,80,200,1.5,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
0,80,200,2.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
0,80,200,3.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
1,50,200,5.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.847049608642182,0.04873176228904275,127.63790849673201
1,80,200,1.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
1,80,200,1.5,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
1,80,200,2.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
1,80,200,3.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
2,50,200,1.0,5,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.599806787360097,0.048899725262158404,120.45359477124184
2,50,200,1.5,5,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.599806787360097,0.048899725262158404,120.45359477124184
2,50,200,2.0,5,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.599806787360097,0.048899725262158404,120.45359477124184
2,50,200,3.0,5,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.599806787360097,0.048899725262158404,120.45359477124184
2,50,200,5.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.847049608642182,0.04873176228904275,127.63790849673201
2,80,200,1.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
2,80,200,1.5,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
2,80,200,2.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
2,80,200,3.0,3,153,1,0.006535947712418301,15300,14550,0.9509803921568627,4.673561307217789,0.044566948438712096,131.94575163398693
0,0,200,5.0,3,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.8360012767351925,0.04901889901620984,127.0987012987013
0,20,200,5.0,3,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.8360012767351925,0.04901889901620984,127.0987012987013
1,0,200,5.0,3,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.8360012767351925,0.04901889901620984,127.0987012987013
1,20,200,5.0,3,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.8360012767351925,0.04901889901620984,127.0987012987013
2,0,200,5.0,3,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.8360012767351925,0.04901889901620984,127.0987012987013
2,20,200,5.0,3,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.8360012767351925,0.04901889901620984,127.0987012987013
3,50,200,1.0,0,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.868253672839284,0.048115788297646914,130.4344155844156
3,50,200,1.5,0,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.868253672839284,0.048115788297646914,130.4344155844156
3,50,200,2.0,0,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.868253672839284,0.048115788297646914,130.4344155844156
3,50,200,3.0,0,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.868253672839284,0.048115788297646914,130.4344155844156
3,50,200,5.0,0,154,1,0.006493506493506494,15400,14550,0.9448051948051948,4.868253672839284,0.048115788297646914,130.4344155844156
0,50,200,1.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.56504753814653,0.04884930111841917,119.73419354838711
0,50,200,1.5,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.56504753814653,0.04884930111841917,119.73419354838711
0,50,200,2.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.56504753814653,0.04884930111841917,119.73419354838711
0,50,200,3.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.56504753814653,0.04884930111841917,119.73419354838711
0,80,300,5.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,5.645130086886881,0.045002073165574266,156.9741935483871
1,50,200,1.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.56504753814653,0.04884930111841917,119.73419354838711
1,50,200,1.5,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.56504753814653,0.04884930111841917,119.73419354838711
1,50,200,2.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.56504753814653,0.04884930111841917,119.73419354838711
1,50,200,3.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.56504753814653,0.04884930111841917,119.73419354838711
1,80,300,5.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,5.645130086886881,0.045002073165574266,156.9741935483871
2,80,300,5.0,5,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,5.645130086886881,0.045002073165574266,156.9741935483871
3,0,200,1.0,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,0,200,1.5,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,0,200,2.0,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,0,200,3.0,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,0,200,5.0,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,20,200,1.0,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,20,200,1.5,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,20,200,2.0,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,20,200,3.0,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
3,20,200,5.0,0,155,1,0.0064516129032258064,15500,14550,0.9387096774193548,4.85713982007881,0.04840504655555096,129.88064516129032
2,0,200,1.0,5,156,1,0.00641025641025641,15600,14550,0.9326923076923077,4.563131730218062,0.04953180353563491,119.00961538461539
2,0,200,1.5,5,156,1,0.00641025641025641,15600,14550,0.9326923076923077,4.563131730218062,0.04953180353563491,119.00961538461539
2,0,200,2.0,5,156,1,0.00641025641025641,15600,14550,0.9326923076923077,4.563131730218062,0.04953180353563491,119.00961538461539
2,0,200,3.0,5,156,1,0.00641025641025641,15600,14550,0.9326923076923077,4.563131730218062,0.04953180353563491,119.00961538461539
2,20,200,1.0,5,156,1,0.00641025641025641,15600,14550,0.9326923076923077,4.563131730218062,0.04953180353563491,119.00961538461539
2,20,200,1.5,5,156,1,0.00641025641025641,15600,14550,0.9326923076923077,4.563131730218062,0.04953180353563491,119.00961538461539
2,20,200,2.0,5,156,1,0.00641025641025641,15600,14550,0.9326923076923077,4.563131730218062,0.04953180353563491,119.00961538461539
2,20,200,3.0,5,156,1,0.00641025641025641,15600,14550,0.9326923076923077,4.563131730218062,0.04953180353563491,119.00961538461539
0,50,200,5.0,0,159,1,0.006289308176100629,15900,14550,0.9150943396226415,4.80762745825616,0.047977841793349664,129.22264150943397
1,50,200,5.0,0,159,1,0.006289308176100629,15900,14550,0.9150943396226415,4.80762745825616,0.047977841793349664,129.22264150943397
2,50,200,5.0,0,159,1,0.006289308176100629,15900,14550,0.9150943396226415,4.80762745825616,0.047977841793349664,129.22264150943397
0,0,200,5.0,0,160,1,0.00625,16000,14550,0.909375,4.797239827235596,0.048258922896346076,128.69375
0,20,200,5.0,0,160,1,0.00625,16000,14550,0.909375,4.797239827235596,0.048258922896346076,128.69375
1,0,200,5.0,0,160,1,0.00625,16000,14550,0.909375,4.797239827235596,0.048258922896346076,128.69375
1,20,200,5.0,0,160,1,0.00625,16000,14550,0.909375,4.797239827235596,0.048258922896346076,128.69375
2,0,200,5.0,0,160,1,0.00625,16000,14550,0.909375,4.797239827235596,0.048258922896346076,128.69375
2,20,200,5.0,0,160,1,0.00625,16000,14550,0.909375,4.797239827235596,0.048258922896346076,128.69375
2,80,200,1.0,0,161,1,0.006211180124223602,16100,14550,0.9037267080745341,4.611322467955427,0.04384301115270826,132.91863354037267
2,80,200,1.5,0,161,1,0.006211180124223602,16100,14550,0.9037267080745341,4.611322467955427,0.04384301115270826,132.91863354037267
2,80,200,2.0,0,161,1,0.006211180124223602,16100,14550,0.9037267080745341,4.611322467955427,0.04384301115270826,132.91863354037267
2,80,200,3.0,0,161,1,0.006211180124223602,16100,14550,0.9037267080745341,4.611322467955427,0.04384301115270826,132.91863354037267
0,80,200,1.0,0,162,1,0.006172839506172839,16200,14550,0.8981481481481481,4.5937521177203315,0.043747425976543707,132.70000000000002
0,80,200,1.5,0,162,1,0.006172839506172839,16200,14550,0.8981481481481481,4.5937521177203315,0.043747425976543707,132.70000000000002
0,80,200,2.0,0,162,1,0.006172839506172839,16200,14550,0.8981481481481481,4.5937521177203315,0.043747425976543707,132.70000000000002
