bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,18,2,0,0.0,0,0.0,3400.0,400.0,0.0,-3400.0,0.00913679570828477,2962.3999999999996,23.090059916163888
