race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
4720260404020007,松阪競輪,7R,23:12,3-4,3,4,996.0,0.04645203533439102,45.26622719305345
4520260404020005,豊橋競輪,5R,17:42,4-5,4,5,669.0,0.04758432807752781,30.833915483866107
2320260405010006,取手競輪,6R,10:14,4-6,4,6,554.7,0.03668187094301436,19.347433812090067
4520260404020006,豊橋競輪,6R,18:06,1-7,1,7,331.0,0.05758507812239403,18.060660858512424
2320260405010005,取手競輪,5R,09:53,5-6,5,6,575.3,0.032277432300605195,17.56920680253817
8720260404020006,熊本競輪,6R,23:03,1-7,1,7,212.2,0.0733408202254145,14.562922051832954
7420260405010004,高知競輪,4R,12:08,5-6,5,6,488.3,0.029731548192705896,13.51791498249829
7420260405010003,高知競輪,3R,11:40,6-7,6,7,537.0,0.025023294431083226,12.437509109491693
2220260405010004,前橋競輪,4R,17:06,5-6,5,6,360.4,0.03492065067741828,11.585402504141546
4720260404020001,松阪競輪,1R,20:41,2-5,2,5,249.7,0.04464155483400437,10.146996242050891
3720260402040009,伊東競輪,9R,14:46,3-4,3,4,281.7,0.03721152334836534,9.482486127234516
2220260405010002,前橋競輪,2R,16:18,3-6,3,6,320.8,0.029324618258694198,8.407337537389099
7420260405010009,高知競輪,9R,14:31,6-7,6,7,240.0,0.03815791671075352,8.157900010580844
2320260405010003,取手競輪,3R,09:11,4-6,4,6,195.8,0.046662433188666044,8.136504418340811
4520260404020011,豊橋競輪,11R,20:16,2-3,2,3,207.0,0.04363384384621983,8.032205676167505
2320260405010004,取手競輪,4R,09:32,5-6,5,6,292.8,0.03059668588951095,7.958709628448807
4520260404020010,豊橋競輪,10R,19:48,1-7,1,7,148.5,0.059986467544963264,7.907990430427045
3720260402040007,伊東競輪,7R,13:46,1-6,1,6,377.1,0.022795486565280573,7.596177983767305
7420260405010007,高知競輪,7R,13:32,6-7,6,7,262.2,0.03215538317755026,7.431141469153678
7420260405010010,高知競輪,10R,15:01,4-6,4,6,224.1,0.03561645315716316,6.981647152520263
4520260404020002,豊橋競輪,2R,16:32,1-2,1,2,229.9,0.03303099226988449,6.593825122846445
2220260405010003,前橋競輪,3R,16:42,1-6,1,6,221.8,0.03406904474124062,6.556514123607169
1320260404020001,いわき平競輪,1R,20:49,4-5,4,5,155.2,0.04685814392652673,6.272383937396948
7420260405010002,高知競輪,2R,11:12,4-6,4,6,383.1,0.018747635999897417,6.1822193515607005
3720260402040011,伊東競輪,11R,15:48,5-6,5,6,435.4,0.016439227476571075,6.157639643299046
3720260402040001,伊東競輪,1R,10:58,6-7,6,7,246.6,0.028532660784465598,6.036154149449216
3720260402040008,伊東競輪,8R,14:16,4-7,4,7,155.6,0.04277555218139474,5.655875919425021
4520260404020003,豊橋競輪,3R,16:54,3-6,3,6,148.4,0.04387760467216547,5.511436533349356
