race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
8420260309010001,武雄競輪,1R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
8420260309010004,武雄競輪,4R,09:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
8420260309010005,武雄競輪,5R,10:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
8420260309010006,武雄競輪,6R,10:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260307030007,立川競輪,7R,11:00,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260308020001,小田原競輪,1R,11:05,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260309010002,宇都宮競輪,2R,11:42,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260309010003,宇都宮競輪,3R,12:08,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260308020004,小田原競輪,4R,12:21,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260309010005,宇都宮競輪,5R,13:02,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260308020007,小田原競輪,7R,13:44,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260309010007,宇都宮競輪,7R,13:58,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260308020008,小田原競輪,8R,14:12,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260308020009,小田原競輪,9R,14:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260309010009,宇都宮競輪,9R,14:54,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260308020010,小田原競輪,10R,15:09,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260308020012,小田原競輪,12R,16:09,1,1,100,0.0,-100.0,0,0,0.0,0.0
1320260309010004,いわき平競輪,4R,17:04,1,0,100,0.0,-100.0,0,0,,
1320260309010006,いわき平競輪,6R,17:52,1,0,100,0.0,-100.0,0,0,,
2220260307030010,前橋競輪,10R,19:48,1,0,100,0.0,-100.0,0,0,,
