race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
3120260327020001,松戸競輪,1R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
3120260327020004,松戸競輪,4R,09:52,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260328010001,立川競輪,1R,11:05,1,1,200,0.0,-200.0,0,0,0.0,0.0
4520260328010001,豊橋競輪,1R,11:13,1,1,100,0.0,-100.0,0,0,0.0,0.0
2820260328010002,立川競輪,2R,11:29,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260326030002,小田原競輪,2R,12:09,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260328010004,立川競輪,4R,12:18,1,1,100,0.0,-100.0,0,0,0.0,0.0
2820260328010006,立川競輪,6R,13:12,1,1,100,0.0,-100.0,0,0,0.0,0.0
2820260328010007,立川競輪,7R,13:39,1,1,100,0.0,-100.0,0,0,0.0,0.0
4520260328010007,豊橋競輪,7R,13:48,1,1,100,0.0,-100.0,0,0,0.0,0.0
2820260328010009,立川競輪,9R,14:37,1,1,200,0.0,-200.0,0,0,0.0,0.0
6120260326030001,玉野競輪,1R,16:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260327020002,久留米競輪,2R,16:12,1,1,200,0.0,-200.0,0,0,0.0,0.0
6120260326030002,玉野競輪,2R,16:24,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260327020004,久留米競輪,4R,17:00,1,0,100,0.0,-100.0,0,0,,
6120260326030004,玉野競輪,4R,17:12,1,0,100,0.0,-100.0,0,0,,
8320260327020006,久留米競輪,6R,17:49,1,0,200,0.0,-200.0,0,0,,
6120260326030009,玉野競輪,9R,19:20,1,0,100,0.0,-100.0,0,0,,
8320260327020010,久留米競輪,10R,19:34,1,0,200,0.0,-200.0,0,0,,
8320260327020012,久留米競輪,12R,20:30,1,0,100,0.0,-100.0,0,0,,
