race_id,競輪場,レース番号,開始時間,買い目,a,b,odds,p,EV
8320260327020007,久留米競輪,7R,18:15,5-6,5,6,445.1,0.04414139371567874,18.64733434284861
3120260327020007,松戸競輪,7R,10:55,4-5,4,5,470.6,0.035581304116550846,15.744561717248828
3120260327020006,松戸競輪,6R,10:34,4-7,4,7,372.2,0.04215302997699654,14.689357757438112
3120260327020006,松戸競輪,6R,10:34,3-7,3,7,372.2,0.041022235551593206,14.26847607230299
6120260326030009,玉野競輪,9R,19:20,1-6,1,6,391.5,0.03897675817690087,14.259400826256691
8320260327020005,久留米競輪,5R,17:24,2-6,2,6,312.4,0.04444769733891981,12.885460648678547
3120260327020006,松戸競輪,6R,10:34,5-7,5,7,372.2,0.035115310383327686,12.069918524674565
6120260326030010,玉野競輪,10R,19:48,5-6,5,6,318.7,0.03986412823901153,11.704697669772974
2820260328010007,立川競輪,7R,13:39,5-6,5,6,295.7,0.04251804403778994,11.572585621974486
8320260327020007,久留米競輪,7R,18:15,5-7,5,7,445.1,0.027001255023361433,11.018258610898174
2820260328010006,立川競輪,6R,13:12,1-4,1,4,349.6,0.03412073394546918,10.928608587336027
3120260327020006,松戸競輪,6R,10:34,3-4,3,4,521.1,0.022441875481293682,10.694461313302138
4520260328010011,豊橋競輪,11R,15:54,3-4,3,4,474.0,0.024611892518913905,10.66603705396519
3120260327020007,松戸競輪,7R,10:55,5-6,5,6,392.1,0.029353163669096016,10.509375474652549
3120260327020006,松戸競輪,6R,10:34,5-6,5,6,473.7,0.023556199810384273,10.15857185017903
4520260328010011,豊橋競輪,11R,15:54,4-9,4,9,254.5,0.04221858411011556,9.74462965602441
8320260327020012,久留米競輪,12R,20:30,4-6,4,6,179.2,0.058342356139423,9.454950220184601
2820260328010007,立川競輪,7R,13:39,2-5,2,5,320.3,0.032598532356454296,9.441309913772312
2820260328010006,立川競輪,6R,13:12,3-4,3,4,262.2,0.03975900929874424,9.42481223813074
2820260328010007,立川競輪,7R,13:39,3-5,3,5,295.7,0.03486154303978074,9.308558276863165
4520260328010007,豊橋競輪,7R,13:48,3-4,3,4,321.2,0.031124258284887192,8.997111761105765
6120260326030009,玉野競輪,9R,19:20,2-6,2,6,195.7,0.05071062918975343,8.924070132434746
6120260326030010,玉野競輪,10R,19:48,3-6,3,6,318.7,0.030438305026690673,8.700687812006317
6120260326030002,玉野競輪,2R,16:24,2-5,2,5,169.4,0.056514123818874405,8.573492574917324
8320260327020005,久留米競輪,5R,17:24,4-6,4,6,142.0,0.06629091111720227,8.413309378642722
3120260327020007,松戸競輪,7R,10:55,5-7,5,7,392.1,0.02393786582804245,8.386037191175445
8120260326030009,小倉競輪,9R,23:30,5-6,5,6,189.7,0.04841519201531179,8.184361925304646
3120260327020004,松戸競輪,4R,09:52,4-6,4,6,220.7,0.039404445255856825,7.6965610679676
8320260327020007,久留米競輪,7R,18:15,2-5,2,5,296.7,0.029283839831182035,7.68851527791171
4520260328010011,豊橋競輪,11R,15:54,3-6,3,6,371.5,0.023321505834804787,7.663939417629978
4520260328010007,豊橋競輪,7R,13:48,1-4,1,4,260.9,0.03289624660717611,7.582630739812247
3620260326030002,小田原競輪,2R,12:09,4-6,4,6,128.9,0.06255291512799314,7.0630707599983165
2820260328010001,立川競輪,1R,11:05,5-6,5,6,149.8,0.05381693953196437,7.061777541888263
2820260328010007,立川競輪,7R,13:39,1-2,1,2,274.6,0.029355807901432544,7.061104849733377
8320260327020007,久留米競輪,7R,18:15,2-3,2,3,222.5,0.03603749638501833,7.0183429456665785
2820260328010008,立川競輪,8R,14:07,2-6,2,6,296.7,0.02702498904691299,7.018314250219085
3120260327020006,松戸競輪,6R,10:34,1-5,1,5,186.1,0.04242630998527685,6.895536288260021
2820260328010004,立川競輪,4R,12:18,1-4,1,4,401.8,0.019044260710179235,6.651983953350017
2820260328010003,立川競輪,3R,11:53,2-5,2,5,102.1,0.0748701540413918,6.644242727626103
3120260327020006,松戸競輪,6R,10:34,3-6,3,6,260.5,0.029288178219020328,6.629570426054795
2820260328010008,立川競輪,8R,14:07,4-6,4,6,232.2,0.03277248088450518,6.609770061382101
3120260327020007,松戸競輪,7R,10:55,1-7,1,7,235.3,0.0316718971783993,6.452397406077355
2820260328010007,立川競輪,7R,13:39,1-6,1,6,192.2,0.03852837256871684,6.405153207707377
2820260328010007,立川競輪,7R,13:39,4-6,4,6,160.1,0.046158412228746615,6.389961797822333
2820260328010002,立川競輪,2R,11:29,3-5,3,5,340.6,0.021468744631233733,6.31225442139821
4520260328010007,豊橋競輪,7R,13:48,4-5,4,5,185.5,0.03924810891597488,6.280524203913341
4520260328010001,豊橋競輪,1R,11:13,5-8,5,8,190.2,0.037979380832853335,6.223678234408704
3120260327020005,松戸競輪,5R,10:13,3-7,3,7,340.8,0.021194048312894776,6.22293166503454
8320260327020005,久留米競輪,5R,17:24,1-6,1,6,260.3,0.027554565256025003,6.172453336143309
8320260327020005,久留米競輪,5R,17:24,1-2,1,2,120.1,0.05950854237621218,6.146975939383082
3120260327020005,松戸競輪,5R,10:13,1-6,1,6,207.4,0.0343971661377436,6.133972256968023
8120260326030008,小倉競輪,8R,23:08,2-4,2,4,111.0,0.06398742491114764,6.102604165137389
8120260326030009,小倉競輪,9R,23:30,3-5,3,5,189.7,0.03740806718600012,6.096310345184222
3120260327020005,松戸競輪,5R,10:13,4-6,4,6,110.9,0.06398512302540327,6.095950143517222
8320260327020011,久留米競輪,11R,20:02,1-6,1,6,114.7,0.061337701753535784,6.035434391130554
2820260328010006,立川競輪,6R,13:12,1-3,1,3,381.4,0.01837991718129777,6.0101004129469695
3120260327020006,松戸競輪,6R,10:34,4-5,4,5,400.9,0.01741050939478552,5.979873216369515
4520260328010011,豊橋競輪,11R,15:54,6-9,6,9,196.4,0.035493010848661966,5.97082733067721
3120260327020005,松戸競輪,5R,10:13,5-7,5,7,251.1,0.027753096885838928,5.968802628034155
8320260327020002,久留米競輪,2R,16:12,1-6,1,6,311.0,0.021909326378619788,5.8138005037507545
2820260328010010,立川競輪,10R,15:08,3-6,3,6,365.0,0.018633964983133498,5.801397218843727
3120260327020007,松戸競輪,7R,10:55,2-5,2,5,247.6,0.027456156391122352,5.798144322441894
2820260328010004,立川競輪,4R,12:18,3-6,3,6,273.9,0.02465940444421001,5.754210877269121
2820260328010006,立川競輪,6R,13:12,3-5,3,5,246.7,0.02729625665693207,5.733986517265141
2820260328010004,立川競輪,4R,12:18,6-7,6,7,602.7,0.011167070232593394,5.730393229184039
6120260326030003,玉野競輪,3R,16:48,2-6,2,6,551.0,0.012132767642130574,5.685154970813946
3120260327020007,松戸競輪,7R,10:55,1-6,1,6,174.3,0.0381514437309185,5.649796642299095
3120260327020004,松戸競輪,4R,09:52,1-6,1,6,135.4,0.04901628565452962,5.63680507762331
3120260327020004,松戸競輪,4R,09:52,3-7,3,7,141.8,0.046569897769184326,5.603611503670338
3120260327020004,松戸競輪,4R,09:52,3-6,3,6,425.6,0.015463604832007715,5.581310216502484
4520260328010010,豊橋競輪,10R,15:19,5-8,5,8,334.7,0.019648798596013484,5.576452890085712
3120260327020007,松戸競輪,7R,10:55,1-2,1,2,181.0,0.03616813665127125,5.546432733880096
3120260327020005,松戸競輪,5R,10:13,5-6,5,6,265.0,0.024646898759970656,5.531428171392224
6120260326030009,玉野競輪,9R,19:20,5-7,5,7,195.7,0.03327538892809539,5.511993613228267
2820260328010004,立川競輪,4R,12:18,1-2,1,2,182.6,0.03565471898930544,5.5105516874471725
3120260327020006,松戸競輪,6R,10:34,4-6,4,6,217.1,0.02987020300994045,5.484821073458071
8320260327020002,久留米競輪,2R,16:12,2-6,2,6,118.5,0.054407242185037674,5.447258198926964
8120260326030009,小倉競輪,9R,23:30,4-7,4,7,189.7,0.03357648327920813,5.369458878065783
2820260328010005,立川競輪,5R,12:45,4-7,4,7,153.8,0.04138961316546659,5.365722504848762
2820260328010003,立川競輪,3R,11:53,3-5,3,5,139.3,0.04561980588145713,5.354838959286979
2820260328010010,立川競輪,10R,15:08,1-6,1,6,344.7,0.018328368238096977,5.3177885316720275
3120260327020006,松戸競輪,6R,10:34,1-4,1,4,124.0,0.05074326670563861,5.292165071499188
3620260326030003,小田原競輪,3R,12:36,5-6,5,6,73.5,0.08524547496233661,5.265542409731741
4520260328010006,豊橋競輪,6R,13:21,6-9,6,9,506.7,0.01235595620835136,5.260763010771634
