race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV
2120260707010001,弥彦競輪,1R,20:40,5-7-1,5,7,1,9941.2,0.006217097068710461,60.805405379464446
6120260707010002,玉野競輪,2R,21:10,6-7-1,6,7,1,9999.9,0.005981839217868288,58.81779399476109
4520260705030005,豊橋競輪,5R,17:29,3-7-6,3,7,6,9999.9,0.005961128739006178,58.610691277187875
8320260707010006,久留米競輪,6R,18:05,5-3-7,5,3,7,9999.9,0.005887945205590112,57.87886326138056
6120260707010001,玉野競輪,1R,20:50,5-7-1,5,7,1,9999.9,0.0058038104417814035,57.03752403676985
8520260705030006,佐世保競輪,6R,10:14,2-7-3,2,7,3,9999.9,0.005692332753765859,55.922758304383215
6320260707010004,防府競輪,4R,12:01,6-7-4,6,7,4,9903.2,0.0054251805558867,52.72664808105718
2320260706020005,取手競輪,5R,12:46,1-4-3,1,4,3,8756.0,0.006035389004003644,51.845866119055906
2320260706020004,取手競輪,4R,12:19,6-7-5,6,7,5,9999.9,0.005234296731949539,51.34244388982219
6320260707010001,防府競輪,1R,10:45,6-7-5,6,7,5,9999.9,0.005177816610297694,50.77764832131591
2120260707010004,弥彦競輪,4R,21:40,7-5-1,7,5,1,9999.9,0.005162063127089078,50.620115064578066
8320260707010005,久留米競輪,5R,17:41,4-5-6,4,5,6,9999.9,0.0050735081501022995,49.73457415020798
2120260707010002,弥彦競輪,2R,21:00,7-4-2,7,4,2,9999.9,0.004839928760766253,47.39880361478645
4520260705030011,豊橋競輪,11R,20:01,4-6-5,4,6,5,9999.9,0.004810072737367933,47.100246366405585
6120260707010006,玉野競輪,6R,22:30,6-4-3,6,4,3,9999.9,0.0045505975186917605,44.50552012716573
8320260707010002,久留米競輪,2R,16:31,5-7-6,5,7,6,9371.7,0.004825103954856565,44.21942673372928
2320260706020006,取手競輪,6R,13:16,1-6-7,1,6,7,8620.7,0.005090724287384856,42.885606864258634
2120260707010007,弥彦競輪,7R,22:40,7-6-2,7,6,2,9999.9,0.003998199672444632,38.981596904479076
8320260707010004,久留米競輪,4R,17:17,6-4-5,6,4,5,6657.5,0.005993588862919659,38.90231785488763
2320260706020003,取手競輪,3R,11:52,7-4-2,7,4,2,6489.5,0.006141010911410728,38.852090309599916
2120260707010003,弥彦競輪,3R,21:20,7-6-2,7,6,2,9999.9,0.0039337871256352455,38.33747787763989
6320260707010009,防府競輪,9R,14:26,6-5-7,6,5,7,9775.4,0.0038368662330378884,36.50690217443857
8520260705030007,佐世保競輪,7R,10:35,7-4-6,7,4,6,6341.4,0.005692728849123553,35.0998707238321
6120260707010005,玉野競輪,5R,22:10,7-4-3,7,4,3,8407.4,0.004291908450767445,35.08379110898221
6120260707010003,玉野競輪,3R,21:30,6-5-1,6,5,1,7419.7,0.004770954725172916,34.39905277436548
8320260707010010,久留米競輪,10R,19:47,4-3-6,4,3,6,9999.9,0.00349305926572021,33.93024335127553
6120260707010007,玉野競輪,7R,22:50,7-4-3,7,4,3,7478.0,0.004642796182646521,33.718829853830684
8320260707010009,久留米競輪,9R,19:21,3-5-6,3,5,6,6815.6,0.0048533180229438245,32.07827431717593
6320260707010008,防府競輪,8R,13:56,4-6-5,4,6,5,7813.3,0.004204003289262335,31.847138899993404
8320260707010008,久留米競輪,8R,18:55,5-7-1,5,7,1,6085.0,0.005042504602336666,29.683640505218616
8520260705030002,佐世保競輪,2R,08:50,6-4-5,6,4,5,3275.7,0.009038947273142217,28.60887958263196
6120260707010004,玉野競輪,4R,21:50,6-4-1,6,4,1,5395.4,0.005346851914792552,27.848404821071735
6320260707010006,防府競輪,6R,12:56,6-2-1,6,2,1,4925.7,0.005856107435829681,27.845428396666257
