bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,16,4,0,0.0,0,0.0,2800.0,500.0,0.0,-2800.0,0.006728903619391336,3796.5999999999995,22.80788597807992
