race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
8420260621010003,武雄競輪,3R,21:30,1-4,1,4,1066.5,0.04903791302202233,51.29893423798681
8420260621010001,武雄競輪,1R,20:50,4-6,4,6,837.0,0.04532133941158233,36.93396108749441
2420260621010008,宇都宮競輪,8R,23:00,2-4,2,4,556.5,0.04943004709008417,26.50782120563184
2420260621010002,宇都宮競輪,2R,21:00,6-7,6,7,336.7,0.04810311539664122,15.196318954049097
1120260620020011,函館競輪,11R,20:02,5-6,5,6,305.2,0.0490131238623526,13.958805402790013
7520260619030006,松山競輪,6R,10:14,5-6,5,6,399.2,0.03617579755569886,13.441378384234984
7520260619030003,松山競輪,3R,09:11,6-7,6,7,326.8,0.03622958139478648,10.839827199816222
7520260619030001,松山競輪,1R,08:30,6-7,6,7,316.4,0.036826895009187476,10.652029580906916
3520260619030011,平塚競輪,11R,15:30,6-7,6,7,249.4,0.04546667752431549,10.339389374564284
1120260620020001,函館競輪,1R,15:55,2-6,2,6,248.5,0.0434518741109584,9.79779071657316
2420260621010001,宇都宮競輪,1R,20:40,6-7,6,7,212.2,0.04813778766771666,9.214838543089474
7520260619030004,松山競輪,4R,09:32,5-6,5,6,257.3,0.03940592195145316,9.1391437181089
1120260620020004,函館競輪,4R,17:08,4-6,4,6,234.1,0.042159679559046696,8.869580984772831
7520260619030005,松山競輪,5R,09:53,6-7,6,7,246.7,0.03647551394046185,7.998509289111938
3520260619030003,平塚競輪,3R,11:45,4-6,4,6,203.1,0.044212119341899656,7.979481438339819
7520260619030002,松山競輪,2R,08:50,4-6,4,6,241.5,0.0353706797040039,7.542019148516941
1120260620020010,函館競輪,10R,19:35,5-7,5,7,225.0,0.03690976761459398,7.304697713283646
1120260620020012,函館競輪,12R,20:30,6-7,6,7,162.9,0.04941532820334743,7.049756964325297
5620260616060011,岸和田競輪,11R,15:50,6-7,6,7,281.4,0.028097536721767163,6.906646833505279
2420260621010005,宇都宮競輪,5R,22:00,1-6,1,6,169.5,0.04630760007388478,6.84913821252347
5620260616060001,岸和田競輪,1R,10:45,5-6,5,6,267.3,0.028522683520991028,6.624113305160902
3520260619030006,平塚競輪,6R,13:06,2-6,2,6,164.2,0.04630146368319841,6.6027003367811785
5620260616060009,岸和田競輪,9R,14:36,6-7,6,7,236.2,0.029624430996575468,5.997290601391125
3520260619030002,平塚競輪,2R,11:21,3-6,3,6,151.6,0.046077975012357636,5.9854210118734175
1120260620020005,函館競輪,5R,17:32,3-6,3,6,146.5,0.04573932966384896,5.700811795753872
3520260619030009,平塚競輪,9R,14:20,1-5,1,5,87.0,0.07690722168485586,5.69092828658246
3520260619030005,平塚競輪,5R,12:37,4-6,4,6,184.6,0.03623026123290391,5.688106223594062
8420260621010002,武雄競輪,2R,21:10,6-7,6,7,134.2,0.04833457834648773,5.486500414098653
3520260619030001,平塚競輪,1R,10:57,2-3,2,3,133.4,0.04650476263512795,5.203735335526068
5620260616060002,岸和田競輪,2R,11:09,6-8,6,8,241.4,0.02420980936897578,4.844247981670753
5620260616060007,岸和田競輪,7R,13:22,5-6,5,6,238.6,0.024451998061886082,4.834246737566019
5620260616060006,岸和田競輪,6R,12:52,3-6,3,6,209.8,0.027761562469059434,4.824375806008669
5620260616060010,岸和田競輪,10R,15:13,6-9,6,9,250.1,0.022861961278121044,4.717776515658073
3520260619030008,平塚競輪,8R,13:52,1-6,1,6,145.8,0.038749482351314715,4.649674526821686
1120260620020002,函館競輪,2R,16:20,6-7,6,7,118.4,0.04681191112935485,4.542530277715614
3520260619030004,平塚競輪,4R,12:10,1-6,1,6,126.1,0.04375666452149722,4.517715396160799
5620260616060004,岸和田競輪,4R,11:58,6-9,6,9,209.5,0.0261610337274895,4.480736565909051
5620260616060008,岸和田競輪,8R,13:59,4-8,4,8,255.7,0.021389562882571593,4.469311229073556
1120260620020003,函館競輪,3R,16:44,5-6,5,6,116.8,0.04531931619771375,4.2932961318929665
3520260619030007,平塚競輪,7R,13:29,6-7,6,7,145.1,0.03586847697727377,4.2045160094024245
1120260620020006,函館競輪,6R,17:56,6-7,6,7,107.5,0.04815016028456469,4.176142230590704
5620260616060005,岸和田競輪,5R,12:24,5-6,5,6,180.9,0.028590181391446194,4.171963813712616
3520260619030010,平塚競輪,10R,14:55,6-7,6,7,116.1,0.04424310290813495,4.136624247634467
5620260616060003,岸和田競輪,3R,11:33,3-8,3,8,193.2,0.022750232471291564,3.3953449134535294
2420260621010003,宇都宮競輪,3R,21:20,3-4,3,4,84.0,0.048338670895475264,3.060448355219922
2420260621010009,宇都宮競輪,9R,23:20,3-6,3,6,77.2,0.04714629014762227,2.6396935993964394
1120260620020009,函館競輪,9R,19:09,4-6,4,6,77.0,0.047128778366226164,2.6289159341994144
5620260616060012,岸和田競輪,12R,16:30,4-9,4,9,125.9,0.028208528875072664,2.5514537853716486
1120260620020008,函館競輪,8R,18:44,2-6,2,6,91.2,0.03773880958689967,2.4417794343252504
7520260619030007,松山競輪,7R,10:35,4-6,4,6,75.0,0.041688210315250745,2.126615773643806
