race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV
7420260316030004,高知競輪,4R,21:40,1-7-6,1,7,6,9999.9,0.012490195148426858,123.90070246475373
3120260316030004,松戸競輪,4R,21:50,1-4-7,1,4,7,9999.9,0.011916223390735699,118.16104228501791
7420260316030002,高知競輪,2R,21:00,1-7-6,1,7,6,9999.9,0.009435234203549477,93.35139851207441
3120260316030003,松戸競輪,3R,21:30,2-7-6,2,7,6,9999.9,0.0072121945728561235,71.12122450910395
3120260316030007,松戸競輪,7R,22:50,2-4-6,2,4,6,9999.9,0.006833768492092649,67.33700154407728
7420260316030005,高知競輪,5R,22:00,1-7-6,1,7,6,9999.9,0.005982260729176885,58.82200906569593
3120260316030005,松戸競輪,5R,22:10,1-7-6,1,7,6,9999.9,0.005832815848661932,57.32757520503446
3120260316030002,松戸競輪,2R,21:10,3-5-7,3,5,7,9999.9,0.005416853817154318,53.167996486161464
7420260316030008,高知競輪,8R,23:00,4-5-7,4,5,7,9999.9,0.00533823654095874,52.381831585933305
3120260316030006,松戸競輪,6R,22:30,2-6-4,2,6,4,9999.9,0.004829601317006274,47.29553020993104
7420260316030006,高知競輪,6R,22:20,7-1-3,7,1,3,9999.9,0.0045881782628748626,44.88132381092234
3120260316030008,松戸競輪,8R,23:10,5-2-7,5,2,7,9999.9,0.004420911597090025,43.20867387974054
7420260316030003,高知競輪,3R,21:20,3-7-6,3,7,6,9999.9,0.00424651169396525,41.46469228848311
2420260317020006,宇都宮競輪,6R,13:32,2-3-7,2,3,7,9142.0,0.004191836285706162,37.321767323925734
2420260317020005,宇都宮競輪,5R,13:04,5-3-7,5,3,7,5739.3,0.005987461556307568,33.36383811011603
3120260316030001,松戸競輪,1R,20:50,6-1-7,6,1,7,7658.2,0.0040353249306418195,29.90332538384118
7420260316030001,高知競輪,1R,20:40,6-4-1,6,4,1,9057.7,0.003300743690759215,28.897146127789746
2420260317020010,宇都宮競輪,10R,15:24,5-6-4,5,6,4,2951.9,0.009648466376446632,27.481307896632813
3620260316030011,小田原競輪,11R,15:39,7-2-6,7,2,6,3485.1,0.007942133858033728,26.679130708633345
3620260316030001,小田原競輪,1R,11:05,5-4-6,5,4,6,3301.6,0.00798698971117455,25.369845230413894
3120260316030009,松戸競輪,9R,23:30,5-6-1,5,6,1,4343.2,0.005250078703960078,21.80214182703941
3620260316030004,小田原競輪,4R,12:22,1-5-3,1,5,3,2332.4,0.009661871085432492,21.535348119662743
2420260317020008,宇都宮競輪,8R,14:28,2-3-6,2,3,6,4830.0,0.004501035066815225,20.739999372717534
2420260317020011,宇都宮競輪,11R,15:54,6-5-4,6,5,4,9051.6,0.0023875568681499646,20.61120974774622
6120260316030010,玉野競輪,10R,19:38,4-6-1,4,6,1,3006.9,0.007140166299802022,20.4697660468747
4220260317020001,名古屋競輪,1R,15:47,6-3-5,6,3,5,5376.0,0.0039332991914619725,20.145416453299564
5520260317020002,和歌山競輪,2R,09:10,7-4-6,7,4,6,3572.8,0.005832759172264508,19.839281970666637
2420260317020003,宇都宮競輪,3R,12:08,5-7-6,5,7,6,3839.3,0.005356691524691996,19.56594577074998
