race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
8620260615030001,別府競輪,1R,16:11,5-6,5,6,572.5,0.04357896536214481,23.948957669827905
8620260615030003,別府競輪,3R,16:59,6-7,6,7,200.9,0.04354393908924352,7.7479773630290225
3120260615030005,松戸競輪,5R,22:00,4-7,4,7,196.4,0.04410208798938858,7.661650081115917
8620260615030002,別府競輪,2R,16:37,5-6,5,6,171.8,0.045246020858558084,6.773266383500279
3120260615030006,松戸競輪,6R,22:20,5-6,5,6,161.6,0.04638408023193163,6.495667365480151
8620260615030012,別府競輪,12R,20:30,5-6,5,6,205.6,0.036269122612229004,6.456931609074283
5620260616020008,岸和田競輪,8R,13:59,5-6,5,6,244.3,0.027152210005786916,5.633284904413744
5620260616020007,岸和田競輪,7R,13:22,6-7,6,7,142.0,0.03593405794094855,4.102636227614694
5620260616020006,岸和田競輪,6R,12:52,4-5,4,5,94.3,0.04808042933463644,3.533984486256216
8620260615030004,別府競輪,4R,17:21,1-2,1,2,89.2,0.04927601629568944,3.3954206535754983
8620260615030006,別府競輪,6R,18:05,2-6,2,6,105.2,0.03762773925085086,2.9584381691895105
