race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
1220260617010002,青森競輪,2R,08:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
4620260616020002,富山競輪,2R,11:21,1,1,200,0.0,-200.0,0,0,0.0,0.0
5620260616020003,岸和田競輪,3R,11:33,1,1,100,0.0,-100.0,0,0,0.0,0.0
4620260616020010,富山競輪,10R,15:28,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260617010002,京王閣競輪,2R,16:20,1,1,100,0.0,-100.0,0,0,0.0,0.0
8620260615030003,別府競輪,3R,16:59,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260617010004,京王閣競輪,4R,17:07,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260617010006,京王閣競輪,6R,17:53,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260617010007,京王閣競輪,7R,18:16,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260617010008,京王閣競輪,8R,18:39,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260617010010,京王閣競輪,10R,19:25,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260617010011,京王閣競輪,11R,19:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
3120260615030002,松戸競輪,2R,21:00,1,1,100,0.0,-100.0,0,0,0.0,0.0
4720260615030002,松阪競輪,2R,21:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
3120260615030003,松戸競輪,3R,21:20,1,1,100,0.0,-100.0,0,0,0.0,0.0
4720260615030003,松阪競輪,3R,21:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
4720260615030004,松阪競輪,4R,21:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
4720260615030006,松阪競輪,6R,22:30,1,1,100,0.0,-100.0,0,0,0.0,0.0
3120260615030007,松戸競輪,7R,22:40,1,1,100,0.0,-100.0,0,0,0.0,0.0
4720260615030008,松阪競輪,8R,23:10,1,1,100,0.0,-100.0,0,0,0.0,0.0
