bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,17,3,0,0.0,0,0.0,2700.0,600.0,0.0,-2700.0,0.007458131071593601,4212.1050000000005,23.975338500198582
