race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
3120260222030001,松戸競輪,1R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
3120260222030002,松戸競輪,2R,09:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260224010002,別府競輪,2R,09:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260224010004,別府競輪,4R,10:00,1,1,100,0.0,-100.0,0,0,0.0,0.0
3120260222030005,松戸競輪,5R,10:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260224010006,別府競輪,6R,10:40,1,1,100,0.0,-100.0,0,0,0.0,0.0
8620260224010007,別府競輪,7R,11:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
5620260224010002,岸和田競輪,2R,11:31,1,1,200,0.0,-200.0,0,0,0.0,0.0
5620260224010004,岸和田競輪,4R,12:24,1,1,100,0.0,-100.0,0,0,0.0,0.0
5620260224010005,岸和田競輪,5R,12:51,1,1,200,0.0,-200.0,0,0,0.0,0.0
5620260224010006,岸和田競輪,6R,13:18,1,1,100,0.0,-100.0,0,0,0.0,0.0
5620260224010007,岸和田競輪,7R,13:45,1,1,100,0.0,-100.0,0,0,0.0,0.0
5620260224010009,岸和田競輪,9R,14:41,1,1,100,0.0,-100.0,0,0,0.0,0.0
5620260224010010,岸和田競輪,10R,15:09,1,1,200,0.0,-200.0,0,0,0.0,0.0
5620260224010011,岸和田競輪,11R,15:37,1,1,100,0.0,-100.0,0,0,0.0,0.0
7420260222030002,高知競輪,2R,16:24,1,1,200,0.0,-200.0,0,0,0.0,0.0
4520260223020003,豊橋競輪,3R,16:36,1,1,200,0.0,-200.0,0,0,0.0,0.0
7420260222030007,高知競輪,7R,18:28,1,0,200,0.0,-200.0,0,0,,
7420260222030009,高知競輪,9R,19:20,1,0,200,0.0,-200.0,0,0,,
7420260222030011,高知競輪,11R,20:16,1,0,200,0.0,-200.0,0,0,,
