race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
3620260303020001,小田原競輪,1R,09:00,4-6,4,6,319.8,0.04418646490318395,13.130831476038228
8720260304010005,熊本競輪,5R,22:18,1-6,1,6,111.7,0.1037872913258461,10.59304044109701
3620260303020004,小田原競輪,4R,10:00,6-7,6,7,267.2,0.042030915296860684,10.230660567321173
3720260304010004,伊東競輪,4R,17:06,4-6,4,6,333.5,0.0335728211720146,10.196535860866868
3120260304010006,松戸競輪,6R,23:03,3-4,3,4,177.7,0.06182485449666429,9.986276644057243
3120260304010001,松戸競輪,1R,20:57,4-5,4,5,255.7,0.03937696853898555,9.068690855418604
3620260303020005,小田原競輪,5R,10:20,5-6,5,6,215.9,0.04595065403333192,8.920746205796362
3720260304010006,伊東競輪,6R,17:56,2-3,2,3,409.2,0.02393003984293688,8.792172303729771
3720260304010002,伊東競輪,2R,16:18,5-6,5,6,147.1,0.06569606146968349,8.66389064219044
3720260304010011,伊東競輪,11R,20:04,5-6,5,6,555.7,0.016928916472546907,8.407398883794317
3720260304010007,伊東競輪,7R,18:21,2-3,2,3,346.1,0.02648113459811766,8.165120684408523
2620260304010002,西武園競輪,2R,11:32,6-7,6,7,127.0,0.06844001705772147,7.691882166330627
2620260304010007,西武園競輪,7R,13:48,5-6,5,6,135.7,0.06292820350567138,7.5393572157196065
2620260304010008,西武園競輪,8R,14:16,6-7,6,7,203.7,0.04175698217045366,7.5058972681214104
4520260304010006,豊橋競輪,6R,10:30,2-3,2,3,210.8,0.03722532812616013,6.847099168994556
4520260304010003,豊橋競輪,3R,09:30,4-6,4,6,110.3,0.06704758220578269,6.395348317297831
4520260304010005,豊橋競輪,5R,10:10,4-6,4,6,93.2,0.07833765450028074,6.301069399426165
2620260304010004,西武園競輪,4R,12:26,5-7,5,7,131.9,0.05529194319799212,6.293007307815161
8720260304010001,熊本競輪,1R,20:41,2-7,2,7,123.3,0.05544920569235913,5.8368870618678805
2620260304010003,西武園競輪,3R,11:59,6-7,6,7,197.3,0.03433554128499014,5.774402295528555
2620260304010001,西武園競輪,1R,11:05,1-6,1,6,132.9,0.050947076102954875,5.770866414082703
2620260304010006,西武園競輪,6R,13:20,3-7,3,7,88.1,0.07474381064556963,5.584929717874684
2620260304010009,西武園競輪,9R,14:44,2-4,2,4,168.7,0.038671110491939595,5.523816339990209
