race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
3620260303020001,小田原競輪,1R,09:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
4520260304010003,豊橋競輪,3R,09:30,1,1,100,0.0,-100.0,0,0,0.0,0.0
4520260304010004,豊橋競輪,4R,09:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260303020004,小田原競輪,4R,10:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260303020005,小田原競輪,5R,10:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
4520260304010006,豊橋競輪,6R,10:30,1,1,100,0.0,-100.0,0,0,0.0,0.0
2620260304010002,西武園競輪,2R,11:32,1,1,200,0.0,-200.0,0,0,0.0,0.0
2620260304010003,西武園競輪,3R,11:59,1,1,100,0.0,-100.0,0,0,0.0,0.0
2620260304010005,西武園競輪,5R,12:53,1,1,200,0.0,-200.0,0,0,0.0,0.0
2620260304010006,西武園競輪,6R,13:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
2620260304010007,西武園競輪,7R,13:48,1,1,200,0.0,-200.0,0,0,0.0,0.0
2620260304010011,西武園競輪,11R,15:41,1,1,100,0.0,-100.0,0,0,0.0,0.0
2620260304010012,西武園競輪,12R,16:10,1,1,100,0.0,-100.0,0,0,0.0,0.0
3720260304010002,伊東競輪,2R,16:18,1,1,200,0.0,-200.0,0,0,0.0,0.0
3720260304010004,伊東競輪,4R,17:06,1,0,100,0.0,-100.0,0,0,,
3720260304010006,伊東競輪,6R,17:56,1,0,100,0.0,-100.0,0,0,,
3720260304010007,伊東競輪,7R,18:21,1,0,100,0.0,-100.0,0,0,,
3720260304010010,伊東競輪,10R,19:38,1,0,200,0.0,-200.0,0,0,,
3720260304010011,伊東競輪,11R,20:04,1,0,100,0.0,-100.0,0,0,,
2420260304010002,宇都宮競輪,2R,21:13,1,0,200,0.0,-200.0,0,0,,
