race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
4220260411010001,名古屋競輪,1R,08:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
6320260410020004,防府競輪,4R,09:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
4220260411010004,名古屋競輪,4R,09:40,1,1,100,0.0,-100.0,0,0,0.0,0.0
6320260410020005,防府競輪,5R,09:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
4220260411010005,名古屋競輪,5R,10:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
4220260411010006,名古屋競輪,6R,10:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
4220260411010007,名古屋競輪,7R,10:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260409030003,小田原競輪,3R,11:59,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260409030004,小田原競輪,4R,12:29,1,1,200,0.0,-200.0,0,0,0.0,0.0
2620260409030006,西武園競輪,6R,13:14,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260409030007,小田原競輪,7R,13:59,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260409030008,小田原競輪,8R,14:29,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260410020001,久留米競輪,1R,15:54,1,1,100,0.0,-100.0,0,0,0.0,0.0
1120260409030002,函館競輪,2R,16:32,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260410020003,久留米競輪,3R,16:42,1,1,200,0.0,-200.0,0,0,0.0,0.0
1120260409030005,函館競輪,5R,17:42,1,0,200,0.0,-200.0,0,0,,
1120260409030007,函館競輪,7R,18:30,1,0,200,0.0,-200.0,0,0,,
8320260410020008,久留米競輪,8R,18:43,1,0,200,0.0,-200.0,0,0,,
8320260410020010,久留米競輪,10R,19:35,1,0,100,0.0,-100.0,0,0,,
1120260409030010,函館競輪,10R,19:48,1,0,100,0.0,-100.0,0,0,,
