race_id,競輪場,レース番号,開始時間,買い目,a,b,odds,p,EV
8720260320010007,熊本競輪,7R,13:42,1-2,1,2,802.0,0.03512422804243279,27.169630890031094
8120260319020005,小倉競輪,5R,17:42,4-6,4,6,471.7,0.045100763449247745,20.27403011901016
8720260320010006,熊本競輪,6R,13:12,5-7,5,7,803.2,0.02315107521648925,17.594943613884166
8420260319020007,武雄競輪,7R,22:50,3-4,3,4,284.2,0.06454253602701077,17.34298873887646
8120260319020006,小倉競輪,6R,18:06,1-7,1,7,374.2,0.04750331439791139,16.77574024769844
8420260319020007,武雄競輪,7R,22:50,1-5,1,5,284.2,0.05183192588725937,13.730633337159112
2320260319020002,取手競輪,2R,09:10,6-7,6,7,301.2,0.04885210505966327,13.714254043970575
8720260320010007,熊本競輪,7R,13:42,1-3,1,3,374.3,0.0381246541670652,13.270058054732505
2220260320010002,前橋競輪,2R,16:16,5-6,5,6,278.1,0.051219112308720983,13.244035133055307
2320260319020007,取手競輪,7R,10:55,4-6,4,6,482.4,0.029137369357736802,13.055866978172233
8120260319020005,小倉競輪,5R,17:42,5-6,5,6,471.7,0.029165390775957305,12.75731482901906
2320260319020002,取手競輪,2R,09:10,2-6,2,6,376.5,0.03553001555284757,12.377050855647111
8720260320010007,熊本競輪,7R,13:42,1-5,1,5,401.0,0.03276903610839323,12.140383479465687
8120260319020006,小倉競輪,6R,18:06,3-6,3,6,374.2,0.034006480399793634,11.725224965602777
8720260320010007,熊本競輪,7R,13:42,5-7,5,7,255.2,0.049463934448261575,11.623196071196354
8720260320010006,熊本競輪,6R,13:12,3-7,3,7,481.9,0.026093218456677364,11.574321974272822
8720260320010006,熊本競輪,6R,13:12,5-6,5,6,535.5,0.02320023523396521,11.423725967788371
8720260320010006,熊本競輪,6R,13:12,6-7,6,7,370.7,0.03325908853856011,11.329144121244234
2220260320010011,前橋競輪,11R,20:02,1-6,1,6,406.5,0.02913000621405262,10.84134752601239
8720260320010004,熊本競輪,4R,12:12,4-6,4,6,230.5,0.04976621452014258,10.471112446892864
8120260319020006,小倉競輪,6R,18:06,1-2,1,2,374.2,0.028565433178692055,9.689185095466566
8720260320010007,熊本競輪,7R,13:42,2-3,2,3,431.8,0.0240627801644811,9.39030847502294
8720260320010007,熊本競輪,7R,13:42,5-6,5,6,431.8,0.023321681080091177,9.070301890383371
8720260320010006,熊本競輪,6R,13:12,3-6,3,6,370.7,0.02646969400747023,8.812315568569215
8720260320010006,熊本競輪,6R,13:12,1-3,1,3,240.9,0.04057853346216297,8.775368711035059
8120260319020003,小倉競輪,3R,16:54,4-6,4,6,381.9,0.025394138720963272,8.698021577535872
8720260320010011,熊本競輪,11R,15:35,4-6,4,6,217.3,0.04424603934582329,8.6146643498474
2320260319020007,取手競輪,7R,10:55,3-4,3,4,219.3,0.043801430027156224,8.60565360495536
8720260320010004,熊本競輪,4R,12:12,6-7,6,7,537.9,0.017123370575178272,8.210661032388392
8720260320010006,熊本競輪,6R,13:12,3-5,3,5,535.5,0.017142250854218253,8.179675332433874
8120260319020006,小倉競輪,6R,18:06,6-7,6,7,187.1,0.048385800387212734,8.052983252447502
8720260320010011,熊本競輪,11R,15:35,1-6,1,6,160.4,0.054788539736182154,7.7880817736836185
2220260320010002,前橋競輪,2R,16:16,3-6,3,6,303.4,0.028624096727247604,7.684550947046922
8720260320010006,熊本競輪,6R,13:12,4-7,4,7,166.1,0.052007134445367406,7.638385031375526
8720260320010007,熊本競輪,7R,13:42,2-7,2,7,160.4,0.052825138654371176,7.473152240161136
2220260320010002,前橋競輪,2R,16:16,6-7,6,7,333.8,0.02531511380681778,7.450184988715774
2320260319020007,取手競輪,7R,10:55,3-6,3,6,603.0,0.013970547054438245,7.424239873826261
8420260319020007,武雄競輪,7R,22:50,4-7,4,7,284.2,0.029376259834147003,7.348733044864577
8720260320010003,熊本競輪,3R,11:47,5-6,5,6,154.2,0.054057369307369374,7.3356463471963576
8720260320010003,熊本競輪,3R,11:47,4-6,4,6,407.5,0.020446488513941156,7.331944069431021
2320260319020007,取手競輪,7R,10:55,2-3,2,3,321.6,0.02573821545192448,7.277410089338913
8720260320010007,熊本競輪,7R,13:42,2-5,2,5,401.0,0.0204555831552046,7.202688845237043
2220260320010001,前橋競輪,1R,15:42,5-6,5,6,187.5,0.04328288795644166,7.115541491832811
2320260319020002,取手競輪,2R,09:10,1-6,1,6,194.3,0.041707047584713344,7.1036793457098035
6320260319020008,防府競輪,8R,14:05,4-5,4,5,272.3,0.029021008426002488,6.9024205944004775
8120260319020003,小倉競輪,3R,16:54,1-2,1,2,163.6,0.04817276954701045,6.881065097890909
2220260320010006,前橋競輪,6R,17:54,5-6,5,6,178.1,0.04359800502979487,6.7648046958064665
8120260319020006,小倉競輪,6R,18:06,5-6,5,6,374.2,0.020224147438994308,6.567875971671669
1320260319020001,いわき平競輪,1R,20:40,4-6,4,6,241.5,0.03128345319018017,6.554953945428512
2320260319020006,取手競輪,6R,10:34,2-5,2,5,220.6,0.03407597019551516,6.517159025130644
8720260320010007,熊本競輪,7R,13:42,2-6,2,6,295.5,0.025262077500850598,6.464943901501352
2320260319020007,取手競輪,7R,10:55,3-5,3,5,201.0,0.03683495298494996,6.4038255499749415
6320260319020008,防府競輪,8R,14:05,1-4,1,4,288.8,0.025598968018323807,6.392981963691916
6320260319020011,防府競輪,11R,15:50,4-9,4,9,315.0,0.023365489706145975,6.3601292574359825
