race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
8720260320010007,熊本競輪,7R,13:42,1-2,1,2,802.0,0.03512422804243279,27.169630890031094
8120260319020005,小倉競輪,5R,17:42,4-6,4,6,471.7,0.045100763449247745,20.27403011901016
8720260320010006,熊本競輪,6R,13:12,5-7,5,7,803.2,0.02315107521648925,17.594943613884166
8420260319020007,武雄競輪,7R,22:50,3-4,3,4,284.2,0.06454253602701077,17.34298873887646
8120260319020006,小倉競輪,6R,18:06,1-7,1,7,374.2,0.04750331439791139,16.77574024769844
2320260319020002,取手競輪,2R,09:10,6-7,6,7,301.2,0.04885210505966327,13.714254043970575
2220260320010002,前橋競輪,2R,16:16,5-6,5,6,278.1,0.051219112308720983,13.244035133055307
2320260319020007,取手競輪,7R,10:55,4-6,4,6,482.4,0.029137369357736802,13.055866978172233
2220260320010011,前橋競輪,11R,20:02,1-6,1,6,406.5,0.02913000621405262,10.84134752601239
8720260320010004,熊本競輪,4R,12:12,4-6,4,6,230.5,0.04976621452014258,10.471112446892864
8120260319020003,小倉競輪,3R,16:54,4-6,4,6,381.9,0.025394138720963272,8.698021577535872
8720260320010011,熊本競輪,11R,15:35,4-6,4,6,217.3,0.04424603934582329,8.6146643498474
8720260320010003,熊本競輪,3R,11:47,5-6,5,6,154.2,0.054057369307369374,7.3356463471963576
2220260320010001,前橋競輪,1R,15:42,5-6,5,6,187.5,0.04328288795644166,7.115541491832811
6320260319020008,防府競輪,8R,14:05,4-5,4,5,272.3,0.029021008426002488,6.9024205944004775
2220260320010006,前橋競輪,6R,17:54,5-6,5,6,178.1,0.04359800502979487,6.7648046958064665
1320260319020001,いわき平競輪,1R,20:40,4-6,4,6,241.5,0.03128345319018017,6.554953945428512
2320260319020006,取手競輪,6R,10:34,2-5,2,5,220.6,0.03407597019551516,6.517159025130644
6320260319020011,防府競輪,11R,15:50,4-9,4,9,315.0,0.023365489706145975,6.3601292574359825
2220260320010010,前橋競輪,10R,19:35,5-6,5,6,200.6,0.03656906433555251,6.335754305711832
8720260320010001,熊本競輪,1R,11:00,6-7,6,7,247.9,0.029564954495674516,6.329152219477713
2220260320010003,前橋競輪,3R,16:42,5-6,5,6,178.8,0.039440332737938205,6.051931493543352
2320260319020005,取手競輪,5R,10:13,2-6,2,6,171.3,0.03859362736575808,5.61108836775436
6320260319020009,防府競輪,9R,14:40,2-8,2,8,280.3,0.022788648433759714,5.387658155982848
8720260320010002,熊本競輪,2R,11:23,3-4,3,4,193.0,0.032473137513105765,5.267315540029413
6320260319020012,防府競輪,12R,16:30,3-8,3,8,184.9,0.03241676358108515,4.993859586142645
8720260320010008,熊本競輪,8R,14:10,3-4,3,4,127.5,0.045927499316743337,4.855756162884775
2220260320010004,前橋競輪,4R,17:06,4-7,4,7,181.5,0.03179655529085511,4.771074785290202
8120260319020002,小倉競輪,2R,16:22,6-7,6,7,171.0,0.032738811697739185,4.598336800313401
2320260319020004,取手競輪,4R,09:52,5-6,5,6,112.3,0.04935427194595502,4.542484739530749
8120260319020004,小倉競輪,4R,17:18,3-7,3,7,81.5,0.06668285382349318,4.4346525866146935
6320260319020004,防府競輪,4R,12:05,3-5,3,5,231.8,0.02228929107819349,4.166657671925251
6320260319020003,防府競輪,3R,11:35,3-9,3,9,97.9,0.052121564475902125,4.102701162190819
8120260319020010,小倉競輪,10R,19:48,3-5,3,5,123.7,0.04124419059276671,4.101906376325243
8720260320010010,熊本競輪,10R,15:00,4-6,4,6,109.3,0.0458044575501047,4.006427210226444
8120260319020001,小倉競輪,1R,15:57,2-7,2,7,153.4,0.03083368630512816,3.72988747920666
2320260319020001,取手競輪,1R,08:50,1-6,1,6,133.1,0.03508814279869485,3.6702318065062842
2320260319020003,取手競輪,3R,09:31,4-7,4,7,96.6,0.047753829705832126,3.613019949583383
6320260319020007,防府競輪,7R,13:35,5-9,5,9,136.9,0.033443614217165935,3.578430786330016
8120260319020011,小倉競輪,11R,20:16,6-7,6,7,147.0,0.030722103663620708,3.516149238552244
8720260320010009,熊本競輪,9R,14:33,3-6,3,6,110.0,0.04025316011025983,3.4278476121285815
2220260320010008,前橋競輪,8R,18:43,1-6,1,6,64.5,0.06560493065863306,3.2315180274818323
8420260319020009,武雄競輪,9R,23:30,2-4,2,4,76.5,0.055097908492121137,3.2149899996472673
8120260319020008,小倉競輪,8R,18:56,1-5,1,5,121.5,0.03445101251106178,3.1857980200940066
2220260320010009,前橋競輪,9R,19:09,6-7,6,7,178.1,0.02241197429434105,2.9915726218221406
8720260320010012,熊本競輪,12R,16:10,2-3,2,3,48.7,0.08115557306191727,2.952276408115371
2220260320010012,前橋競輪,12R,20:30,3-4,3,4,85.6,0.0454024309678833,2.8864480908508106
1320260319020009,いわき平競輪,9R,23:20,1-4,1,4,51.0,0.07599045560830942,2.8755132360237803
1320260319020006,いわき平競輪,6R,22:20,1-6,1,6,46.5,0.08193127812381848,2.8098044327575593
8420260319020001,武雄競輪,1R,20:50,5-6,5,6,98.2,0.03813533016352567,2.7448894220582205
6320260319020010,防府競輪,10R,15:15,1-7,1,7,65.7,0.056529608226862496,2.7139952605048663
2220260320010007,前橋競輪,7R,18:18,1-6,1,6,65.3,0.053603777436931815,2.5003266666316475
1320260319020002,いわき平競輪,2R,21:00,4-5,4,5,133.5,0.026069904298383115,2.4803322238341456
6320260319020006,防府競輪,6R,13:05,6-9,6,9,139.4,0.024051533604851696,2.3527837845163266
