race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
8620260507010003,別府競輪,3R,21:30,6-7,6,7,1110.0,0.037278806660025685,40.37947539262851
5320260507010003,奈良競輪,3R,21:20,5-6,5,6,741.0,0.03078611260665015,21.812509441527762
5320260507010008,奈良競輪,8R,23:00,5-6,5,6,708.0,0.025207617667126172,16.84699330832533
1120260507010005,函館競輪,5R,17:38,1-6,1,6,443.7,0.03457374637319999,14.340371265788834
1120260507010001,函館競輪,1R,15:56,5-6,5,6,447.1,0.02855261453371732,11.765873958025015
1120260507010002,函館競輪,2R,16:21,6-7,6,7,193.5,0.05638718643708511,9.910920575575968
8720260507010003,熊本競輪,3R,11:42,5-6,5,6,378.8,0.028775418779128148,9.900128633533743
6220260506020005,広島競輪,5R,17:25,4-6,4,6,242.2,0.040388945094136486,8.782202501799857
1120260507010003,函館競輪,3R,16:46,1-6,1,6,349.8,0.027418386160726664,8.590951479022188
6220260506020002,広島競輪,2R,16:07,2-6,2,6,231.2,0.04072578787899819,8.415802157624382
1120260507010004,函館競輪,4R,17:12,1-4,1,4,180.7,0.05081839627075416,8.182884206125276
8620260507010009,別府競輪,9R,23:30,5-6,5,6,267.7,0.031844830832676224,7.524861213907425
8720260507010004,熊本競輪,4R,12:11,2-6,2,6,103.5,0.07771226955514339,7.043219898957341
4320260505030006,岐阜競輪,6R,10:14,3-6,3,6,123.3,0.06457597940161847,6.962218260219557
6220260506020004,広島競輪,4R,16:59,5-6,5,6,251.0,0.031234578575220273,6.839879222380288
4320260505030005,岐阜競輪,5R,09:53,2-6,2,6,193.9,0.04003175955951499,6.7621581785899565
8720260507010008,熊本競輪,8R,14:07,2-6,2,6,132.8,0.05723824455810303,6.601238877316083
4320260505030004,岐阜競輪,4R,09:32,6-7,6,7,248.5,0.028868511536751077,6.173825116882643
5320260507010007,奈良競輪,7R,22:40,4-5,4,5,161.2,0.04346689280259172,6.006863119777785
