race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
5520260523030001,和歌山競輪,1R,08:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260523030003,和歌山競輪,3R,09:11,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260523030005,和歌山競輪,5R,09:53,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260524020001,静岡競輪,1R,10:58,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260524020002,静岡競輪,2R,11:26,1,1,100,0.0,-100.0,0,0,0.0,0.0
4420260525010003,大垣競輪,3R,11:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260524020004,静岡競輪,4R,12:22,1,1,200,0.0,-200.0,0,0,0.0,0.0
4420260525010006,大垣競輪,6R,13:07,1,1,100,0.0,-100.0,0,0,0.0,0.0
3820260524020006,静岡競輪,6R,13:22,1,1,100,0.0,-100.0,0,0,0.0,0.0
4420260525010007,大垣競輪,7R,13:37,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260524020007,静岡競輪,7R,13:52,1,1,200,0.0,-200.0,0,0,0.0,0.0
4420260525010010,大垣競輪,10R,15:07,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260525010001,別府競輪,1R,15:45,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260525010002,別府競輪,2R,16:07,1,1,100,0.0,-100.0,0,0,0.0,0.0
4420260525010012,大垣競輪,12R,16:14,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260525010003,別府競輪,3R,16:31,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260525010004,別府競輪,4R,16:55,1,0,100,0.0,-100.0,0,0,,
1120260523030004,函館競輪,4R,17:07,1,0,200,0.0,-200.0,0,0,,
1120260523030009,函館競輪,9R,19:09,1,0,200,0.0,-200.0,0,0,,
1120260523030012,函館競輪,12R,20:30,1,0,200,0.0,-200.0,0,0,,
