race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
2820260307010004,立川競輪,4R,09:52,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260307010005,立川競輪,5R,10:13,1,1,100,0.0,-100.0,0,0,0.0,0.0
8120260306020001,小倉競輪,1R,15:53,1,1,200,0.0,-200.0,0,0,0.0,0.0
2220260307010001,前橋競輪,1R,16:03,1,1,100,0.0,-100.0,0,0,0.0,0.0
8120260306020002,小倉競輪,2R,16:14,1,1,200,0.0,-200.0,0,0,0.0,0.0
7520260305030012,松山競輪,12R,16:20,1,1,100,0.0,-100.0,0,0,0.0,0.0
2220260307010002,前橋競輪,2R,16:26,1,1,200,0.0,-200.0,0,0,0.0,0.0
8120260306020004,小倉競輪,4R,17:02,1,1,100,0.0,-100.0,0,0,0.0,0.0
2220260307010004,前橋競輪,4R,17:14,1,1,200,0.0,-200.0,0,0,0.0,0.0
2220260307010008,前橋競輪,8R,18:56,1,1,200,0.0,-200.0,0,0,0.0,0.0
2220260307010009,前橋競輪,9R,19:22,1,1,200,0.0,-200.0,0,0,0.0,0.0
2220260307010010,前橋競輪,10R,19:48,1,1,100,0.0,-100.0,0,0,0.0,0.0
8120260306020011,小倉競輪,11R,20:02,1,1,100,0.0,-100.0,0,0,0.0,0.0
8120260306020012,小倉競輪,12R,20:30,1,1,100,0.0,-100.0,0,0,0.0,0.0
8320260307010004,久留米競輪,4R,21:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
4320260307010004,岐阜競輪,4R,21:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
8320260307010006,久留米競輪,6R,22:20,1,1,100,0.0,-100.0,0,0,0.0,0.0
4320260307010007,岐阜競輪,7R,22:50,1,0,100,0.0,-100.0,0,0,,
8320260307010008,久留米競輪,8R,23:00,1,0,100,0.0,-100.0,0,0,,
4320260307010008,岐阜競輪,8R,23:10,1,0,100,0.0,-100.0,0,0,,
