bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,17,3,0,0.0,0,0.0,2600.0,300.0,0.0,-2600.0,0.006187468025923665,5096.495000000001,27.01460136381464
