race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
2720260503010006,京王閣競輪,6R,18:08,3-4,3,4,565.7,0.027367490485707253,14.481789367764595
2720260503010010,京王閣競輪,10R,19:48,4-6,4,6,245.8,0.061072695059425655,14.011668445606826
8320260501030002,久留米競輪,2R,21:21,4-7,4,7,352.9,0.03966487434399188,12.997734155994733
2720260503010005,京王閣競輪,5R,17:44,3-7,3,7,440.0,0.03031979406076143,12.34070938673503
6320260501030007,防府競輪,7R,10:35,5-6,5,6,539.0,0.02408489211506598,11.981756850020563
2720260503010002,京王閣競輪,2R,16:37,3-6,3,6,282.0,0.042086295054558825,10.86833520538559
8320260501030003,久留米競輪,3R,21:45,3-7,3,7,311.4,0.03784139710266939,10.783811057771247
2720260503010008,京王閣競輪,8R,18:56,2-6,2,6,272.5,0.03649377856679536,8.944554659451734
2720260503010003,京王閣競輪,3R,16:59,6-7,6,7,193.1,0.04978509834892608,8.613502491177627
8320260501030001,久留米競輪,1R,20:57,1-7,1,7,116.8,0.08192491809168961,8.568830433109346
2720260503010004,京王閣競輪,4R,17:21,5-6,5,6,198.8,0.04763480953488093,8.46980013553433
7520260501030004,松山競輪,4R,21:53,5-7,5,7,228.2,0.03870045793552028,7.831444500885727
7520260501030002,松山競輪,2R,21:05,1-7,1,7,132.0,0.0662083534363503,7.73950265359824
6320260501030006,防府競輪,6R,10:14,2-4,2,4,185.4,0.04079019978674697,6.562503040462889
2720260503010007,京王閣競輪,7R,18:32,3-4,3,4,145.8,0.049779337642418424,6.257827428264607
5320260501030003,奈良競輪,3R,16:44,6-7,6,7,214.3,0.033412491777256186,6.160296987866001
5320260501030004,奈良競輪,4R,17:08,1-2,1,2,165.7,0.04091709623558522,5.7799628462364705
2620260501030002,西武園競輪,2R,21:13,2-7,2,7,166.7,0.04050204519678292,5.751690934303712
3520260501030004,平塚競輪,4R,12:24,4-6,4,6,365.8,0.018428838995539452,5.741269304568332
2620260501030006,西武園競輪,6R,22:54,3-7,3,7,155.6,0.042726576842159636,5.648255356640039
5320260501030008,奈良競輪,8R,18:44,3-6,3,6,127.3,0.05174510194149043,5.587151477151732
6320260501030002,防府競輪,2R,08:50,3-6,3,6,68.7,0.09468532868654828,5.504882080765867
2620260501030005,西武園競輪,5R,22:27,4-7,4,7,284.0,0.02283588334239417,5.485390869239945
5320260501030002,奈良競輪,2R,16:20,1-4,1,4,83.6,0.0759017425927417,5.345385680753205
8320260501030006,久留米競輪,6R,23:03,3-7,3,7,187.5,0.0326845282205909,5.128349041360793
3520260501030001,平塚競輪,1R,10:45,6-8,6,8,662.4,0.00887914242497461,4.881543942303182
5320260501030010,奈良競輪,10R,19:35,5-7,5,7,112.9,0.05136658231003936,4.799287142803444
7520260501030007,松山競輪,7R,23:12,4-5,4,5,172.5,0.031668456516221986,4.462808749048293
3520260501030002,平塚競輪,2R,11:18,1-8,1,8,384.7,0.013633248766849876,4.244710800607147
2720260503010001,京王閣競輪,1R,16:13,5-6,5,6,143.1,0.03647101067954013,4.219001628242192
2620260501030003,西武園競輪,3R,21:37,6-7,6,7,153.9,0.033123134152352955,4.09765034604712
2620260501030001,西武園競輪,1R,20:49,5-6,5,6,107.6,0.04735023094408296,4.094884849583326
7520260501030003,松山競輪,3R,21:29,6-7,6,7,100.4,0.05042297304987557,4.0624664942075075
5320260501030009,奈良競輪,9R,19:09,6-7,6,7,97.0,0.051453925158005474,3.991030740326531
6320260501030001,防府競輪,1R,08:30,2-6,2,6,99.5,0.04769171451428606,3.7453255941714634
3520260501030011,平塚競輪,11R,16:30,3-4,3,4,249.4,0.01861720977658989,3.6431321182815184
6320260501030003,防府競輪,3R,09:11,4-7,4,7,124.5,0.03711823363300564,3.6212200873092026
2620260501030004,西武園競輪,4R,22:01,1-7,1,7,61.1,0.07452681290899113,3.5535882687393583
2720260503010009,京王閣競輪,9R,19:21,5-6,5,6,106.9,0.040724200722751236,3.3534170572621074
3520260501030010,平塚競輪,10R,15:49,2-8,2,8,223.1,0.019380049998345382,3.3236891546308547
5320260501030007,奈良競輪,7R,18:20,6-7,6,7,62.2,0.06851955249713046,3.261916165321515
7520260501030001,松山競輪,1R,20:41,5-7,5,7,373.0,0.011235932036284276,3.1910026495340356
3520260501030005,平塚競輪,5R,12:57,3-5,3,5,86.6,0.04821246182793065,3.175199194298794
5320260501030012,奈良競輪,12R,20:30,1-5,1,5,71.4,0.058071790158432154,3.1463258173120563
5320260501030001,奈良競輪,1R,15:56,1-6,1,6,77.9,0.052337680894272445,3.077105341663824
8320260501030004,久留米競輪,4R,22:09,6-7,6,7,76.1,0.05184499385392871,2.9454040322839745
6320260501030005,防府競輪,5R,09:53,6-7,6,7,146.0,0.026669745419090868,2.893782831187267
6320260501030004,防府競輪,4R,09:32,1-2,1,2,57.2,0.06345480547994928,2.629614873453099
5320260501030006,奈良競輪,6R,17:56,1-6,1,6,170.8,0.021011582320475848,2.5887782603372753
3520260501030008,平塚競輪,8R,14:37,4-6,4,6,239.9,0.014867783949560617,2.566781369499592
7520260501030005,松山競輪,5R,22:18,4-7,4,7,115.1,0.030643468154840266,2.5270631846221145
2620260501030007,西武園競輪,7R,23:21,1-7,1,7,45.4,0.07672313243090244,2.4832302123629706
3520260501030007,平塚競輪,7R,14:03,1-8,1,8,88.4,0.03870858972629397,2.4218393318043874
3520260501030003,平塚競輪,3R,11:51,4-9,4,9,84.7,0.040366138546313615,2.4190119348727634
3520260501030006,平塚競輪,6R,13:30,4-5,4,5,94.2,0.035346789230335136,2.32966754549757
3520260501030009,平塚競輪,9R,15:12,1-4,1,4,60.5,0.05502197758954063,2.3288296441672083
8320260501030007,久留米競輪,7R,23:30,2-6,2,6,68.9,0.047919385318618904,2.3016456484528427
2720260503010011,京王閣競輪,11R,20:16,1-2,1,2,74.1,0.04261161610229839,2.1575207531803104
7520260501030006,松山競輪,6R,22:45,4-5,4,5,88.6,0.034821495355854645,2.0851844885287214
8320260501030005,久留米競輪,5R,22:36,6-7,6,7,58.6,0.04522110837129772,1.6499569505580465
5320260501030011,奈良競輪,11R,20:02,1-2,1,2,36.3,0.06840746335785958,1.4831909198903026
5320260501030005,奈良競輪,5R,17:32,2-5,2,5,60.1,0.040143702979830845,1.4126365490878339
