race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
3120260222020001,松戸競輪,1R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
3120260222020007,松戸競輪,7R,10:55,1,1,100,0.0,-100.0,0,0,0.0,0.0
6320260221030003,防府競輪,3R,11:47,1,1,200,0.0,-200.0,0,0,0.0,0.0
8720260220040008,熊本競輪,8R,14:05,1,1,200,0.0,-200.0,0,0,0.0,0.0
6320260221030010,防府競輪,10R,15:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
6320260221030011,防府競輪,11R,15:35,1,1,200,0.0,-200.0,0,0,0.0,0.0
7420260222020003,高知競輪,3R,16:54,1,1,200,0.0,-200.0,0,0,0.0,0.0
4520260223010004,豊橋競輪,4R,17:06,1,1,100,0.0,-100.0,0,0,0.0,0.0
7420260222020004,高知競輪,4R,17:18,1,1,200,0.0,-200.0,0,0,0.0,0.0
7420260222020005,高知競輪,5R,17:42,1,1,100,0.0,-100.0,0,0,0.0,0.0
4520260223010009,豊橋競輪,9R,19:09,1,1,200,0.0,-200.0,0,0,0.0,0.0
4520260223010010,豊橋競輪,10R,19:35,1,1,200,0.0,-200.0,0,0,0.0,0.0
4520260223010011,豊橋競輪,11R,20:02,1,1,100,0.0,-100.0,0,0,0.0,0.0
6120260223010001,玉野競輪,1R,20:41,1,1,200,0.0,-200.0,0,0,0.0,0.0
2720260223010001,京王閣競輪,1R,20:49,1,1,100,0.0,-100.0,0,0,0.0,0.0
2720260223010002,京王閣競輪,2R,21:13,1,1,200,0.0,-200.0,0,0,0.0,0.0
6120260223010003,玉野競輪,3R,21:29,1,0,200,0.0,-200.0,0,0,,
6120260223010005,玉野競輪,5R,22:18,1,0,100,0.0,-100.0,0,0,,
3520260223010005,平塚競輪,5R,22:36,1,0,200,0.0,-200.0,0,0,,
3520260223010006,平塚競輪,6R,23:03,1,0,200,0.0,-200.0,0,0,,
