race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV
8720260404010005,熊本競輪,5R,22:36,2-7-5,2,7,5,9999.9,0.014065212162705076,139.65071510583448
1320260404010004,いわき平競輪,4R,22:01,1-6-7,1,6,7,9999.9,0.013273022420501678,131.72889690277472
8720260404010002,熊本競輪,2R,21:21,4-7-1,4,7,1,9999.9,0.010993432609591899,108.93322675265803
8720260404010003,熊本競輪,3R,21:45,3-7-4,3,7,4,9999.9,0.008832730975623792,87.32642648314035
8720260404010007,熊本競輪,7R,23:30,2-7-6,2,7,6,9999.9,0.00848599170928038,83.85906849363286
4720260404010005,松阪競輪,5R,22:18,2-7-6,2,7,6,9999.9,0.00747109453136556,73.71019820420246
1320260404010005,いわき平競輪,5R,22:27,2-7-6,2,7,6,9999.9,0.006765923543305732,66.658558840703
4720260404010006,松阪競輪,6R,22:45,5-7-2,5,7,2,9999.9,0.0066836881741650315,65.8362133728329
1320260404010006,いわき平競輪,6R,22:54,4-7-1,4,7,1,9999.9,0.006673901877353467,65.73835138334694
4720260404010003,松阪競輪,3R,21:29,2-5-6,2,5,6,9999.9,0.006520733006357145,64.2066779902708
4720260404010001,松阪競輪,1R,20:41,2-7-6,2,7,6,9999.9,0.0062928560399282945,61.92793111367895
1320260404010002,いわき平競輪,2R,21:13,5-7-1,5,7,1,9999.9,0.006037838015219967,59.377776368398145
4720260404010004,松阪競輪,4R,21:53,3-7-1,3,7,1,9999.9,0.006003057452076806,59.02997421502285
1320260404010003,いわき平競輪,3R,21:37,2-6-4,2,6,4,9999.9,0.005824426094159923,57.24367849898981
8720260404010004,熊本競輪,4R,22:09,3-5-4,3,5,4,9999.9,0.005599346262746075,54.99290269283447
4720260404010002,松阪競輪,2R,21:05,2-7-6,2,7,6,9999.9,0.005318332983229597,52.18279799899764
4520260404010006,豊橋競輪,6R,18:06,2-3-4,2,3,4,7294.7,0.006414552122867442,45.79223337068113
1320260404010001,いわき平競輪,1R,20:49,2-6-3,2,6,3,6304.5,0.0072294321009229445,44.577954680268704
4520260404010005,豊橋競輪,5R,17:42,6-5-3,6,5,3,9999.9,0.003272951239275386,31.72918509762993
4520260404010003,豊橋競輪,3R,16:54,4-6-3,4,6,3,3202.9,0.010061766200315075,31.226830962989155
6120260402030011,玉野競輪,11R,20:02,7-6-3,7,6,3,8178.8,0.0037027892954998513,29.284373090034183
8720260404010001,熊本競輪,1R,20:57,5-4-3,5,4,3,9999.9,0.002996783765402304,28.967537975646497
3720260402030011,伊東競輪,11R,15:47,5-3-4,5,3,4,6322.5,0.004713026781195282,28.798111824107167
