race_id,競輪場,レース番号,開始時間,買い目,a,b,odds,p,EV
8720260404010005,熊本競輪,5R,22:36,1-5,1,5,598.8,0.11629951349058512,68.64014867816236
4520260404010010,豊橋競輪,10R,19:48,1-6,1,6,525.7,0.08813485767118376,45.33249467774131
4520260404010010,豊橋競輪,10R,19:48,6-7,6,7,1051.5,0.0427475932799944,43.94909433391412
4520260404010010,豊橋競輪,10R,19:48,5-6,5,6,1051.5,0.02962666172243516,30.15243480114057
4520260404010009,豊橋競輪,9R,19:22,1-6,1,6,333.0,0.09074837081724406,29.21920748214227
4520260404010010,豊橋競輪,10R,19:48,5-7,5,7,525.7,0.05530908529591637,28.075986140063236
8720260404010005,熊本競輪,5R,22:36,5-7,5,7,598.8,0.0469252752931229,27.09885484552199
4520260404010010,豊橋競輪,10R,19:48,2-7,2,7,525.7,0.05130779512568646,25.972507897573372
4720260404010006,松阪競輪,6R,22:45,1-2,1,2,352.5,0.07352457196480373,24.917411617593316
1320260404010004,いわき平競輪,4R,22:01,1-6,1,6,264.0,0.08603120997688667,21.71223943389808
4520260404010006,豊橋競輪,6R,18:06,1-3,1,3,575.2,0.03624612383099507,19.848770427588367
4520260404010006,豊橋競輪,6R,18:06,3-7,3,7,575.2,0.03310984564509307,18.044783215057535
8720260404010005,熊本競輪,5R,22:36,1-3,1,3,171.1,0.09872862757334645,15.892468177799579
4720260404010006,松阪競輪,6R,22:45,5-7,5,7,352.5,0.046487127057724696,15.386712287847956
8720260404010005,熊本競輪,5R,22:36,1-6,1,6,399.2,0.04071605362462015,15.253848606948363
4520260404010006,豊橋競輪,6R,18:06,2-3,2,3,287.6,0.05394906007977111,14.515749678942173
4720260404010001,松阪競輪,1R,20:41,3-5,3,5,435.0,0.03536809862006024,14.385122899726204
4520260404010010,豊橋競輪,10R,19:48,3-5,3,5,525.7,0.027251707865289305,13.326222824782588
4520260404010010,豊橋競輪,10R,19:48,2-3,2,3,525.7,0.025450269035420178,12.37920643192039
1320260404010001,いわき平競輪,1R,20:49,2-7,2,7,276.7,0.045071600377756114,11.471311824525117
4520260404010005,豊橋競輪,5R,17:42,1-6,1,6,387.3,0.03151953658913672,11.207516520972652
4720260404010006,松阪競輪,6R,22:45,3-5,3,5,176.2,0.06730002674356564,10.858264712216265
4720260404010006,松阪競輪,6R,22:45,3-7,3,7,176.2,0.06425934648688478,10.322496850989097
4720260404010006,松阪競輪,6R,22:45,1-7,1,7,176.2,0.06396785402939215,10.271135879978896
4520260404010008,豊橋競輪,8R,18:56,6-7,6,7,403.5,0.02775589687220023,10.199504387932793
8720260404010007,熊本競輪,7R,23:30,2-7,2,7,150.0,0.07322617236505222,9.983925854757832
4520260404010008,豊橋競輪,8R,18:56,2-6,2,6,201.7,0.05370665900048992,9.832633120398816
4720260404010001,松阪競輪,1R,20:41,2-5,2,5,217.5,0.04943102660930522,9.751248287523886
1320260404010006,いわき平競輪,6R,22:54,1-7,1,7,117.7,0.08677066541784395,9.212907319680234
