bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,19,1,0,0.0,0,0.0,3300.0,100.0,0.0,-3300.0,0.007249192437583539,4446.35,27.436965315566265
