race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
8520260705020002,佐世保競輪,2R,09:00,2-3,2,3,835.8,0.048755430872953684,39.74978912361469
8520260705020001,佐世保競輪,1R,08:40,1-5,1,5,776.8,0.045891422989304854,34.64845737809201
4520260705020007,豊橋競輪,7R,18:22,1-6,1,6,698.0,0.04502147053800252,30.424986435525756
4520260705020006,豊橋競輪,6R,17:57,3-6,3,6,572.0,0.048408736563977206,26.689797314594962
2320260706010006,取手競輪,6R,13:18,5-6,5,6,512.1,0.048425368267358125,23.798631089714096
5620260704030005,岸和田競輪,5R,22:18,2-7,2,7,459.1,0.049476116376920135,21.714485028644035
8520260705020004,佐世保競輪,4R,09:40,1-6,1,6,555.3,0.035299769422413724,18.60196196026634
2320260706010005,取手競輪,5R,12:50,1-7,1,7,362.5,0.04693495547718213,16.01392136047852
8520260705020006,佐世保競輪,6R,10:20,3-6,3,6,357.1,0.047631927694830704,16.009361379824046
2720260704030004,京王閣競輪,4R,22:01,2-6,2,6,292.6,0.0496186418492862,13.518414605101144
8620260704030006,別府競輪,6R,23:03,6-7,6,7,444.2,0.031657079996250434,13.062074934334442
5620260704030001,岸和田競輪,1R,20:41,3-6,3,6,257.5,0.054367620043502006,12.999662161201767
8520260705020003,佐世保競輪,3R,09:20,1-6,1,6,330.6,0.039976230888786775,12.216141931832908
2320260706010004,取手競輪,4R,12:22,5-6,5,6,318.6,0.04099499233046394,12.061004556485813
8620260704030005,別府競輪,5R,22:36,2-7,2,7,291.1,0.04354365277418079,11.67555732256403
3720260704030006,伊東競輪,6R,10:10,1-6,1,6,279.0,0.04292191809655392,10.975215148938544
8620260704030004,別府競輪,4R,22:09,6-7,6,7,330.1,0.035120251957251145,10.593195171088604
3720260704030003,伊東競輪,3R,09:10,2-3,2,3,252.2,0.04593177657201884,10.58399405146315
2320260706010009,取手競輪,9R,14:48,4-6,4,6,249.2,0.04612489418758056,10.494323631545075
4520260705020005,豊橋競輪,5R,17:32,3-7,3,7,247.6,0.04523658228979687,10.200577774953706
5520260705020005,和歌山競輪,5R,12:36,2-6,2,6,243.0,0.04507269646600233,9.952665241238567
8520260705020007,佐世保競輪,7R,10:40,1-7,1,7,194.5,0.05575580591579779,9.84450425062267
5620260704030002,岸和田競輪,2R,21:05,4-5,4,5,174.5,0.05558342445272561,8.69930756700062
8620260704030003,別府競輪,3R,21:45,5-6,5,6,190.7,0.04997006372132669,8.529291151656999
3720260704030002,伊東競輪,2R,08:50,6-7,6,7,216.4,0.04386704211224757,8.492827913090373
3720260704030004,伊東競輪,4R,09:30,3-6,3,6,211.7,0.04407151894854155,8.329940561406245
5520260705020002,和歌山競輪,2R,11:12,1-2,1,2,192.1,0.04542332447818598,7.725820632259525
4520260705020012,豊橋競輪,12R,20:30,3-7,3,7,181.9,0.04635543935516243,7.4320544187040465
8520260705020005,佐世保競輪,5R,10:00,5-6,5,6,250.9,0.03349055302799216,7.402779754723234
4520260705020004,豊橋競輪,4R,17:07,4-5,4,5,173.4,0.04773893276083846,7.277930940729389
5520260705020003,和歌山競輪,3R,11:40,4-5,4,5,176.2,0.046562128830108296,7.204247099865082
5520260705020011,和歌山競輪,11R,15:34,3-6,3,6,178.6,0.04588889941867112,7.195757436174663
2320260706010010,取手競輪,10R,15:18,2-6,2,6,186.0,0.043985842153235005,7.181366640501711
2320260706010007,取手競輪,7R,13:48,2-3,2,3,168.6,0.04790543517218879,7.076856370031029
8620260704030001,別府競輪,1R,20:57,1-3,1,3,43.2,0.18071903091918654,6.8070621357088585
5520260705020004,和歌山競輪,4R,12:08,2-4,2,4,171.7,0.04412987640300832,6.577099778396528
5620260704030006,岸和田競輪,6R,22:45,2-6,2,6,157.4,0.04789719149838166,6.539017941845274
8620260704030002,別府競輪,2R,21:21,4-5,4,5,112.8,0.06646577322631847,6.497339219928723
3720260704030001,伊東競輪,1R,08:30,6-7,6,7,169.0,0.04352457254712365,6.355652760463896
2320260706010002,取手競輪,2R,11:26,5-7,5,7,129.2,0.056546477797025936,6.30580493137575
5620260704030003,岸和田競輪,3R,21:29,3-6,3,6,115.6,0.061402419062862285,6.098119643666879
2720260704030007,京王閣競輪,7R,23:21,5-7,5,7,220.6,0.03174047801387017,6.00194944985976
5620260704030004,岸和田競輪,4R,21:53,3-7,3,7,162.6,0.04198630328295498,5.82697291380848
5620260704030007,岸和田競輪,7R,23:12,1-2,1,2,94.0,0.06982849228397885,5.563878274694011
4520260705020002,豊橋競輪,2R,16:17,1-6,1,6,154.4,0.042213888991351575,5.517824460264683
2320260706010003,取手競輪,3R,11:54,5-6,5,6,174.1,0.0368014069565989,5.407124951143868
4520260705020009,豊橋競輪,9R,19:12,2-6,2,6,160.0,0.03954875696135185,5.327801113816296
2320260706010008,取手競輪,8R,14:18,4-6,4,6,153.0,0.04068657840652974,5.225046496199051
2720260704030005,京王閣競輪,5R,22:27,6-7,6,7,221.0,0.028070386774012523,5.203555477056768
4520260705020010,豊橋競輪,10R,19:38,6-7,6,7,170.1,0.036193388446742,5.156495374790814
2320260706010011,取手競輪,11R,15:48,6-7,6,7,141.8,0.043043394777502283,5.103553379449824
3720260704030007,伊東競輪,7R,10:30,1-6,1,6,132.3,0.04591926559477105,5.075118838188211
2720260704030003,京王閣競輪,3R,21:37,1-7,1,7,149.6,0.04052429940238216,5.062435190596371
2320260706010001,取手競輪,1R,10:58,2-3,2,3,147.2,0.040470359310565904,4.957236890515301
5520260705020009,和歌山競輪,9R,14:33,3-5,3,5,136.1,0.04353621261665807,4.925278537127163
5520260705020006,和歌山競輪,6R,13:04,4-6,4,6,156.3,0.03743549586609743,4.851168003871028
3720260704030005,伊東競輪,5R,09:50,1-2,1,2,123.0,0.047480995988883654,4.840162506632689
2720260704030006,京王閣競輪,6R,22:54,1-6,1,6,114.5,0.04939635906134095,4.655883112523538
4520260705020008,豊橋競輪,8R,18:47,2-4,2,4,109.4,0.049846530912789164,4.453210481859135
2720260704030002,京王閣競輪,2R,21:13,3-6,3,6,130.1,0.04047621213129095,4.2659551982809525
5520260705020008,和歌山競輪,8R,14:03,3-7,3,7,144.2,0.03598701816448735,4.189328019319076
4520260705020011,豊橋競輪,11R,20:04,6-7,6,7,133.9,0.03775357672321247,4.0552039232381505
4520260705020001,豊橋競輪,1R,15:55,4-7,4,7,95.6,0.04756749499266398,3.547452521298676
5520260705020010,和歌山競輪,10R,15:03,3-6,3,6,90.4,0.04674228877302025,3.225502905081031
5520260705020007,和歌山競輪,7R,13:33,2-5,2,5,85.8,0.04746186931934735,3.0722283876000027
5520260705020001,和歌山競輪,1R,10:45,3-6,3,6,86.0,0.042500680645812486,2.6550585355398737
4520260705020003,豊橋競輪,3R,16:42,1-4,1,4,75.6,0.04720682209430635,2.56883575032956
2720260704030001,京王閣競輪,1R,20:49,4-6,4,6,77.5,0.04495600550329589,2.4840904265054315
8620260704030007,別府競輪,7R,23:30,1-7,1,7,58.7,0.055941144343598884,2.2837451729692546
5520260705020012,和歌山競輪,12R,16:06,3-6,3,6,63.2,0.046677536801718086,1.950020325868583
